Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,465.926666,49.107307,930.891785,474.543671,129.730713,851.816284,462.21463,232.017578,745.26001,414.317932,216.027451,722.959351,421.961945,217.051849,867.21106,380.528442,242.824753,911.482666,,,,383.97171,184.996552,971.879211,442.760376,-149.051376,925.90625,443.267517,-224.834579,752.498169,462.117523,-227.816071,668.520996,,,,424.244415,-271.899048,617.883362,416.749664,-291.477692,491.836456,368.438812,-284.898987,500.880188,364.44281,-334.954315,468.229828,467.280548,-46.790596,931.337952,353.849335,-33.632965,895.033997,316.731659,-36.783207,813.223267
2,0,465.827911,49.392723,930.879211,473.044403,135.254883,853.956238,462.088898,232.159302,745.145813,414.186401,216.112457,722.84613,421.848938,217.291656,867.122314,378.937805,245.123932,911.690063,,,,383.83017,185.319244,971.801758,442.74054,-148.817154,925.994568,443.234375,-224.669113,752.583923,461.785095,-227.649063,668.863647,465.258331,-186.078781,659.759277,424.256378,-271.814972,617.970886,416.735504,-291.448792,491.944397,368.428833,-284.888519,500.971924,364.46936,-334.927765,468.290771,467.245117,-46.546982,931.399658,353.824097,-33.415253,895.035522,316.728729,-36.572212,813.187927
3,0,466.296509,49.490444,930.717163,472.931152,135.528107,853.949463,461.923187,232.350281,745.06604,414.026276,216.264465,722.77655,421.749207,217.539734,867.050354,380.365173,243.403076,911.32428,,,,383.683105,185.627609,971.795593,442.762085,-148.559006,926.072388,443.269165,-224.502243,752.620728,461.759888,-227.512543,668.888672,,,,424.151703,-271.651947,618.116821,416.71936,-291.416992,492.047028,368.373718,-284.902802,501.089935,364.469299,-334.931458,468.364166,465.284271,-59.252769,926.852234,355.691925,-38.018208,892.64386,316.732422,-36.367119,813.236206
4,0,465.753845,49.941223,930.875427,472.870636,135.80368,853.887085,461.746887,232.536407,744.972961,413.831696,216.355042,722.665649,421.616119,217.802307,867.013,380.304504,243.692307,911.303772,,,,383.622803,185.942215,971.813599,442.807648,-148.254471,926.105774,443.239532,-224.329529,752.698486,460.094086,-226.892639,670.33783,,,,424.158875,-271.594635,618.186584,416.693817,-291.415558,492.142853,368.373688,-284.933075,501.166931,364.465302,-334.955444,468.425232,463.563385,-61.436798,925.759277,355.71936,-37.76844,892.680176,316.74646,-36.245586,813.312622
5,0,466.262543,50.025173,930.690674,472.752228,136.10849,853.819946,461.517944,232.760315,744.894104,413.647949,216.583939,722.676697,421.482544,218.078842,866.995911,380.21286,244.095886,911.355774,,,,383.595062,186.273453,971.8703,442.894318,-148.064133,926.130432,443.180725,-224.15239,752.791565,460.029724,-226.745193,670.407776,,,,424.013428,-271.393982,618.313171,415.512756,-288.701874,491.29068,368.346832,-284.944244,501.239136,364.4245,-334.965027,468.493713,,,,355.800659,-37.590103,892.723206,316.720856,-36.11055,813.383301
6,0,465.714325,50.494312,930.827576,472.648743,136.380142,853.72998,461.290985,233.001862,744.817871,413.413788,216.793655,722.65741,421.359406,218.341644,866.974121,380.203339,244.39856,911.421631,,,,383.62561,186.653854,971.925964,442.952881,-148.072937,926.259521,443.179932,-223.944443,752.793518,461.351044,-226.968109,669.360779,,,,423.976257,-271.288544,618.388794,416.646973,-291.312744,492.257355,368.302338,-284.932922,501.291229,364.404907,-335.000305,468.542938,,,,355.896057,-37.422432,892.757446,316.686676,-35.893661,813.349976
7,0,466.278198,50.596954,930.598145,472.561279,136.666061,853.637085,461.022583,233.276398,744.763672,413.156006,216.993149,722.673645,421.287231,218.649734,866.983887,380.190552,244.765808,911.490417,,,,383.719604,187.039871,972.014648,443.09787,-147.503769,926.09082,443.176605,-223.746689,752.851746,461.188538,-226.796265,669.48761,,,,424.009583,-271.218231,618.403625,416.560333,-291.063934,492.201447,368.334839,-284.963928,501.309631,364.346588,-335.033722,468.608673,,,,356.18219,-38.118023,893.317993,316.606323,-35.666851,813.399536
8,0,466.324524,50.858849,930.544312,472.458679,136.92778,853.541016,460.735138,233.57399,744.688538,412.876038,217.174866,722.64563,421.205139,218.969528,866.983215,380.335968,245.108017,911.612671,,,,383.837555,187.409286,972.124573,443.202301,-147.186951,926.063232,443.279175,-223.557739,752.819519,461.038971,-226.611603,669.567078,,,,423.958496,-271.12912,618.509094,416.51828,-291.027924,492.235901,368.264923,-284.971985,501.351166,364.277527,-335.086609,468.673035,,,,356.168365,-37.813999,893.2677,316.726715,-35.504265,813.451599
