Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,506.874329,153.337769,969.647949,498.470642,221.936523,923.187866,440.245575,381.085876,801.385193,415.922241,355.793457,776.565552,402.688324,346.753754,893.650208,299.177704,315.315491,987.497375,304.411743,266.98053,964.568176,315.918182,238.022781,1024.201172,499.84314,-169.70726,984.159241,365.330872,-193.197876,804.827271,329.16629,-191.699234,726.363525,367.374146,-154.874802,710.796875,193.978882,-148.596405,638.18927,147.869629,-152.038681,577.13031,154.135529,-107.056053,588.196228,75.571266,-103.562202,534.000854,543.403687,8.325661,1011.448486,428.443024,7.727651,964.775146,346.098206,-6.365707,802.987854
2,0,506.826294,153.367508,969.637939,498.41571,221.954605,923.138306,440.15686,381.106018,801.354736,415.854553,355.783997,776.506836,402.5737,346.722656,893.578064,299.018219,315.24353,987.393616,304.321808,266.944458,964.43396,315.805511,237.948776,1024.057617,499.795959,-169.722748,984.158752,365.338654,-193.252213,804.827271,329.15451,-191.763275,726.375366,367.363617,-154.93277,710.785828,193.97261,-148.663773,638.155273,147.870377,-152.118942,577.121216,154.137955,-107.135315,588.162964,75.568718,-103.646355,533.972778,543.37793,8.347536,1011.428589,428.424896,7.730521,964.788025,346.09259,-6.369214,802.978699
3,0,506.783722,153.392258,969.649292,498.374969,221.95224,923.137512,440.085327,381.105377,801.348083,415.821655,355.749054,776.443115,402.455597,346.694763,893.532898,298.944366,315.091888,987.30365,304.198517,266.901337,964.269958,315.660919,237.816772,1023.900635,499.734406,-169.714859,984.165588,365.199829,-193.753891,805.213501,329.137207,-191.798828,726.363525,367.335327,-154.909988,710.712402,193.965927,-148.74559,638.140198,147.878342,-152.18866,577.123413,154.143829,-107.225525,588.149963,75.592491,-103.736099,533.988098,543.305725,8.366435,1011.396179,428.352997,7.720377,964.828491,346.062683,-6.34852,802.960876
4,0,506.728699,153.430298,969.665039,498.311371,221.989487,923.13562,440.02948,381.118713,801.338318,415.763214,355.78183,776.501831,402.371094,346.683197,893.539795,298.828217,314.996338,987.223511,304.099365,266.865967,964.214905,315.537933,237.714813,1023.813721,499.702789,-169.688965,984.265808,365.193237,-193.757538,805.291626,329.137543,-191.808441,726.415344,367.347748,-155.038925,710.857361,193.974533,-148.752258,638.188599,147.879181,-152.248001,577.120972,154.135925,-107.252785,588.182739,75.607849,-103.77359,533.995422,539.374512,-0.856329,1015.458923,428.330902,7.80358,964.897949,346.016846,-6.285052,803.040588
5,0,506.662476,153.465118,969.674805,498.267578,222.01799,923.167542,439.983185,381.123932,801.349365,415.462372,355.988403,776.793457,402.261383,346.629608,893.444153,297.774139,315.704681,987.017151,303.961182,266.825104,964.045776,315.349792,237.626709,1023.657227,499.623413,-169.687927,984.248291,365.158722,-193.754776,805.262878,329.115356,-191.806305,726.389038,367.308838,-154.959076,710.764832,193.965164,-148.816269,638.161987,147.872681,-152.29953,577.116272,154.140854,-107.342819,588.162231,75.595673,-103.841034,533.976685,543.216309,8.418886,1011.363037,428.268311,7.781956,964.89447,345.987,-6.299058,802.991943
6,0,506.619934,153.466751,969.686768,498.208405,222.056534,923.185486,439.943542,381.134399,801.356812,415.653351,355.84906,776.59314,402.193878,346.620819,893.464722,297.639343,315.623108,986.911743,303.841431,266.781128,964.002014,315.192841,237.534485,1023.614075,499.603455,-169.63298,984.36615,365.134155,-193.779938,805.375427,329.119446,-191.852066,726.499023,367.327454,-155.085175,710.949341,193.973343,-148.818375,638.228333,147.848953,-152.34198,577.096313,155.198257,-107.638069,587.830078,75.571625,-103.877411,534.008545,543.290466,8.442178,1011.539429,428.253601,7.869722,964.987244,345.937561,-6.255412,803.078979
7,0,506.558167,153.506165,969.699829,498.143555,222.078568,923.210449,439.909149,381.174835,801.375,415.64325,355.830994,776.501892,402.098907,346.558777,893.406982,297.493896,315.528229,986.812927,303.720032,266.72876,963.838989,315.009338,237.377594,1023.435364,499.528564,-169.634537,984.341003,365.087891,-193.777939,805.361938,329.092743,-191.869919,726.48114,367.276154,-155.015259,710.870605,193.945648,-148.87233,638.191467,147.826874,-152.379349,577.08667,154.085907,-107.363762,588.185852,75.569504,-103.937401,533.974731,543.27356,8.439495,1011.502625,428.223267,7.85316,964.962036,345.904358,-6.265329,803.042175
8,0,506.503235,153.523956,969.706177,498.085236,222.096939,923.237488,439.899109,381.183868,801.421143,415.619263,355.873779,776.536987,402.007721,346.549835,893.425903,297.378784,315.434906,986.700256,303.602325,266.69754,963.722412,314.800293,237.248016,1023.318909,499.456482,-169.60527,984.384521,365.032135,-193.769882,805.405212,329.048309,-191.884109,726.488098,367.243988,-154.966171,710.882324,193.925491,-148.90416,638.210022,147.781067,-152.404984,577.0802,154.0513,-107.382294,588.182434,75.557953,-103.977539,533.970398,543.17511,8.458147,1011.457092,428.16925,7.880368,964.99292,345.840851,-6.268294,803.075684
