Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,628.123108,-119.125725,829.677307,558.238708,-9.888433,736.058472,498.57312,48.018501,699.579163,520.493774,30.715139,631.324707,422.471222,-8.108063,652.605103,302.402832,-15.996786,584.925598,349.348175,-53.834702,560.335388,294.761841,-53.253429,501.296753,677.241028,-348.99762,847.463074,648.063965,-493.786743,823.456116,627.10675,-596.250122,825.071045,558.815491,-592.173889,798.00415,593.838867,-576.242859,921.214539,494.413727,-541.979004,1008.224976,548.865723,-506.279938,1012.134216,506.675354,-466.42981,1072.388672,687.281921,-236.529861,840.892029,581.120728,-238.172791,832.014343,565.388428,-260.894989,739.434143
2,0,628.146057,-119.135284,829.665283,558.244324,-9.889293,736.036316,498.551636,48.021725,699.577881,520.483276,30.704714,631.320007,422.474884,-8.125771,652.587769,302.400787,-16.023579,584.923889,349.351135,-53.845802,560.316345,294.774475,-53.246834,501.276917,677.237183,-348.977844,847.470093,648.066711,-493.77179,823.490051,627.12439,-596.250488,825.090332,558.81665,-592.173584,798.060364,593.914063,-576.211914,921.223206,494.538391,-541.906921,1008.284668,549.042908,-506.26947,1012.146851,506.884766,-466.392731,1072.45813,687.295288,-236.529602,840.867249,581.16333,-238.182251,832.00177,565.389282,-260.908539,739.442322
3,0,628.157898,-119.142387,829.646301,558.813843,-9.781301,736.434448,498.54541,48.027485,699.555176,520.481323,30.713394,631.310547,422.483215,-8.165096,652.579956,302.392151,-16.003489,584.908936,349.346252,-53.863567,560.304871,294.789642,-53.276764,501.275482,677.231934,-348.96283,847.483032,648.04126,-493.75238,823.516602,627.140503,-596.248718,825.10675,558.801025,-592.161011,798.096375,593.980042,-576.188782,921.243347,494.649567,-541.836914,1008.342957,550.189331,-503.530975,1011.543152,507.061615,-466.33136,1072.510132,687.318604,-236.547409,840.866577,581.173035,-238.179977,831.995422,565.377747,-260.922363,739.440491
4,0,628.178833,-119.133125,829.641541,558.82959,-9.763762,736.429626,498.519257,48.051899,699.549438,520.474731,30.688938,631.297363,422.483765,-8.177915,652.583557,302.400116,-16.060308,584.927551,349.345367,-53.874031,560.315552,294.809326,-53.263931,501.291168,677.229004,-348.95285,847.498657,648.017456,-493.755981,823.568481,627.141785,-596.245178,825.10675,558.81311,-592.192322,798.142212,594.031555,-576.168274,921.260742,494.725952,-541.742493,1008.380798,550.272461,-503.522522,1011.569641,507.211273,-466.254669,1072.553101,687.338928,-236.576965,840.853577,581.180847,-238.191971,832.025146,565.388367,-260.92215,739.439026
5,0,628.228943,-119.163254,829.628601,558.846802,-9.779773,736.416199,498.532471,48.047783,699.552612,520.473938,30.677206,631.306396,422.476044,-8.175838,652.593323,302.407593,-16.079891,584.93634,349.330322,-53.889683,560.323792,294.800812,-53.270725,501.283417,677.226868,-348.957703,847.527527,648.001343,-493.737701,823.571289,627.149109,-596.251709,825.129272,558.829712,-592.169617,798.157288,594.030701,-576.139465,921.274719,494.775269,-541.642151,1008.388184,550.338318,-503.472076,1011.553528,507.309509,-466.183624,1072.56604,687.325806,-236.540146,840.861267,581.181213,-238.168594,832.026733,565.365906,-260.919952,739.466248
6,0,628.27124,-119.161072,829.613159,558.860291,-9.769936,736.407776,498.566223,48.034744,699.55835,520.466431,30.667133,631.294373,422.49765,-8.186416,652.596069,302.426025,-16.141966,584.960144,349.305023,-53.920986,560.392822,294.802246,-53.238659,501.289734,677.204956,-348.943878,847.541199,647.993408,-493.726105,823.572693,627.158325,-596.239441,825.155273,558.830261,-592.155212,798.14801,594.042725,-576.102112,921.291687,494.789825,-541.535889,1008.372681,549.518433,-506.145355,1012.094727,507.370239,-466.093384,1072.562622,687.335938,-236.509537,840.836853,581.182556,-238.130554,832.026794,565.353699,-260.896942,739.480957
7,0,628.302551,-119.169006,829.616211,558.866394,-9.753633,736.399292,498.567444,48.057121,699.558777,520.484802,30.68041,631.298096,422.488495,-8.151822,652.605103,302.435425,-16.15659,584.984009,349.293488,-53.946133,560.433105,294.788208,-53.228535,501.277985,677.179016,-348.919586,847.535583,647.985779,-493.709137,823.577454,627.160278,-596.23877,825.180908,558.832275,-592.130249,798.148743,594.020386,-576.050049,921.291321,494.768555,-541.412048,1008.325806,549.606262,-506.13855,1011.994812,507.381317,-465.978119,1072.521484,686.674988,-235.703751,840.551025,581.177673,-238.110611,832.027954,565.340454,-260.859863,739.463562
8,0,628.338501,-119.177376,829.610596,558.885315,-9.733633,736.400085,498.615997,48.033947,699.571472,520.478882,30.688515,631.279541,422.487732,-8.115253,652.606689,302.436584,-16.12937,585.008789,349.288574,-53.940815,560.451416,294.793579,-53.212864,501.275421,677.144043,-348.912537,847.559021,647.993042,-493.699249,823.568115,627.157715,-596.217041,825.196167,558.831726,-592.113281,798.145691,593.993835,-575.986023,921.2854,494.724915,-541.293518,1008.266113,550.308228,-503.308472,1011.438599,507.349304,-465.828278,1072.449707,687.254089,-236.398438,840.855652,581.173218,-238.060562,832.0271,565.322144,-260.825562,739.448792
