Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,637.863525,-56.463314,1010.292053,618.612915,109.748085,986.594543,608.122925,226.985367,961.422546,660.35083,223.980423,893.619446,533.668274,242.291168,874.487854,484.548431,289.519623,753.265686,488.790924,217.54808,728.71698,435.704437,232.541763,666.749451,654.952881,-368.456207,895.075623,626.100281,-421.135468,706.080688,,,,,,,472.24115,-431.740295,579.583008,354.235901,-410.804291,522.27948,334.893982,-363.951508,579.036377,264.256012,-406.74942,553.30603,656.543335,-209.545929,997.309692,557.43335,-232.908508,928.009583,540.762939,-190.571121,871.545166
2,0,637.894836,-56.454815,1010.300049,618.645996,109.77195,986.552856,608.186279,226.996674,961.356079,660.413879,223.961258,893.568665,533.739075,242.279312,874.423462,485.305206,289.304688,753.319763,488.877533,217.530731,728.657227,435.786896,232.52005,666.686096,654.960876,-368.459869,895.084961,626.094299,-421.146362,706.094543,,,,,,,472.256744,-431.764435,579.590942,354.246887,-410.819275,522.281311,334.906097,-363.966095,579.044983,264.259857,-406.759399,553.315125,656.555481,-209.525864,997.296936,557.444702,-232.900848,928.017578,540.777954,-190.563019,871.557495
3,0,637.921509,-56.459492,1010.311035,618.699097,109.782684,986.54071,608.253357,226.421326,961.826904,660.476257,223.95578,893.523499,533.812256,242.27034,874.380981,484.736755,289.471313,753.128601,488.954437,217.484497,728.623596,435.883881,232.482819,666.641479,654.965027,-368.450806,895.094482,626.101563,-421.154022,706.110413,,,,,,,472.262695,-431.778748,579.599548,354.235138,-410.823547,522.290039,334.903107,-363.980469,579.055786,264.267029,-406.76593,553.318909,656.580078,-209.538635,997.301819,557.482666,-232.899857,928.029053,540.806763,-190.562668,871.581421
4,0,637.955505,-56.443531,1010.30719,618.758057,109.779984,986.530823,608.327026,227.002716,961.28186,660.537231,223.942276,893.493286,533.883606,242.262039,874.355896,484.82724,289.464508,753.088745,489.023438,217.484863,728.581482,435.951782,232.459259,666.597168,654.967468,-368.457764,895.09259,626.095093,-421.165283,706.114685,,,,,,,472.265533,-431.781342,579.596558,354.241547,-410.814667,522.284424,334.905273,-363.983185,579.05658,264.26886,-406.772675,553.315491,656.619751,-209.544357,997.315247,557.503235,-232.904694,928.030334,540.836792,-190.561447,871.599243
5,0,637.978821,-56.437347,1010.308838,618.818848,109.785484,986.527771,608.41394,227.026642,961.270386,660.61261,223.932632,893.477356,533.955688,242.263672,874.329041,484.941162,289.43335,753.091675,489.089691,217.473709,728.571472,436.058746,232.448715,666.562256,654.972717,-368.461212,895.098633,626.100525,-421.154358,706.108032,,,,,,,472.262024,-431.786224,579.577576,354.233063,-410.805878,522.28717,334.911133,-363.986938,579.047729,264.269867,-406.773743,553.313965,656.627625,-209.526154,997.31073,557.519836,-232.896713,928.0354,540.84668,-190.539642,871.601501
6,0,638.016846,-56.426384,1010.302673,618.884888,109.804131,986.516296,608.485596,227.031754,961.266602,660.682861,223.9263,893.474548,534.014832,242.277283,874.320313,485.042328,289.404816,753.088501,489.16925,217.456146,728.564514,436.150818,232.458099,666.534302,654.9729,-368.455414,895.104431,626.112427,-421.15567,706.110291,,,,,,,472.272461,-431.787018,579.568604,354.221191,-410.785187,522.287048,334.909698,-363.987366,579.032593,264.275818,-406.777313,553.297363,656.645691,-209.511292,997.289917,557.534302,-232.867477,928.008606,540.861572,-190.518494,871.605225
7,0,638.0625,-56.411823,1010.297424,618.95343,109.810211,986.505493,608.563721,227.056747,961.267578,660.754639,223.92688,893.484741,534.088684,242.27475,874.323303,485.124451,289.400818,753.09082,489.232513,217.469574,728.569824,436.23819,232.471695,666.509094,654.976318,-368.45697,895.106018,626.114685,-421.158661,706.114624,,,,,,,472.269043,-431.790253,579.559265,354.223022,-410.770569,522.290344,334.916229,-363.993958,579.028625,264.277618,-406.790894,553.288879,656.664978,-209.499527,997.287842,557.548157,-232.844971,928.032349,540.865112,-190.50737,871.610596
8,0,638.106934,-56.414047,1010.312317,619.027649,109.808815,986.518738,608.647888,227.072311,961.28479,660.831238,223.924484,893.499084,534.152405,242.264114,874.352905,485.228302,289.407074,753.114563,489.286591,217.484329,728.601135,436.318176,232.469116,666.524414,654.980164,-368.461914,895.108765,626.120544,-421.154297,706.112854,,,,,,,472.252075,-431.784943,579.570007,354.204193,-410.751373,522.303955,334.915009,-364.003479,579.028381,264.282745,-406.805328,553.29425,656.688293,-209.507126,997.28949,557.5802,-232.837341,928.037476,540.892639,-190.508041,871.632019
