Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
22,0,414.946930,129.985336,1178.645264,411.380554,307.270111,1148.029907,442.765167,439.482849,1148.274048,514.753418,411.758911,1083.500977,367.454407,426.934570,1030.333008,338.437683,459.444977,896.916077,354.842682,377.413605,888.036499,296.869324,382.051270,813.786133,383.511993,-195.436447,1167.469482,371.131348,-368.205780,1151.827271,367.840546,-479.688293,1155.221069,443.952362,-510.723999,1102.253174,322.223236,-444.457245,1021.630737,254.223801,-516.876953,920.872559,274.866150,-440.664551,908.824890,208.650604,-444.187958,847.732300,,,,339.298126,-28.659426,1121.028320,333.983612,-17.007452,1025.328613
23,0,414.963623,129.963882,1178.655518,411.373444,307.201355,1148.034790,442.720032,439.461365,1148.236694,514.673279,411.743774,1083.451904,367.357239,426.888245,1030.321289,338.314697,459.432312,896.934509,354.721405,377.303802,888.060974,296.758728,381.958405,813.805725,383.542175,-195.449814,1167.518921,371.173035,-368.235901,1151.868164,367.867554,-479.729340,1155.275757,443.957886,-510.761566,1102.291016,322.216370,-444.493500,1021.692383,254.222961,-516.876282,920.933533,274.988708,-440.732971,908.887085,208.666000,-444.154083,847.797729,,,,339.311829,-28.638031,1121.047729,334.079529,-17.063351,1025.368774
24,0,414.992279,129.966507,1178.672852,411.371277,307.163696,1148.028198,442.674164,439.452515,1148.209229,514.597046,411.768372,1083.389893,367.251373,426.802917,1030.297852,338.165314,459.339783,896.940308,354.601593,377.243622,888.069763,296.624329,381.874695,813.837891,383.560913,-195.463928,1167.554077,371.197723,-368.271545,1151.898560,367.882507,-479.764984,1155.316406,443.971832,-510.792267,1102.314453,322.249420,-444.501526,1021.738892,254.228439,-516.889099,920.964600,275.022644,-440.740082,908.909302,208.668976,-444.142700,847.854126,,,,339.350372,-28.661850,1121.057983,334.080597,-17.081684,1025.376221
25,0,415.015015,129.947464,1178.651611,411.330353,307.119598,1148.026978,442.609406,439.443390,1148.160767,514.534729,411.746887,1083.340088,367.178253,426.788513,1030.286621,338.031952,459.235779,896.919556,354.483612,377.156006,888.071838,296.470795,381.792542,813.859802,383.601227,-195.473770,1167.579712,371.212708,-368.285034,1151.915771,367.893707,-479.778687,1155.319336,443.994476,-510.814362,1102.322876,322.288116,-444.503265,1021.731506,254.250320,-516.905396,920.957825,275.037170,-440.756317,908.918030,208.670883,-444.162964,847.871826,,,,339.398041,-28.709259,1121.065308,334.078522,-17.076662,1025.385742
26,0,415.067322,129.919815,1178.656372,411.345367,307.081421,1148.013794,442.580505,439.414368,1148.117188,514.484192,411.745850,1083.275513,367.086853,426.765259,1030.260986,337.864777,459.114929,896.898010,354.398743,377.080780,888.046875,296.305176,381.657745,813.894897,383.642120,-195.476730,1167.591675,371.222351,-368.300629,1151.911011,367.900726,-479.775391,1155.298462,443.997955,-510.818848,1102.310181,322.311218,-444.510895,1021.738403,254.272812,-516.926025,920.938599,275.068817,-440.822327,908.918152,208.673767,-444.195313,847.854492,,,,339.420563,-28.717371,1121.067505,334.038208,-17.110258,1025.388184
27,0,415.080383,129.911041,1178.640991,411.349792,307.057953,1148.003540,442.547821,439.418213,1148.063843,514.430847,411.736786,1083.206421,367.014862,426.738312,1030.250977,337.534729,458.751556,896.595093,354.263550,377.041473,888.031311,296.132904,381.565216,813.927673,383.688660,-195.483383,1167.598999,371.234070,-368.288544,1151.900757,367.918182,-479.775238,1155.283936,444.040771,-510.818359,1102.295532,322.320984,-444.517273,1021.696716,254.298264,-516.937927,920.907227,275.073669,-440.837128,908.910278,208.687790,-444.232849,847.833740,,,,339.426697,-28.692484,1121.076904,334.069061,-17.124556,1025.396362
28,0,415.092407,129.874756,1178.631836,411.356934,307.026215,1147.980835,442.512939,439.389221,1148.039917,514.384399,411.712921,1083.142578,366.931274,426.681244,1030.246948,337.380005,458.654633,896.598267,354.132874,376.992737,888.023621,295.976593,381.483673,813.981750,383.726166,-195.491531,1167.595459,371.248688,-368.267120,1151.878418,367.935059,-479.779144,1155.269043,444.053711,-510.827850,1102.285889,322.285492,-444.528076,1021.665222,254.307831,-516.953247,920.896362,275.081451,-440.846863,908.892456,208.706696,-444.219513,847.796021,,,,339.445557,-28.704048,1121.076416,334.050964,-17.108633,1025.399170
29,0,415.106201,129.847046,1178.641846,411.349182,307.035278,1147.965942,442.480042,439.407166,1148.011108,514.344788,411.699524,1083.078125,366.868073,426.611877,1030.266357,337.227875,458.545471,896.601624,354.012543,376.907471,888.059509,295.817322,381.347015,814.024048,383.753357,-195.509613,1167.587646,371.278503,-368.263184,1151.869263,367.961945,-479.778778,1155.256104,444.075256,-510.837616,1102.276245,322.310516,-444.533722,1021.638611,254.307007,-516.955078,920.911255,275.096771,-440.846405,908.883972,208.751282,-444.214386,847.787048,,,,339.474915,-28.729506,1121.075928,334.085571,-17.139372,1025.386597
30,0,415.139526,129.844528,1178.670166,411.355713,307.018707,1147.943481,442.460663,439.372253,1147.965088,514.333984,411.689026,1083.029053,366.812866,426.550964,1030.272095,337.109222,458.506317,896.614075,353.911987,376.808807,888.043762,295.658936,381.252411,814.083435,383.779602,-195.533127,1167.563477,371.306427,-368.280731,1151.850830,367.992157,-479.791779,1155.246460,444.096008,-510.855560,1102.259155,322.330750,-444.533325,1021.623474,254.299042,-516.952271,920.925476,275.155243,-440.857635,908.883423,208.803391,-444.187622,847.764038,,,,339.477966,-28.728378,1121.070923,334.133270,-17.166813,1025.359131
31,0,415.151764,129.821976,1178.661499,411.374115,306.995941,1147.920166,442.435608,439.355927,1147.918823,514.290955,411.672943,1082.968750,366.748993,426.483582,1030.278198,336.968506,458.365143,896.611450,353.795685,376.713104,888.071777,295.504333,381.132813,814.124146,383.802155,-195.550827,1167.534058,371.348236,-368.320709,1151.835693,368.016602,-479.806763,1155.225220,444.117126,-510.878448,1102.242432,322.358032,-444.529358,1021.611084,254.282059,-516.935974,920.887573,275.238556,-440.901764,908.837585,208.849976,-444.153900,847.738586,,,,339.490082,-28.749907,1121.074585,334.122528,-17.175653,1025.327515
