Trajectories
100
,,ValidationHealthy015:Rdeltoid,,,ValidationHealthy015:RMidArm,,,ValidationHealthy015:RElbRadial,,,ValidationHealthy015:RElbUlna,,,ValidationHealthy015:RMidForeArm,,,ValidationHealthy015:RWrist1,,,ValidationHealthy015:RWrist2,,,ValidationHealthy015:RFingerJoint,,,ValidationHealthy015:LDeltoid,,,ValidationHealthy015:LMidArm,,,ValidationHealthy015:LElbRadial,,,ValidationHealthy015:LElbUlna,,,ValidationHealthy015:LMidForearm,,,ValidationHealthy015:Lwrist1,,,ValidationHealthy015:LWrist2,,,ValidationHealthy015:LFingerJoint,,,ValidationHealthy015:C7,,,ValidationHealthy015:Neck,,,ValidationHealthy015:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,427.239,35.2804,1159.45,465.799,192.733,1141.75,489.974,342.121,1112.03,547.251,317.058,1065.9,430.76,328.738,994.04,395.172,384.35,862.945,403.191,323.725,850.301,356.271,318.872,779.118,443.641,-221.859,1154.11,465.836,-391.769,1123.86,506.408,-519.382,1095.65,575.383,-496.848,1059.78,448.366,-532.571,977.291,415.933,-577.524,851.692,427.702,-507.832,851.202,369.891,-497.88,781.303,498.683,-93.7947,1138.23,373.725,-102.305,1107.09,347.874,-95.9169,1002.32
11,0,427.267,35.3164,1159.47,465.912,192.757,1141.69,490.084,342.147,1111.93,547.325,317.035,1065.78,430.813,328.774,993.969,395.181,384.436,862.906,403.05,323.466,850.648,356.149,318.921,779.143,443.642,-221.855,1154.07,465.872,-391.763,1123.85,506.352,-519.272,1095.5,575.357,-496.858,1059.76,448.274,-532.556,977.311,415.777,-577.404,851.508,427.566,-507.866,851.251,369.68,-497.931,781.423,498.701,-93.7916,1138.24,373.731,-102.29,1107.08,347.867,-95.9001,1002.3
12,0,427.308,35.3649,1159.46,466.024,192.78,1141.63,490.206,342.181,1111.86,547.398,317.016,1065.66,430.851,328.809,993.935,395.142,384.496,862.907,402.969,323.545,850.611,355.979,318.98,779.223,443.65,-221.849,1154.05,465.885,-391.758,1123.87,506.339,-519.29,1095.53,575.298,-496.882,1059.71,448.198,-532.595,977.361,415.7,-577.566,851.765,427.39,-507.878,851.312,369.419,-497.917,781.555,498.737,-93.7765,1138.25,373.737,-102.259,1107.08,347.894,-95.8683,1002.29
13,0,427.346,35.382,1159.46,466.167,192.753,1141.6,490.316,342.191,1111.8,547.426,317.045,1065.55,430.837,328.845,993.921,395.074,384.61,862.949,402.836,323.628,850.604,355.72,319.081,779.352,443.65,-221.819,1154.03,465.885,-391.747,1123.86,506.293,-519.279,1095.49,575.262,-496.916,1059.68,448.079,-532.62,977.406,415.492,-577.542,851.804,427.189,-507.859,851.367,369.173,-497.87,781.63,498.761,-93.7362,1138.22,373.77,-102.237,1107.07,347.911,-95.8448,1002.3
14,0,427.392,35.4219,1159.45,466.251,192.774,1141.56,490.346,342.253,1111.77,547.455,317.087,1065.47,430.824,328.882,993.941,394.958,384.689,863.017,402.653,323.709,850.617,355.419,319.176,779.491,443.647,-221.799,1154.02,465.87,-391.753,1123.87,506.362,-519.346,1095.55,575.183,-496.94,1059.65,447.924,-532.58,977.45,415.224,-577.473,851.865,426.998,-507.806,851.425,368.875,-497.784,781.775,498.802,-93.7262,1138.2,373.805,-102.149,1107.06,347.941,-95.814,1002.31
15,0,427.418,35.4452,1159.43,466.311,192.795,1141.57,490.367,342.291,1111.75,547.456,317.116,1065.43,430.735,328.938,993.995,394.755,384.716,863.061,402.415,323.773,850.709,355.11,319.238,779.611,443.655,-221.772,1154.01,465.798,-391.736,1123.85,506.129,-519.267,1095.47,575.074,-496.969,1059.62,447.748,-532.544,977.511,414.899,-577.36,851.91,426.744,-507.72,851.483,368.567,-497.711,781.907,498.855,-93.721,1138.17,373.873,-102.108,1107.05,347.974,-95.8032,1002.28
16,0,427.497,35.4485,1159.44,466.342,192.838,1141.57,490.361,342.291,1111.78,547.407,317.207,1065.41,430.612,328.995,994.053,394.525,384.757,863.148,402.162,323.834,850.796,354.787,319.301,779.743,443.665,-221.723,1154,465.712,-391.713,1123.83,506.162,-519.354,1095.54,574.924,-497.013,1059.61,447.509,-532.452,977.57,414.563,-577.227,851.992,426.494,-507.622,851.573,368.261,-497.53,781.996,498.908,-93.693,1138.16,373.918,-102.054,1107.02,347.983,-95.7721,1002.29
17,0,427.552,35.4693,1159.45,466.308,192.901,1141.57,490.33,342.306,1111.82,547.324,317.293,1065.4,430.453,329.064,994.136,394.284,384.818,863.245,401.909,323.844,850.91,354.48,319.317,779.84,443.711,-221.67,1154.02,465.603,-391.684,1123.8,505.866,-519.341,1095.55,574.786,-497.064,1059.58,447.255,-532.371,977.617,414.178,-577.107,852.061,426.209,-507.484,851.62,368.03,-497.327,782.066,498.958,-93.6608,1138.14,373.982,-102.021,1107.02,348.05,-95.7391,1002.28
18,0,427.609,35.4775,1159.46,466.258,192.961,1141.58,490.198,342.365,1111.83,547.19,317.416,1065.41,430.306,329.089,994.215,394.02,384.845,863.326,401.661,323.883,850.984,354.231,319.342,779.971,443.774,-221.626,1153.98,465.476,-391.665,1123.78,505.667,-519.309,1095.47,574.606,-497.139,1059.56,446.987,-532.259,977.629,413.824,-576.955,852.146,425.902,-507.332,851.643,367.71,-497.095,782.13,499.052,-93.6569,1138.12,374.047,-101.993,1107.02,348.088,-95.7089,1002.27
19,0,427.63,35.4894,1159.48,466.173,193.044,1141.58,490.086,342.399,1111.85,547.039,317.509,1065.39,430.126,329.108,994.242,393.735,384.888,863.384,401.44,323.906,851.047,353.988,319.346,780.056,443.838,-221.599,1153.98,465.385,-391.647,1123.73,505.495,-519.314,1095.44,574.426,-497.185,1059.47,446.739,-532.158,977.629,413.342,-576.635,851.943,425.572,-507.171,851.662,367.386,-496.88,782.152,499.157,-93.6408,1138.1,374.124,-101.972,1107,348.122,-95.6708,1002.28
20,0,427.694,35.485,1159.47,466.078,193.1,1141.6,489.898,342.478,1111.83,546.878,317.624,1065.38,429.922,329.17,994.247,393.477,384.937,863.47,401.206,323.94,851.055,353.763,319.327,780.076,443.896,-221.571,1153.95,465.314,-391.634,1123.69,505.359,-519.418,1095.51,574.221,-497.228,1059.39,446.477,-532.094,977.636,412.99,-576.59,852.131,425.234,-507.033,851.651,367.049,-496.661,782.171,499.224,-93.6029,1138.07,374.216,-101.922,1106.99,348.181,-95.5985,1002.29
21,0,427.765,35.5012,1159.48,465.985,193.17,1141.58,489.729,342.536,1111.81,546.707,317.727,1065.35,429.716,329.237,994.251,393.191,384.922,863.463,400.967,323.946,851.078,353.511,319.292,780.054,443.93,-221.516,1153.97,465.27,-391.615,1123.67,505.174,-519.315,1095.33,574.048,-497.268,1059.28,446.206,-532.009,977.608,412.605,-576.464,852.141,424.929,-506.927,851.672,366.545,-496.408,782.232,499.287,-93.5689,1138.04,374.266,-101.844,1106.99,348.268,-95.5274,1002.29
22,0,427.794,35.5231,1159.49,465.889,193.24,1141.57,489.602,342.559,1111.77,546.556,317.829,1065.29,429.499,329.286,994.227,392.912,384.926,863.447,400.731,323.93,851.13,353.279,319.327,780.064,443.954,-221.47,1153.96,465.228,-391.608,1123.65,505.022,-519.3,1095.26,573.902,-497.304,1059.16,445.98,-531.967,977.6,412.267,-576.367,852.145,424.572,-506.815,851.689,366.139,-496.254,782.334,499.334,-93.5437,1138.04,374.327,-101.838,1107.01,348.284,-95.5381,1002.32
23,0,427.793,35.5573,1159.49,465.804,193.311,1141.55,489.465,342.608,1111.73,546.402,317.909,1065.24,429.303,329.328,994.202,392.655,384.922,863.448,400.496,323.932,851.133,353.036,319.349,780.033,443.993,-221.436,1153.97,465.205,-391.573,1123.64,504.889,-519.289,1095.21,573.771,-497.31,1059.03,445.763,-531.921,977.563,411.945,-576.284,852.131,424.235,-506.735,851.702,365.757,-496.226,782.458,499.38,-93.4941,1138.05,374.369,-101.778,1107.02,348.315,-95.481,1002.3
24,0,427.818,35.5915,1159.5,465.742,193.396,1141.51,489.331,342.685,1111.65,546.248,318.004,1065.16,429.138,329.371,994.184,392.436,384.944,863.426,400.258,323.913,851.124,352.804,319.344,780.015,444.038,-221.399,1153.98,465.208,-391.552,1123.63,504.798,-519.271,1095.14,573.655,-497.332,1058.94,445.554,-531.851,977.534,411.661,-576.201,852.157,423.913,-506.634,851.742,365.317,-496.067,782.542,499.423,-93.4671,1138.05,374.398,-101.713,1107.04,348.38,-95.4079,1002.28
25,0,427.816,35.64,1159.49,465.713,193.447,1141.48,489.227,342.722,1111.59,546.146,318.07,1065.08,428.997,329.413,994.153,392.223,384.951,863.387,400.011,323.916,851.083,352.584,319.356,779.97,444.096,-221.351,1153.98,465.196,-391.509,1123.62,504.715,-519.256,1095.08,573.561,-497.349,1058.83,445.358,-531.8,977.517,411.386,-576.109,852.192,423.609,-506.537,851.73,364.928,-495.96,782.656,499.457,-93.4173,1138.04,374.401,-101.664,1107.06,348.357,-95.3464,1002.29
26,0,427.801,35.6668,1159.48,465.694,193.505,1141.45,489.136,342.751,1111.5,546.016,318.135,1064.97,428.858,329.441,994.093,392.038,384.944,863.344,399.824,323.898,851.028,352.379,319.31,779.929,444.142,-221.315,1153.97,465.196,-391.488,1123.61,504.646,-519.252,1095.04,573.496,-497.374,1058.74,445.199,-531.764,977.526,411.132,-576.029,852.193,423.316,-506.444,851.757,364.598,-495.866,782.748,499.488,-93.378,1138.02,374.429,-101.626,1107.05,348.426,-95.3145,1002.28
27,0,427.785,35.6843,1159.47,465.703,193.549,1141.42,489.062,342.774,1111.42,545.919,318.158,1064.88,428.747,329.411,994.025,391.853,384.905,863.272,399.557,324.038,850.727,352.209,319.291,779.895,444.175,-221.311,1153.97,465.178,-391.47,1123.57,504.59,-519.245,1095,573.451,-497.42,1058.68,445.066,-531.718,977.543,410.889,-575.957,852.225,423.091,-506.356,851.759,364.303,-495.804,782.857,499.529,-93.3507,1138,374.454,-101.671,1107.07,348.447,-95.3175,1002.26
28,0,427.788,35.6891,1159.48,465.707,193.561,1141.4,489.012,342.782,1111.37,545.821,318.202,1064.78,428.667,329.409,993.981,391.694,384.873,863.19,399.442,323.948,850.799,352.059,319.236,779.873,444.186,-221.29,1153.99,465.169,-391.473,1123.56,504.548,-519.264,1095,573.404,-497.469,1058.62,444.954,-531.697,977.571,410.649,-575.901,852.266,422.914,-506.293,851.823,364.063,-495.667,782.954,499.568,-93.3413,1138.02,374.465,-101.683,1107.08,348.477,-95.2962,1002.25
29,0,427.804,35.7051,1159.49,465.715,193.585,1141.39,488.968,342.793,1111.32,545.757,318.238,1064.69,428.582,329.375,993.945,391.542,384.883,863.189,399.319,323.954,850.754,351.933,319.23,779.868,444.195,-221.266,1153.99,465.165,-391.485,1123.56,504.516,-519.275,1095.01,573.364,-497.498,1058.6,444.842,-531.683,977.632,410.469,-575.854,852.336,422.736,-506.238,851.897,363.878,-495.587,783.059,499.566,-93.3298,1138.02,374.471,-101.712,1107.12,348.467,-95.3366,1002.29
30,0,427.817,35.7144,1159.5,465.728,193.599,1141.39,488.936,342.812,1111.25,545.693,318.265,1064.62,428.493,329.365,993.899,391.419,384.895,863.156,399.211,323.947,850.727,351.772,319.219,779.874,444.214,-221.249,1154.01,465.162,-391.516,1123.58,504.518,-519.283,1095.02,573.328,-497.519,1058.58,444.769,-531.673,977.691,410.228,-575.623,852.143,422.614,-506.216,851.957,363.714,-495.51,783.143,499.57,-93.3022,1138.02,374.492,-101.698,1107.14,348.494,-95.32,1002.29
31,0,427.814,35.7162,1159.51,465.72,193.626,1141.37,488.95,342.814,1111.2,545.682,318.26,1064.54,428.438,329.367,993.875,391.317,384.909,863.128,399.105,323.935,850.745,351.626,319.195,779.87,444.235,-221.228,1154.03,465.169,-391.506,1123.58,504.532,-519.281,1095.02,573.334,-497.514,1058.53,444.717,-531.678,977.767,410.137,-575.75,852.375,422.477,-506.221,852.032,363.589,-495.509,783.197,499.596,-93.2833,1138.03,374.505,-101.679,1107.15,348.936,-95.1942,1002.37
32,0,427.818,35.7192,1159.5,465.69,193.643,1141.32,488.945,342.827,1111.14,545.637,318.261,1064.47,428.347,329.398,993.846,391.227,384.917,863.155,398.97,323.902,850.752,351.447,319.166,779.876,444.254,-221.217,1154.05,465.18,-391.489,1123.56,504.561,-519.267,1095.01,573.367,-497.499,1058.48,444.634,-531.643,977.788,410.01,-575.787,852.455,422.365,-506.272,852.074,363.419,-495.554,783.26,499.609,-93.2484,1138.02,374.516,-101.704,1107.17,348.59,-95.3494,1002.27
33,0,427.821,35.7321,1159.51,465.687,193.684,1141.31,488.963,342.829,1111.11,545.627,318.252,1064.4,428.313,329.41,993.841,391.14,384.914,863.143,398.878,323.856,850.769,351.29,319.143,779.942,444.263,-221.202,1154.07,465.204,-391.481,1123.54,504.621,-519.267,1094.99,573.383,-497.474,1058.39,444.611,-531.694,977.827,409.898,-575.846,852.53,422.246,-506.334,852.093,363.243,-495.617,783.323,499.612,-93.2415,1138.02,374.51,-101.639,1107.17,348.604,-95.3801,1002.27
34,0,427.816,35.7539,1159.51,465.702,193.682,1141.29,488.975,342.826,1111.09,545.652,318.227,1064.39,428.262,329.408,993.821,391.043,384.882,863.181,398.796,323.856,850.79,351.132,319.11,780.011,444.275,-221.191,1154.07,465.245,-391.484,1123.5,504.709,-519.254,1094.95,573.429,-497.449,1058.32,444.612,-531.756,977.847,409.797,-575.945,852.591,422.136,-506.449,852.116,363.094,-495.777,783.385,499.603,-93.2319,1138.03,374.519,-101.668,1107.19,349.001,-95.2839,1002.36
35,0,427.838,35.7402,1159.53,465.706,193.692,1141.29,488.989,342.811,1111.09,545.651,318.227,1064.37,428.247,329.402,993.861,390.951,384.887,863.238,398.718,323.834,850.857,350.973,319.08,780.109,444.27,-221.186,1154.07,465.319,-391.506,1123.48,504.81,-519.253,1094.92,573.462,-497.395,1058.21,444.619,-531.825,977.866,409.718,-576.081,852.683,422.015,-506.552,852.143,362.898,-495.94,783.487,499.665,-93.256,1138.08,374.531,-101.67,1107.21,348.617,-95.4295,1002.27
36,0,427.863,35.719,1159.56,465.724,193.71,1141.3,489.024,342.797,1111.11,545.678,318.198,1064.38,428.228,329.361,993.907,390.875,384.865,863.314,398.635,323.788,850.933,350.853,319.057,780.245,444.274,-221.199,1154.06,465.397,-391.517,1123.42,504.948,-519.249,1094.86,573.548,-497.376,1058.09,444.682,-531.959,977.874,409.568,-576.073,852.557,421.911,-506.665,852.176,362.699,-496.128,783.577,499.625,-93.2436,1138.03,374.529,-101.691,1107.23,348.617,-95.4447,1002.3
37,0,427.872,35.7069,1159.58,465.763,193.696,1141.34,489.05,342.809,1111.13,545.684,318.216,1064.37,428.234,329.325,993.961,390.781,384.809,863.346,398.559,323.794,851.045,350.708,319.033,780.356,444.309,-221.234,1154.05,465.506,-391.554,1123.39,505.127,-519.307,1094.87,573.628,-497.346,1057.97,444.707,-532.015,977.868,409.493,-576.192,852.622,421.81,-506.754,852.185,362.523,-496.321,783.668,499.659,-93.2581,1138.04,374.534,-101.666,1107.25,348.65,-95.4259,1002.3
38,0,427.904,35.6892,1159.61,465.809,193.672,1141.38,489.096,342.8,1111.17,545.71,318.206,1064.38,428.224,329.281,994.034,390.703,384.804,863.42,398.503,323.757,851.152,350.585,318.992,780.463,444.323,-221.272,1154.04,465.612,-391.589,1123.37,505.213,-519.25,1094.74,573.648,-497.304,1057.83,444.73,-532.046,977.867,409.441,-576.283,852.655,421.707,-506.848,852.19,362.34,-496.484,783.749,499.686,-93.2756,1138.04,374.547,-101.634,1107.24,348.678,-95.4519,1002.32
39,0,427.906,35.6642,1159.64,465.861,193.634,1141.43,489.143,342.78,1111.21,545.751,318.166,1064.42,428.215,329.28,994.115,390.639,384.764,863.497,398.423,323.713,851.267,350.479,318.957,780.579,444.34,-221.303,1154.03,465.713,-391.626,1123.33,505.344,-519.341,1094.77,573.731,-497.335,1057.74,444.754,-532.064,977.849,409.461,-576.532,852.839,421.614,-506.935,852.194,362.182,-496.612,783.771,499.727,-93.2919,1138.04,374.596,-101.619,1107.22,348.685,-95.453,1002.3
40,0,427.928,35.6379,1159.68,465.92,193.61,1141.48,489.181,342.766,1111.27,545.776,318.172,1064.44,428.208,329.279,994.207,390.601,384.785,863.615,398.312,323.677,851.407,350.374,318.965,780.693,444.395,-221.326,1153.99,465.781,-391.653,1123.33,505.362,-519.289,1094.63,573.779,-497.339,1057.65,444.758,-532.093,977.843,409.434,-576.607,852.845,421.547,-507.011,852.188,362.072,-496.66,783.808,499.751,-93.294,1138.01,374.661,-101.665,1107.24,348.725,-95.4954,1002.33
41,0,427.981,35.5958,1159.73,465.967,193.587,1141.53,489.213,342.76,1111.33,545.785,318.158,1064.49,428.185,329.254,994.301,390.562,384.824,863.732,398.253,323.667,851.537,350.275,318.983,780.805,444.451,-221.343,1153.98,465.827,-391.682,1123.3,505.377,-519.348,1094.66,573.791,-497.378,1057.6,444.743,-532.152,977.818,409.379,-576.643,852.829,421.504,-507.044,852.184,362,-496.661,783.815,499.826,-93.3135,1138,374.732,-101.65,1107.24,349.149,-95.4221,1002.45
42,0,428.03,35.5719,1159.75,465.996,193.575,1141.58,489.236,342.76,1111.41,545.792,318.152,1064.53,428.163,329.275,994.41,390.505,384.854,863.882,398.157,323.713,851.596,350.187,319.007,780.974,444.536,-221.349,1153.97,465.852,-391.697,1123.29,505.369,-519.374,1094.62,573.786,-497.409,1057.56,444.723,-532.197,977.826,409.313,-576.644,852.819,421.466,-507.071,852.159,361.959,-496.658,783.809,499.924,-93.338,1138,374.809,-101.668,1107.24,349.23,-95.355,1002.47
43,0,428.102,35.5309,1159.76,466.044,193.565,1141.63,489.289,342.745,1111.5,545.816,318.188,1064.58,428.17,329.277,994.522,390.411,384.836,863.974,398.108,323.751,851.672,350.106,319.011,781.079,444.625,-221.35,1153.97,465.857,-391.703,1123.24,505.334,-519.38,1094.56,573.762,-497.462,1057.54,444.673,-532.201,977.789,409.239,-576.638,852.812,421.426,-507.07,852.131,361.948,-496.66,783.781,499.837,-93.2252,1137.76,374.908,-101.682,1107.24,349.265,-95.3745,1002.47
44,0,428.199,35.522,1159.76,466.077,193.553,1141.67,489.313,342.763,1111.56,545.836,318.209,1064.65,428.147,329.3,994.606,390.355,384.866,864.111,398.104,323.774,851.844,350.017,319.028,781.192,444.705,-221.365,1153.96,465.845,-391.72,1123.22,505.302,-519.409,1094.54,573.745,-497.524,1057.51,444.617,-532.195,977.783,409.13,-576.635,852.827,421.411,-507.065,852.124,361.938,-496.576,783.744,500.055,-93.3293,1137.89,375.003,-101.688,1107.22,349.353,-95.3457,1002.48
45,0,428.304,35.5152,1159.75,466.119,193.542,1141.69,489.318,342.776,1111.62,545.824,318.27,1064.69,428.131,329.324,994.681,390.288,384.871,864.202,398.004,323.839,851.91,349.939,319.096,781.304,444.779,-221.378,1153.96,465.838,-391.732,1123.19,505.406,-519.502,1094.57,573.716,-497.583,1057.48,444.585,-532.227,977.799,409.03,-576.639,852.851,421.359,-507.069,852.116,361.895,-496.528,783.751,500.14,-93.3365,1137.88,375.097,-101.645,1107.23,349.43,-95.3661,1002.49
46,0,428.395,35.5106,1159.75,466.164,193.535,1141.71,489.333,342.788,1111.68,545.84,318.313,1064.73,428.109,329.355,994.736,390.249,384.941,864.29,397.966,323.915,851.971,349.876,319.128,781.409,444.854,-221.384,1153.95,465.853,-391.76,1123.15,505.392,-519.568,1094.6,573.693,-497.625,1057.45,444.505,-532.229,977.791,408.93,-576.629,852.852,421.297,-507.082,852.114,361.867,-496.542,783.746,500.216,-93.3613,1137.86,375.214,-101.657,1107.23,349.519,-95.3573,1002.55
47,0,428.452,35.502,1159.74,466.219,193.536,1141.73,489.347,342.803,1111.72,545.849,318.349,1064.77,428.109,329.442,994.808,390.232,385.054,864.361,397.918,324.02,852.016,349.802,319.234,781.456,444.932,-221.382,1153.95,465.876,-391.789,1123.15,505.273,-519.588,1094.62,573.657,-497.662,1057.4,444.451,-532.242,977.791,408.844,-576.638,852.873,421.223,-507.092,852.149,361.776,-496.506,783.814,500.301,-93.361,1137.85,375.314,-101.689,1107.23,349.189,-95.483,1002.49
48,0,428.545,35.4819,1159.73,466.264,193.552,1141.71,489.344,342.824,1111.74,545.856,318.389,1064.79,428.099,329.503,994.829,390.194,385.111,864.381,397.494,324.298,851.516,349.76,319.377,781.51,444.99,-221.378,1153.96,465.918,-391.812,1123.15,505.239,-519.534,1094.48,573.673,-497.722,1057.37,444.385,-532.206,977.775,408.752,-576.654,852.891,420.983,-507.153,852.266,361.654,-496.507,783.822,500.377,-93.3848,1137.85,375.407,-101.749,1107.2,349.265,-95.5114,1002.46
49,0,428.611,35.4672,1159.72,466.292,193.57,1141.7,489.353,342.841,1111.74,545.861,318.43,1064.77,428.086,329.569,994.851,390.191,385.232,864.377,397.747,324.231,851.991,349.715,319.545,781.524,445.057,-221.404,1153.97,465.965,-391.837,1123.16,505.392,-519.621,1094.51,573.68,-497.741,1057.3,444.338,-532.186,977.767,408.657,-576.661,852.897,420.937,-507.15,852.289,361.499,-496.493,783.858,500.47,-93.3984,1137.85,375.474,-101.777,1107.17,349.727,-95.3652,1002.59
