Trajectories
100
,,ValidationHealthy001:Rdeltoid,,,ValidationHealthy001:RMidArm,,,ValidationHealthy001:RElbRadial,,,ValidationHealthy001:RElbUlna,,,ValidationHealthy001:RMidForeArm,,,ValidationHealthy001:RWrist1,,,ValidationHealthy001:RWrist2,,,ValidationHealthy001:RFingerJoint,,,ValidationHealthy001:LDeltoid,,,ValidationHealthy001:LMidArm,,,ValidationHealthy001:LElbRadial,,,ValidationHealthy001:LElbUlna,,,ValidationHealthy001:LMidForearm,,,ValidationHealthy001:Lwrist1,,,ValidationHealthy001:LWrist2,,,ValidationHealthy001:LFingerJoint,,,ValidationHealthy001:C7,,,ValidationHealthy001:Neck,,,ValidationHealthy001:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,605.909424,21.697479,1017.687805,621.142883,187.095535,991.237183,643.599365,296.084259,968.137146,706.249329,281.899506,933.259338,596.592163,346.999695,853.927612,579.809998,417.618469,767.343323,610.812439,360.579041,739.908203,564.101685,346.908875,680.253357,619.632751,-197.689529,1007.564575,627.768555,-357.557800,968.970886,646.119812,-468.279877,930.890747,718.269043,-452.805328,899.494568,610.459534,-484.971893,814.331726,595.954712,-530.322327,700.544678,640.363831,-476.349091,696.397156,601.961243,-453.699097,638.159424,667.539734,-77.339760,1022.913940,553.698242,-88.374947,975.202576,521.386292,-90.585655,878.551392
2,0,605.868530,21.567329,1017.733337,621.050781,186.994186,991.293152,643.465576,295.963531,968.185303,706.121582,281.818024,933.297974,596.432434,346.896057,853.977417,579.628845,417.528534,767.413757,610.641235,360.502197,739.980957,563.889099,346.809387,680.357910,619.758545,-197.779755,1007.602112,627.945374,-357.629364,968.920715,646.326782,-468.330383,930.792419,718.423157,-452.815979,899.328735,610.568054,-485.035370,814.252502,595.921570,-530.420898,700.507813,640.415833,-476.530792,696.296082,601.505249,-452.387085,638.779785,667.524292,-77.387009,1022.882690,553.676453,-88.501122,975.210754,521.335510,-90.720200,878.622925
3,0,605.813049,21.441366,1017.799500,620.960999,186.876434,991.330933,643.327087,295.862183,968.213013,706.006592,281.717316,933.329956,596.293823,346.752014,854.010986,579.440552,417.422028,767.446411,610.450134,360.383911,740.013306,563.671387,346.678650,680.431396,619.863831,-197.870041,1007.624756,628.148132,-357.709869,968.894592,646.516724,-468.385834,930.684265,718.569824,-452.814789,899.131287,610.675476,-485.112427,814.163330,595.914612,-530.526672,700.455261,640.442932,-476.689362,696.153137,601.591309,-452.568726,638.631592,667.559204,-77.502319,1022.859314,553.635193,-88.634689,975.224426,521.302185,-90.857735,878.696411
4,0,605.772644,21.326218,1017.834167,620.844055,186.773361,991.349792,643.205505,295.735229,968.225281,705.864136,281.634949,933.323547,596.143799,346.648132,854.031738,579.271729,417.271454,767.465027,610.256409,360.244812,740.028076,563.426941,346.518768,680.464050,619.926208,-197.982773,1007.640015,628.339966,-357.795258,968.863647,646.720520,-468.457855,930.555115,718.715698,-452.826599,898.925659,610.782593,-485.185577,814.043152,595.955261,-530.634277,700.360962,640.482422,-476.800385,695.996460,601.581177,-452.712921,638.480286,667.596008,-77.623726,1022.890320,553.591980,-88.811066,975.222778,521.253479,-91.004906,878.745972
5,0,605.734558,21.211506,1017.890442,620.727966,186.670120,991.369080,643.068481,295.632416,968.219788,705.711121,281.538513,933.302979,595.963867,346.572235,854.029480,579.128906,417.073944,767.399109,610.068481,360.108643,739.987671,563.170593,346.344360,680.483521,619.968079,-198.098495,1007.664795,628.518494,-357.900482,968.830200,646.910706,-468.528229,930.423279,718.852783,-452.832214,898.731567,610.898804,-485.251526,813.919739,596.043701,-530.721191,700.244080,640.530762,-476.846313,695.873291,602.104919,-454.311066,637.589355,667.577454,-77.697273,1022.870300,553.526123,-88.965233,975.226074,521.177063,-91.131729,878.847351
6,0,605.661194,21.137520,1017.945190,620.606750,186.562317,991.385498,642.930664,295.528961,968.218140,705.559631,281.447449,933.282227,595.804443,346.434753,854.000427,578.940613,416.915253,767.375061,609.870422,359.912048,739.963684,562.958191,346.130920,680.503479,619.990479,-198.255676,1007.709290,628.688171,-357.994080,968.771606,647.078979,-468.606384,930.290833,719.003906,-452.842224,898.542297,611.031494,-485.317535,813.781677,596.155518,-530.779114,700.106750,640.590881,-476.853943,695.736816,602.077576,-454.335693,637.483154,667.560303,-77.805298,1022.914917,553.459778,-89.115776,975.214050,521.140808,-91.278648,878.903259
7,0,605.615479,21.016760,1017.965454,620.495972,186.483627,991.384033,642.791687,295.418091,968.197937,705.427612,281.354004,933.249451,595.641907,346.296082,853.957581,578.755676,416.745392,767.326721,609.685120,359.749207,739.909119,562.753540,345.914612,680.461792,619.984192,-198.346390,1007.711914,628.825989,-358.108307,968.712036,647.253662,-468.692261,930.178162,719.152283,-452.861450,898.381165,611.170288,-485.375549,813.659668,596.284912,-530.765137,699.970764,640.679504,-476.811676,695.616638,601.555481,-452.832367,638.153748,667.542175,-77.904518,1022.927856,553.402283,-89.260994,975.209229,521.028625,-91.400879,878.959534
8,0,605.565369,20.863457,1018.016907,620.390686,186.366547,991.381653,642.660889,295.304504,968.178223,705.283264,281.255768,933.220093,595.450623,346.164063,853.915161,578.558044,416.559601,767.283569,609.520447,359.525726,739.870789,562.595703,345.667511,680.419128,620.015564,-198.490799,1007.714722,628.955322,-358.208282,968.635559,647.436523,-468.775482,930.053467,719.318481,-452.865540,898.248962,611.297607,-485.379364,813.533081,596.381409,-530.686829,699.820923,640.767273,-476.727966,695.511719,601.596802,-452.754181,638.081055,667.513794,-78.009750,1022.956482,553.328186,-89.375916,975.192993,521.006897,-91.518814,878.974182
9,0,605.466064,20.757404,1018.022644,620.263672,186.263458,991.359924,642.516785,295.209564,968.126953,705.154663,281.138031,933.190552,595.257996,345.955750,853.846375,578.310242,416.312256,767.217041,609.354370,359.396027,739.797302,562.444458,345.415039,680.336792,620.042664,-198.598618,1007.695557,629.049255,-358.320740,968.566467,647.613464,-468.835815,929.935486,719.466309,-452.845123,898.108643,611.425659,-485.353546,813.395935,596.468140,-530.563049,699.674377,640.858459,-476.584045,695.428772,601.661682,-452.594116,638.016968,667.522400,-78.146667,1022.997009,553.232605,-89.512383,975.172119,520.931824,-91.657761,878.997375
10,0,605.385864,20.693745,1018.058411,620.145325,186.135284,991.348755,642.390076,295.069916,968.093323,705.022278,281.065643,933.134705,595.055786,345.784973,853.808838,578.114319,415.994232,767.102966,609.194458,359.126129,739.765686,562.301270,345.179413,680.238953,620.098816,-198.708878,1007.700073,629.148071,-358.406281,968.521240,647.775330,-468.928894,929.860840,719.621338,-452.855682,898.037659,611.557495,-485.305237,813.319458,596.555115,-530.404297,699.576538,640.968811,-476.447235,695.350220,601.779175,-452.483307,637.935852,667.464844,-78.208786,1022.953491,553.159058,-89.634514,975.181641,520.837402,-91.777565,879.039551
11,0,605.327087,20.569756,1018.086426,620.055176,186.014236,991.338135,642.264038,294.957428,968.062561,704.911194,280.978577,933.095703,594.860657,345.672424,853.750977,577.912659,415.747467,767.025635,609.001282,359.031464,739.680298,562.137268,344.940033,680.182922,620.137024,-198.759720,1007.687439,629.252808,-358.495087,968.493225,647.940430,-468.987030,929.777954,719.765015,-452.855072,897.966553,611.703430,-485.249390,813.249695,596.677307,-530.236023,699.461670,641.064392,-476.268127,695.313965,601.861328,-452.281219,637.903748,667.499084,-78.370209,1023.006104,553.086731,-89.777649,975.169617,520.778687,-91.909340,879.041687
12,0,605.133545,20.624109,1018.113464,619.952637,185.902252,991.336365,642.126282,294.839966,968.026794,704.773499,280.844696,933.050354,594.679382,345.481842,853.705078,577.694336,415.562622,766.973755,608.771729,358.694611,739.665833,561.921753,344.714142,680.123901,620.141724,-198.883331,1007.756592,629.351379,-358.562653,968.480957,648.104004,-469.052887,929.723755,719.889404,-452.857330,897.924377,611.846313,-485.163086,813.192810,596.816284,-530.101990,699.355347,641.153198,-476.071136,695.280457,602.437012,-453.348877,637.180420,667.485901,-78.486328,1022.998901,553.032227,-89.913506,975.160461,520.735596,-92.046997,879.057678
13,0,604.992371,20.606606,1018.148438,619.872864,185.780334,991.370605,642.015076,294.728577,968.015015,704.644897,280.702240,933.007080,594.538635,345.351135,853.674805,577.560669,415.318176,766.908447,608.599609,358.507874,739.624573,561.682556,344.487671,680.099609,620.129883,-199.035919,1007.808777,629.458618,-358.663147,968.499329,648.247742,-469.126434,929.717285,720.028015,-452.878967,897.932922,612.002625,-485.110962,813.190430,596.992004,-529.957703,699.284912,641.256653,-475.873199,695.297729,602.039978,-451.940582,637.880615,667.537292,-78.633904,1023.079773,552.955872,-90.086998,975.148315,520.636536,-92.155708,879.109680
14,0,604.888306,20.528526,1018.162109,619.746582,185.678650,991.382202,641.887573,294.629333,968.002930,704.519409,280.584320,932.980042,594.403503,345.254395,853.655029,577.454346,415.039703,766.796631,608.410339,358.452454,739.539429,561.479797,344.254547,680.106384,620.134460,-199.147171,1007.838867,629.555603,-358.736389,968.533691,648.387207,-469.179138,929.737854,720.167969,-452.907135,897.935059,612.143494,-485.062164,813.194824,597.142517,-529.821472,699.242981,641.367371,-475.704834,695.310364,602.175293,-451.813446,637.836365,667.460266,-78.676140,1023.025024,552.900269,-90.207184,975.137390,520.619812,-92.276260,879.106201
15,0,604.756653,20.504997,1018.163818,619.655212,185.566956,991.431519,641.741760,294.520538,968.020935,704.393127,280.494049,932.989197,594.299377,345.045410,853.644226,577.276245,414.965881,766.819336,608.313477,358.157257,739.552734,561.304443,344.020996,680.130554,620.156860,-199.241455,1007.857666,629.650452,-358.799622,968.551147,648.546204,-469.247955,929.765625,720.330444,-452.968231,897.996277,612.291809,-485.058624,813.233032,597.278015,-529.673401,699.218750,641.466675,-475.520172,695.345825,602.210815,-451.572418,637.915039,667.454346,-78.790344,1023.095703,552.842102,-90.325340,975.114258,520.477356,-92.382690,879.181213
16,0,604.590637,20.539888,1018.159241,619.537659,185.483215,991.460510,641.600403,294.435272,968.033630,704.277527,280.434906,933.014465,594.162231,344.913055,853.629517,577.123718,414.865631,766.805786,608.170227,358.052307,739.522949,561.199646,343.783112,680.144043,620.207153,-199.283890,1007.822754,629.766052,-358.880402,968.565125,648.711853,-469.309692,929.787109,720.483826,-452.961212,897.999939,612.442749,-485.058746,813.259766,597.368835,-529.548157,699.210815,641.558777,-475.398132,695.367310,602.290405,-451.397552,637.976929,667.449463,-78.889557,1023.160950,552.772644,-90.448952,975.087219,520.442566,-92.485260,879.190186
17,0,604.466187,20.553600,1018.160339,619.459229,185.406097,991.469788,641.497742,294.346222,968.048218,704.153381,280.391663,933.057617,594.053284,344.753174,853.646606,576.961853,414.692322,766.780884,608.045288,357.906158,739.548218,561.089661,343.580078,680.165833,620.260925,-199.322388,1007.823853,629.866150,-358.940643,968.586121,648.863586,-469.385406,929.846619,720.628967,-452.986176,898.054077,612.550293,-485.061005,813.318665,597.441223,-529.445679,699.259460,641.654907,-475.322998,695.415894,602.336243,-451.209198,638.097412,667.441956,-78.982681,1023.189880,552.722778,-90.574066,975.067017,520.338989,-92.607628,879.255981
18,0,604.357788,20.518688,1018.172485,619.318909,185.333435,991.487854,641.350403,294.276245,968.061707,704.059143,280.297546,933.117188,593.941223,344.613556,853.665466,576.789856,414.554840,766.798523,607.924866,357.804413,739.540161,561.040466,343.379456,680.207336,620.354675,-199.317352,1007.813782,629.979431,-359.011963,968.623413,649.030640,-469.447540,929.908325,720.762634,-453.036621,898.097656,612.677063,-485.099426,813.407593,597.478088,-529.381836,699.315491,641.740173,-475.255280,695.506714,602.377319,-451.045868,638.231873,667.417603,-79.058304,1023.183105,552.683899,-90.648605,975.040894,520.237122,-92.708824,879.332336
19,0,604.278076,20.423298,1018.199463,619.215393,185.268723,991.515625,641.217957,294.225830,968.085693,703.930664,280.242371,933.143433,593.748596,344.576599,853.678833,576.626831,414.361908,766.771790,607.822510,357.559967,739.640503,560.951355,343.225708,680.213135,620.414917,-199.416519,1007.841919,630.096008,-359.071442,968.661865,649.180542,-469.507996,929.980835,720.903564,-453.074554,898.136169,612.778076,-485.109222,813.505981,597.526794,-529.337097,699.383057,641.790100,-475.220367,695.596619,602.471924,-451.029694,638.289185,667.396179,-79.075111,1023.120422,552.630920,-90.762047,975.083496,520.282532,-92.819061,879.317871
20,0,604.177246,20.448126,1018.224487,619.072449,185.204010,991.552063,641.103882,294.176270,968.162415,703.793274,280.210052,933.197754,593.651978,344.378510,853.690247,576.475342,414.342163,766.852234,607.712708,357.482178,739.665161,560.838806,343.120880,680.249207,620.488892,-199.434387,1007.882141,630.220886,-359.146576,968.725342,649.301880,-469.564056,930.020752,721.029175,-453.132629,898.159851,612.873230,-485.128723,813.586365,597.564636,-529.334290,699.433472,641.805908,-475.213837,695.669006,602.478394,-450.999176,638.363953,667.449097,-79.177711,1023.160461,552.599487,-90.870529,975.085266,520.196289,-92.916122,879.405945
21,0,604.062866,20.411692,1018.235901,618.941101,185.165283,991.576782,640.965088,294.137512,968.221802,703.651001,280.215729,933.243042,593.482544,344.340637,853.710693,576.344666,414.200195,766.821716,607.567200,357.451355,739.694336,560.725830,343.053558,680.269165,620.561279,-199.492615,1007.899292,630.326782,-359.187256,968.770386,649.420044,-469.619537,930.038391,721.151184,-453.181061,898.170349,612.939636,-485.134369,813.608032,597.624878,-529.377747,699.470276,641.852478,-475.235657,695.698608,602.448792,-451.018799,638.408875,667.460327,-79.199150,1023.135559,552.542969,-90.976120,975.088379,520.094604,-93.008614,879.498657
22,0,603.955322,20.433802,1018.242004,618.806885,185.135452,991.610046,640.802734,294.107056,968.260742,703.495178,280.210510,933.333130,593.315063,344.464813,853.792969,576.277405,414.164307,766.829102,607.467651,357.365295,739.761719,560.621948,343.025665,680.308411,620.612671,-199.515640,1007.940063,630.439392,-359.240814,968.799255,649.520691,-469.666168,930.050354,721.265137,-453.268372,898.184814,613.002441,-485.176025,813.642273,597.676575,-529.463867,699.488342,641.888611,-475.303223,695.684570,602.360291,-451.045654,638.512817,667.496094,-79.227058,1023.150330,552.503174,-91.062439,975.104248,520.087891,-93.088631,879.504089
23,0,603.882080,20.402050,1018.257751,618.675598,185.103088,991.646179,640.640076,294.079285,968.308899,703.395996,280.166565,933.440308,593.204224,344.422394,853.829712,576.113098,414.184540,766.902466,607.344666,357.404480,739.768982,560.533325,343.001617,680.344971,620.611938,-199.684143,1007.987122,630.528870,-359.291321,968.805603,649.607178,-469.707764,930.040955,721.333557,-453.290375,898.145081,613.060913,-485.234192,813.638062,597.728333,-529.566162,699.494812,641.905090,-475.377747,695.672791,602.322510,-451.118103,638.531860,667.492371,-79.238388,1023.176697,552.468567,-91.124207,975.104309,520.057312,-93.163918,879.548462
24,0,603.825745,20.399633,1018.266785,618.560791,185.053238,991.649048,640.499268,294.046356,968.328064,703.268860,280.182861,933.489258,593.041626,344.393951,853.855896,575.979248,414.154846,766.917175,607.223267,357.453308,739.803040,560.446167,343.000519,680.341797,620.658997,-199.652481,1007.897156,630.625793,-359.333923,968.772095,649.714294,-469.735138,930.004211,721.404053,-453.313385,898.090088,613.094116,-485.324493,813.632751,597.746521,-529.658081,699.497803,641.931213,-475.487610,695.659180,602.301147,-451.231689,638.541382,667.470886,-79.250130,1023.214111,552.448242,-91.171158,975.101807,520.014404,-93.226082,879.608154
25,0,603.774902,20.378447,1018.296265,618.416687,185.029739,991.650330,640.353088,294.013855,968.332092,703.138550,280.173157,933.514832,592.909485,344.296448,853.883545,575.741760,414.237000,767.024353,607.107117,357.351929,739.881958,560.353638,343.032227,680.332458,620.900085,-199.201279,1007.766846,630.710449,-359.366180,968.726135,649.794556,-469.761444,929.967712,721.451355,-453.304352,897.997803,613.121033,-485.412170,813.616821,597.726990,-529.740845,699.497009,641.906494,-475.582306,695.631592,602.261108,-451.275543,638.528381,667.487854,-79.289879,1023.251526,552.435242,-91.240501,975.104797,520.000610,-93.309441,879.627686
26,0,603.821716,20.258661,1018.341797,618.335571,184.990479,991.650635,640.221985,294.016266,968.316528,703.022827,280.178192,933.497864,592.737732,344.253906,853.881470,575.554749,414.211029,767.031494,606.950623,357.531433,739.821594,560.211243,343.102875,680.310730,620.980408,-199.238663,1007.794006,630.775696,-359.390411,968.695984,649.860291,-469.797241,929.933167,721.499695,-453.294067,897.907288,613.133484,-485.490784,813.576050,597.691589,-529.827209,699.506592,641.909790,-475.703186,695.559509,602.278137,-451.461365,638.453064,667.502319,-79.318748,1023.243286,552.406616,-91.284286,975.098572,519.947205,-93.337715,879.692810
27,0,603.744019,20.310537,1018.348083,618.269958,184.975616,991.652588,640.094238,293.991821,968.314575,702.868835,280.187378,933.441833,592.581726,344.262787,853.892151,575.362122,414.293823,767.115906,606.763733,357.604462,739.830627,560.037598,343.182892,680.307617,621.034973,-199.260574,1007.790894,630.828369,-359.415924,968.665344,649.898621,-469.802979,929.868530,721.525696,-453.307373,897.808350,613.134583,-485.548523,813.529480,597.660339,-529.929016,699.486877,641.888672,-475.822327,695.481506,602.270874,-451.632111,638.330505,667.454651,-79.574760,1023.292053,552.413513,-91.354912,975.103943,519.872559,-93.348473,879.756409
28,0,603.729919,20.256372,1018.357544,618.223511,184.991058,991.653809,639.954895,293.990265,968.294189,702.722046,280.224213,933.358521,592.405762,344.359161,853.889404,575.129395,414.337128,767.115112,606.523804,357.705292,739.831543,559.811462,343.251312,680.320007,621.114197,-199.281479,1007.784485,630.897461,-359.425598,968.633911,649.924438,-469.794739,929.808167,721.539734,-453.294952,897.678223,613.117615,-485.606232,813.476379,597.653076,-530.035583,699.433594,641.869202,-475.939178,695.377869,602.177246,-451.735565,638.263855,667.602356,-79.377914,1023.202637,552.388062,-91.423492,975.103760,519.896057,-93.393326,879.768372
29,0,603.723267,20.236389,1018.360718,618.198975,184.964783,991.674194,639.859253,293.995972,968.285950,702.611206,280.234283,933.304565,592.229553,344.392029,853.899475,574.942017,414.387238,767.164429,606.286438,357.723053,739.844910,559.537354,343.333557,680.308350,621.180420,-199.326096,1007.788086,630.953979,-359.430786,968.592224,649.926636,-469.792297,929.734253,721.525269,-453.291504,897.582825,613.108704,-485.654297,813.409302,597.627869,-530.141602,699.393555,641.819336,-476.019470,695.298218,602.131531,-451.888885,638.163086,667.624329,-79.376259,1023.191101,552.404297,-91.443939,975.066284,519.766968,-93.386810,879.855652
30,0,603.742798,20.228022,1018.375183,618.176758,184.929977,991.678772,639.756409,293.984467,968.251099,702.487366,280.255615,933.253784,592.041870,344.450653,853.913635,574.731201,414.432800,767.221436,606.067688,357.843658,739.803406,559.301819,343.368317,680.329590,621.191650,-199.325134,1007.760071,630.993347,-359.429749,968.561890,649.933716,-469.808594,929.671387,721.521729,-453.308624,897.491760,613.099731,-485.696106,813.335693,597.583130,-530.234497,699.364746,641.762634,-476.086487,695.227783,602.098083,-451.968689,638.088318,667.650208,-79.403130,1023.200500,552.385315,-91.512138,975.059631,519.779175,-93.398369,879.868286
31,0,603.722412,20.207029,1018.398743,618.131958,184.909882,991.697754,639.647888,293.952423,968.232422,702.365173,280.289612,933.221008,591.911682,344.359070,853.944214,574.560791,414.385437,767.205811,605.847717,357.814423,739.849121,559.022644,343.401581,680.391357,621.235352,-199.345703,1007.756348,631.026184,-359.445129,968.547791,649.941223,-469.819672,929.634644,721.513672,-453.313293,897.431824,613.077148,-485.752747,813.315796,597.537598,-530.290588,699.359009,641.720215,-476.150818,695.192932,602.562866,-453.427948,637.317383,667.645203,-79.406166,1023.153809,552.406982,-91.524361,975.047119,519.787231,-93.419807,879.866394
32,0,603.736206,20.156727,1018.447998,618.081543,184.896759,991.713074,639.540283,293.957733,968.251892,702.258850,280.291016,933.179138,591.754517,344.263977,853.960510,574.290222,414.413971,767.290833,605.631958,357.858154,739.852417,558.782288,343.414185,680.441589,621.268188,-199.356567,1007.751831,631.039124,-359.452026,968.512207,649.922791,-469.826172,929.589478,721.489075,-453.329834,897.368713,613.064026,-485.761108,813.261047,597.447693,-530.294800,699.321350,641.679504,-476.190216,695.131104,602.503662,-453.437286,637.276062,667.676331,-79.462090,1023.171204,552.422913,-91.538589,975.018616,519.759338,-93.384308,879.900085
33,0,603.736877,20.133474,1018.458862,618.014404,184.893784,991.724182,639.410645,293.948608,968.253235,702.128479,280.331360,933.164795,591.587463,344.252838,853.977539,574.050049,414.437347,767.372131,605.432434,357.851257,739.891235,558.546875,343.416260,680.497803,621.305115,-199.308914,1007.709595,631.039246,-359.428436,968.469666,649.903198,-469.814789,929.538147,721.489441,-453.327911,897.309814,613.011047,-485.740692,813.220520,597.359619,-530.277954,699.287964,641.630371,-476.212738,695.096680,602.496887,-453.444885,637.222961,667.618042,-79.777122,1023.265503,552.466064,-91.546768,974.991699,519.746826,-93.361786,879.871948
34,0,603.696777,20.107397,1018.473022,617.963806,184.856598,991.761780,639.294983,293.944275,968.278748,702.010437,280.303925,933.177185,591.418518,344.288025,854.025940,573.844727,414.379578,767.413391,605.228271,357.877411,739.889587,558.291382,343.396942,680.586975,621.382874,-199.312454,1007.700562,631.045715,-359.402008,968.425293,649.898499,-469.801422,929.493103,721.487793,-453.348450,897.267273,612.950623,-485.663666,813.175354,597.265259,-530.235901,699.257202,641.583496,-476.221832,695.066528,602.031616,-452.253326,637.822327,667.742920,-79.509621,1023.123413,552.454102,-91.548653,974.978271,519.825928,-93.383514,879.824829
