Trajectories
100
,,ValidationHealthy008:Rdeltoid,,,ValidationHealthy008:RMidArm,,,ValidationHealthy008:RElbRadial,,,ValidationHealthy008:RElbUlna,,,ValidationHealthy008:RMidForeArm,,,ValidationHealthy008:RWrist1,,,ValidationHealthy008:RWrist2,,,ValidationHealthy008:RFingerJoint,,,ValidationHealthy008:LDeltoid,,,ValidationHealthy008:LMidArm,,,ValidationHealthy008:LElbRadial,,,ValidationHealthy008:LElbUlna,,,ValidationHealthy008:LMidForearm,,,ValidationHealthy008:Lwrist1,,,ValidationHealthy008:LWrist2,,,ValidationHealthy008:LFingerJoint,,,ValidationHealthy008:C7,,,ValidationHealthy008:Neck,,,ValidationHealthy008:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,244.156,153.94,1142.15,264.386,308.379,1101.63,271.872,405.42,1067.54,324.007,389.811,1006.76,188.111,404.006,985.554,122.303,439.899,893.912,144.57,382.137,882.674,89.3562,387.342,830.6,253.061,-104.136,1134.02,285.566,-275.692,1078.64,306.964,-369.938,1043.36,358.673,-351.287,993.664,225.816,-361.016,974,158.378,-369.048,882.287,182.001,-314.004,871.305,116.815,-308.119,826.51,302.324,19.8657,1146.76,167.826,10.4214,1112.62,148.837,16.671,979.991
2,0,243.998,153.945,1142.11,264.083,308.351,1101.66,271.507,405.403,1067.62,323.705,389.877,1006.89,187.808,403.85,985.666,121.943,439.625,893.986,143.946,381.842,882.611,89.0481,386.95,830.713,253.011,-104.121,1134.04,285.452,-275.693,1078.71,306.766,-369.946,1043.44,358.496,-351.356,993.727,225.622,-360.904,974.096,158.161,-368.845,882.379,181.851,-313.826,871.409,116.695,-307.872,826.624,301.925,20.1585,1146.87,167.769,10.4364,1112.59,148.841,16.6281,979.936
3,0,243.863,153.962,1142.04,263.781,308.336,1101.7,271.195,405.375,1067.74,323.413,389.982,1007.01,187.507,403.728,985.802,121.584,439.362,894.099,143.764,382.118,882.153,88.7894,386.587,830.85,252.968,-104.105,1134.05,285.364,-275.693,1078.77,306.618,-369.969,1043.52,358.364,-351.438,993.816,225.477,-360.801,974.212,157.974,-368.682,882.496,177.588,-308.739,873.178,116.568,-307.658,826.741,301.87,20.2031,1146.86,167.718,10.419,1112.55,148.794,16.5625,979.88
4,0,243.72,153.98,1142,263.534,308.328,1101.77,270.921,405.371,1067.9,323.158,390.08,1007.18,187.258,403.621,985.949,121.277,439.167,894.253,143.49,381.91,882.325,88.5261,386.302,831.014,252.957,-104.087,1134.05,285.3,-275.673,1078.84,306.524,-369.977,1043.61,358.263,-351.475,993.908,225.36,-360.719,974.36,157.807,-368.54,882.667,177.579,-308.681,873.31,116.456,-307.487,826.919,301.786,20.2594,1146.84,167.659,10.3661,1112.54,148.748,16.4953,979.827
5,0,243.596,153.987,1141.96,263.362,308.304,1101.85,270.696,405.375,1068.05,322.927,390.198,1007.34,187.063,403.553,986.128,120.968,439.047,894.446,143.259,381.837,882.493,88.2718,386.139,831.204,252.958,-104.058,1134.07,285.236,-275.649,1078.94,306.463,-369.988,1043.75,358.209,-351.52,994.002,225.258,-360.654,974.512,157.672,-368.446,882.886,181.519,-313.483,871.955,116.335,-307.313,827.167,301.723,20.2776,1146.85,167.579,10.3441,1112.54,149.428,16.678,979.891
6,0,243.443,153.993,1141.93,263.201,308.289,1101.93,270.527,405.361,1068.2,322.724,390.289,1007.52,186.896,403.537,986.312,120.706,438.997,894.688,143.016,381.799,882.702,87.9988,386.136,831.432,252.942,-104.019,1134.08,285.243,-275.659,1079.05,306.456,-369.987,1043.89,358.156,-351.521,994.106,225.207,-360.621,974.711,157.551,-368.386,883.149,177.622,-308.671,873.767,116.21,-307.215,827.462,301.675,20.2649,1146.86,167.475,10.3682,1112.53,149.365,16.6547,979.896
7,0,243.318,154.006,1141.89,263.051,308.275,1102.02,270.4,405.345,1068.36,322.553,390.354,1007.71,186.727,403.562,986.552,120.499,439.067,894.976,142.784,381.872,882.963,87.7591,386.237,831.694,252.96,-103.999,1134.11,285.246,-275.628,1079.16,306.492,-370.003,1044.06,358.157,-351.534,994.24,225.184,-360.6,974.935,157.46,-368.371,883.454,177.468,-308.705,873.964,116.061,-307.178,827.813,301.601,20.2938,1146.88,167.392,10.356,1112.53,149.336,16.62,979.901
8,0,243.222,154.003,1141.85,262.922,308.241,1102.12,270.871,404.36,1068.28,322.4,390.385,1007.88,186.577,403.57,986.778,120.267,439.185,895.285,142.748,381.664,883.795,87.4915,386.465,831.962,252.971,-103.983,1134.12,285.261,-275.614,1079.27,306.55,-370.026,1044.25,358.174,-351.571,994.378,225.167,-360.608,975.172,157.373,-368.395,883.759,177.285,-308.649,874.384,115.907,-307.21,828.172,301.557,20.2623,1146.91,167.325,10.3225,1112.54,149.277,16.6041,979.907
9,0,243.135,153.996,1141.82,262.82,308.191,1102.23,270.642,404.572,1068.49,322.259,390.424,1008.06,186.424,403.663,987.041,120.101,439.498,895.651,142.487,381.987,883.97,87.2255,386.797,832.254,253.011,-103.993,1134.14,285.309,-275.651,1079.42,306.623,-370.044,1044.43,358.189,-351.587,994.499,225.163,-360.644,975.436,157.281,-368.47,884.086,177.358,-308.703,874.786,115.765,-307.275,828.535,301.465,20.2998,1146.91,167.22,10.3507,1112.53,149.214,16.5651,979.898
