Trajectories
100
,,ValidationHealthy014:Rdeltoid,,,ValidationHealthy014:RMidArm,,,ValidationHealthy014:RElbRadial,,,ValidationHealthy014:RElbUlna,,,ValidationHealthy014:RMidForeArm,,,ValidationHealthy014:RWrist1,,,ValidationHealthy014:RWrist2,,,ValidationHealthy014:RFingerJoint,,,ValidationHealthy014:LDeltoid,,,ValidationHealthy014:LMidArm,,,ValidationHealthy014:LElbRadial,,,ValidationHealthy014:LElbUlna,,,ValidationHealthy014:LMidForearm,,,ValidationHealthy014:Lwrist1,,,ValidationHealthy014:LWrist2,,,ValidationHealthy014:LFingerJoint,,,ValidationHealthy014:C7,,,ValidationHealthy014:Neck,,,ValidationHealthy014:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
14,0,313.571,46.5533,1124.03,326.475,204.003,1100.86,319.884,355.742,1066.69,367.536,348.411,1013.03,227.175,340.789,977.815,171.403,370.719,876.664,173.653,308.843,871.134,116.152,302.299,799.584,312.607,-199.009,1121.25,295.931,-354.591,1084.41,247.614,-472.307,1040.08,313.381,-478.328,1003.08,196.728,-428.903,936.704,148.284,-443.5,813.257,186.881,-393.609,814.58,125.889,-358.458,758.774,349.783,-73.9841,1135.14,241.528,-72.9036,1092.64,210.976,-72.5615,982.882
15,0,313.71,46.5575,1124.03,326.618,204.021,1100.91,319.998,355.786,1066.79,367.617,348.459,1013.11,227.231,340.827,977.939,171.358,370.816,876.806,173.692,308.961,871.207,116.194,302.418,799.707,312.691,-198.969,1121.22,295.981,-354.548,1084.41,247.691,-472.279,1040.11,313.452,-478.306,1003.08,196.787,-428.897,936.726,148.33,-443.496,813.293,186.939,-393.608,814.61,125.952,-358.439,758.795,349.928,-74.0041,1135.17,241.629,-72.8929,1092.65,211.024,-72.5182,982.886
16,0,313.821,46.586,1124.06,326.733,204.025,1100.95,320.067,355.844,1066.84,367.695,348.498,1013.16,227.261,340.862,978.056,171.307,370.937,876.979,173.702,309.067,871.344,116.185,302.579,799.855,312.789,-198.95,1121.2,296.032,-354.511,1084.41,247.765,-472.252,1040.13,313.522,-478.28,1003.1,196.852,-428.88,936.761,148.376,-443.503,813.334,186.988,-393.616,814.603,126.036,-358.432,758.794,350.004,-73.9379,1135.13,241.682,-72.8336,1092.67,211.078,-72.4586,982.912
17,0,313.937,46.5852,1124.08,326.822,204.067,1100.98,320.155,355.884,1066.9,367.757,348.503,1013.21,227.343,340.934,978.154,171.293,371.058,877.147,173.717,309.162,871.468,116.16,302.724,800.009,312.878,-198.924,1121.17,296.089,-354.484,1084.4,247.835,-472.229,1040.14,313.575,-478.246,1003.11,196.924,-428.864,936.735,148.431,-443.516,813.339,187.073,-393.656,814.594,126.126,-358.451,758.767,350.135,-73.9635,1135.16,241.76,-72.7799,1092.67,211.146,-72.4508,982.93
18,0,314.072,46.5965,1124.08,326.94,204.073,1101.03,320.331,355.88,1066.99,367.838,348.551,1013.23,227.411,341.014,978.275,171.331,371.224,877.322,173.988,309.154,871.926,116.087,302.941,800.185,312.951,-198.906,1121.17,296.181,-354.456,1084.41,247.905,-472.203,1040.17,313.644,-478.212,1003.13,196.992,-428.856,936.761,148.507,-443.535,813.363,187.137,-393.689,814.589,126.215,-358.451,758.748,350.254,-73.9708,1135.17,241.83,-72.7224,1092.67,211.202,-72.4156,982.937
19,0,314.176,46.6169,1124.11,327.046,204.086,1101.07,320.449,355.889,1067.07,367.907,348.552,1013.29,227.5,341.092,978.397,171.337,371.315,877.432,173.699,309.434,871.707,116.015,303.097,800.353,313.016,-198.882,1121.15,296.228,-354.418,1084.43,247.959,-472.183,1040.18,313.709,-478.192,1003.15,197.085,-428.856,936.791,148.583,-443.573,813.358,187.216,-393.715,814.58,126.284,-359.346,758.742,350.364,-74.0029,1135.19,241.924,-72.7107,1092.67,211.283,-72.3776,982.975
20,0,314.298,46.6275,1124.11,327.159,204.087,1101.11,320.569,355.895,1067.16,367.954,348.583,1013.34,227.57,341.179,978.488,171.424,371.475,877.53,173.961,309.448,872.147,115.97,303.254,800.504,313.078,-198.868,1121.16,296.327,-354.429,1084.44,248.022,-472.164,1040.19,313.767,-478.184,1003.15,197.162,-428.854,936.807,148.668,-443.615,813.349,187.307,-393.742,814.556,126.515,-358.601,758.516,350.423,-73.9572,1135.17,241.993,-72.6767,1092.68,211.338,-72.3531,982.987
21,0,314.39,46.6184,1124.13,327.228,204.109,1101.13,320.572,355.944,1067.18,367.977,348.629,1013.37,227.582,341.277,978.575,171.409,371.621,877.599,173.952,309.56,872.21,115.941,303.356,800.607,313.142,-198.838,1121.17,296.404,-354.408,1084.44,248.077,-472.129,1040.17,313.829,-478.169,1003.15,197.237,-428.847,936.794,148.755,-443.631,813.326,187.392,-393.777,814.531,126.625,-358.614,758.452,350.476,-73.9262,1135.14,242.084,-72.6512,1092.69,211.398,-72.3298,983.007
22,0,314.489,46.6212,1124.1,327.349,204.102,1101.13,320.65,355.92,1067.22,368.007,348.631,1013.38,227.616,341.32,978.62,171.401,371.702,877.716,173.907,309.681,872.266,115.917,303.447,800.671,313.208,-198.82,1121.17,296.458,-354.369,1084.4,248.113,-472.09,1040.14,313.89,-478.13,1003.12,197.29,-428.813,936.752,148.834,-443.643,813.28,187.48,-393.787,814.468,126.713,-358.612,758.376,350.58,-73.9297,1135.15,242.171,-72.6629,1092.71,211.454,-72.3089,982.995
23,0,314.563,46.6508,1124.12,327.453,204.116,1101.12,320.667,355.995,1067.2,368.052,348.648,1013.38,227.609,341.359,978.661,171.381,371.766,877.826,173.897,309.732,872.308,115.879,303.536,800.741,313.283,-198.767,1121.15,296.524,-354.339,1084.4,248.18,-472.051,1040.1,313.943,-478.103,1003.11,197.34,-428.818,936.714,148.927,-443.652,813.247,187.555,-393.792,814.41,126.795,-358.666,758.33,350.598,-73.8357,1135.1,242.22,-72.6215,1092.71,211.503,-72.2689,983.011
24,0,314.644,46.6598,1124.11,327.513,204.137,1101.12,320.717,356.025,1067.2,368.09,348.649,1013.34,227.694,341.384,978.71,171.919,371.767,878.078,173.922,309.758,872.352,115.849,303.62,800.832,313.34,-198.741,1121.16,296.6,-354.315,1084.39,248.252,-472.01,1040.06,314.027,-478.043,1003.06,197.395,-428.79,936.651,148.997,-443.642,813.207,187.597,-393.78,814.363,126.771,-358.671,758.446,350.677,-73.8191,1135.12,242.291,-72.5959,1092.72,211.56,-72.2675,983.017
25,0,314.706,46.6973,1124.12,327.564,204.162,1101.13,320.821,355.999,1067.25,368.144,348.652,1013.34,227.754,341.407,978.763,171.937,371.822,878.116,173.933,309.808,872.46,115.766,303.714,800.91,313.407,-198.713,1121.17,296.658,-354.286,1084.39,248.324,-471.97,1040.05,314.101,-478.004,1003.04,197.458,-428.756,936.642,149.054,-443.613,813.196,187.68,-393.771,814.353,126.846,-358.651,758.431,350.797,-73.8325,1135.15,242.353,-72.5265,1092.73,211.634,-72.2575,983.023
26,0,314.743,46.7134,1124.12,327.605,204.178,1101.13,320.848,356.015,1067.27,368.147,348.671,1013.36,227.78,341.478,978.797,171.983,371.868,878.104,173.97,309.828,872.513,115.734,303.74,800.975,313.481,-198.695,1121.2,296.722,-354.255,1084.39,248.407,-471.952,1040.05,314.174,-477.974,1003.03,197.532,-428.745,936.627,149.099,-443.558,813.2,187.752,-393.74,814.34,126.925,-358.604,758.437,350.83,-73.7604,1135.11,242.44,-72.4882,1092.73,211.706,-72.2309,983.024
27,0,314.785,46.7989,1124.12,327.65,204.216,1101.13,320.86,356.02,1067.3,368.152,348.707,1013.37,227.79,341.529,978.794,171.623,371.976,877.948,173.976,309.896,872.512,115.745,303.75,800.98,313.538,-198.676,1121.2,296.781,-354.244,1084.39,248.469,-471.954,1040.07,314.235,-477.958,1003,197.586,-428.712,936.611,149.15,-443.497,813.215,187.821,-393.704,814.342,127.007,-358.535,758.445,350.939,-73.7763,1135.14,242.512,-72.451,1092.72,211.75,-72.2302,983.012
28,0,314.857,46.8074,1124.08,327.661,204.238,1101.11,320.771,356.083,1067.27,368.141,348.771,1013.38,227.742,341.526,978.739,171.619,371.977,877.903,173.992,309.885,872.52,115.811,303.7,800.931,313.597,-198.645,1121.18,296.855,-354.229,1084.38,248.535,-471.946,1040.06,314.303,-477.949,1003.01,197.673,-428.668,936.574,149.2,-443.432,813.21,187.868,-393.629,814.331,127.074,-358.448,758.444,350.995,-73.7311,1135.11,242.585,-72.4473,1092.71,211.804,-72.2092,982.975
29,0,314.92,46.8371,1124.06,327.688,204.264,1101.08,320.786,356.066,1067.26,368.139,348.824,1013.37,227.699,341.495,978.709,171.577,371.935,877.885,173.997,309.842,872.453,115.908,303.642,800.85,313.662,-198.62,1121.16,296.938,-354.224,1084.38,248.587,-471.925,1040.05,314.356,-477.934,1003.01,197.753,-428.616,936.573,149.269,-443.364,813.206,187.967,-393.582,814.348,127.134,-358.355,758.469,351.101,-73.7615,1135.13,242.658,-72.455,1092.71,211.845,-72.2079,982.968
30,0,314.987,46.8516,1124.02,327.729,204.295,1101.04,320.706,356.141,1067.19,368.16,348.894,1013.36,227.692,341.477,978.697,171.914,371.82,878.028,174.034,309.783,872.443,115.976,303.601,800.746,313.723,-198.605,1121.15,296.987,-354.207,1084.37,248.656,-471.9,1040.05,314.431,-477.926,1003.03,197.833,-428.568,936.571,149.348,-443.306,813.211,188.029,-393.503,814.367,127.209,-358.269,758.505,351.117,-73.6811,1135.08,242.711,-72.4232,1092.71,211.909,-72.1969,982.967
31,0,315.055,46.8624,1123.99,327.74,204.34,1101.03,320.724,356.166,1067.18,368.176,348.882,1013.32,227.692,341.424,978.701,171.841,371.721,878.066,174.083,309.729,872.422,116.018,303.542,800.69,313.809,-198.596,1121.15,297.049,-354.188,1084.38,248.731,-471.887,1040.06,314.5,-477.92,1003.06,197.904,-428.552,936.568,149.417,-443.26,813.213,188.119,-393.45,814.414,127.393,-358.213,758.389,351.179,-73.6558,1135.09,242.769,-72.4259,1092.72,211.97,-72.2155,982.967
32,0,315.124,46.8529,1123.98,327.81,204.361,1100.99,320.724,356.2,1067.13,368.17,348.895,1013.26,227.687,341.386,978.691,171.829,371.692,878.065,174.052,309.653,872.509,116.021,303.501,800.66,313.868,-198.576,1121.17,297.088,-354.171,1084.41,248.804,-471.878,1040.08,314.575,-477.907,1003.09,197.946,-428.496,936.633,149.465,-443.2,813.255,188.204,-393.407,814.467,127.477,-358.109,758.432,351.251,-73.6327,1135.08,242.859,-72.4411,1092.73,212.032,-72.212,982.96
33,0,315.194,46.8574,1123.96,327.857,204.379,1100.96,320.723,356.208,1067.06,368.17,348.895,1013.19,227.687,341.385,978.654,171.806,371.687,878.021,174,309.616,872.485,115.99,303.493,800.648,313.938,-198.552,1121.19,297.171,-354.168,1084.44,248.88,-471.877,1040.11,314.626,-477.893,1003.12,198.019,-428.501,936.664,149.528,-443.135,813.311,188.296,-393.36,814.505,127.471,-358.084,758.626,351.314,-73.6227,1135.06,242.922,-72.4025,1092.73,212.106,-72.2048,982.973
34,0,315.265,46.8658,1123.93,327.893,204.384,1100.92,320.748,356.215,1066.99,368.187,348.888,1013.11,227.66,341.379,978.601,171.792,371.664,877.953,173.968,309.593,872.431,115.94,303.454,800.643,313.999,-198.523,1121.19,297.228,-354.161,1084.48,248.925,-471.875,1040.16,314.678,-477.893,1003.15,198.071,-428.496,936.693,149.563,-443.068,813.356,188.343,-393.328,814.551,127.527,-358.041,758.665,351.357,-73.5818,1135.02,242.977,-72.3928,1092.72,212.166,-72.2046,982.973
35,0,315.3,46.8638,1123.92,327.895,204.425,1100.86,320.738,356.22,1066.89,368.195,348.865,1013.01,227.666,341.406,978.533,171.771,371.618,877.873,173.927,309.585,872.368,115.891,303.402,800.627,314.075,-198.504,1121.2,297.299,-354.15,1084.5,248.962,-471.878,1040.2,314.721,-477.923,1003.21,198.136,-428.469,936.748,149.599,-443.034,813.411,188.369,-393.285,814.606,127.577,-357.99,758.712,351.398,-73.5789,1135.02,243.011,-72.3547,1092.7,212.222,-72.1792,982.967
36,0,315.349,46.8879,1123.9,327.925,204.414,1100.81,320.777,356.226,1066.82,368.189,348.855,1012.9,227.643,341.388,978.448,171.753,371.543,877.822,173.894,309.533,872.338,115.856,303.343,800.581,314.152,-198.489,1121.18,297.342,-354.128,1084.53,249.011,-471.867,1040.25,314.756,-477.924,1003.24,198.185,-428.445,936.792,149.631,-443.022,813.473,188.385,-393.266,814.663,127.617,-357.966,758.774,351.445,-73.5715,1135.02,243.096,-72.4289,1092.71,212.285,-72.2153,982.983
37,0,315.37,46.8698,1123.9,327.959,204.429,1100.76,320.761,356.236,1066.71,368.209,348.835,1012.8,227.616,341.347,978.39,171.709,371.474,877.77,173.874,309.448,872.293,115.819,303.297,800.543,314.242,-198.48,1121.17,297.422,-354.131,1084.55,249.067,-471.862,1040.31,314.799,-477.946,1003.29,198.236,-428.459,936.855,149.633,-443.007,813.559,188.424,-393.27,814.741,127.651,-357.96,758.877,351.505,-73.5853,1135.04,243.143,-72.4549,1092.74,212.321,-72.242,982.983
38,0,315.433,46.8934,1123.91,328.009,204.413,1100.72,320.829,356.182,1066.65,368.202,348.854,1012.72,227.642,341.292,978.332,171.68,371.432,877.726,173.884,309.392,872.254,115.807,303.23,800.484,314.327,-198.483,1121.17,297.482,-354.13,1084.58,249.112,-471.855,1040.36,314.856,-477.962,1003.34,198.295,-428.461,936.942,149.619,-443.005,813.648,188.427,-393.273,814.807,127.642,-357.938,758.957,351.577,-73.5991,1135.07,243.189,-72.4763,1092.74,212.38,-72.2803,982.999
39,0,315.486,46.9025,1123.93,328.042,204.42,1100.67,320.875,356.145,1066.6,368.197,348.821,1012.64,227.637,341.235,978.261,171.638,371.358,877.651,173.491,309.517,871.752,115.808,303.162,800.414,314.388,-198.494,1121.17,297.527,-354.137,1084.62,249.174,-471.867,1040.42,314.907,-477.965,1003.37,198.342,-428.503,937.025,149.624,-443.039,813.743,188.413,-393.294,814.89,127.625,-357.955,759.078,351.605,-73.5768,1135.05,243.236,-72.494,1092.76,212.454,-72.3049,983.013
40,0,315.542,46.9079,1123.92,328.086,204.431,1100.62,320.813,356.21,1066.5,368.188,348.808,1012.57,227.589,341.187,978.182,171.604,371.278,877.586,173.474,309.437,871.679,115.819,303.063,800.333,314.45,-198.503,1121.18,297.609,-354.149,1084.64,249.226,-471.88,1040.49,314.959,-477.985,1003.41,198.372,-428.534,937.091,149.627,-443.068,813.84,188.41,-393.323,814.957,127.577,-357.983,759.17,351.688,-73.6093,1135.06,243.249,-72.4321,1092.74,212.499,-72.356,983.021
41,0,315.606,46.8939,1123.89,328.113,204.443,1100.58,320.805,356.182,1066.44,368.183,348.809,1012.49,227.594,341.144,978.122,171.555,371.227,877.525,173.474,309.355,871.642,115.839,302.965,800.26,314.486,-198.514,1121.18,297.639,-354.153,1084.67,249.281,-471.892,1040.54,314.997,-477.984,1003.43,198.407,-428.571,937.142,149.616,-443.121,813.93,188.362,-393.351,815.023,127.527,-358.004,759.299,351.73,-73.6001,1135.03,243.334,-72.4846,1092.73,212.536,-72.3417,983.025
42,0,315.696,46.9196,1123.88,328.144,204.448,1100.54,320.794,356.18,1066.37,368.146,348.815,1012.41,227.553,341.08,978.083,171.51,371.119,877.484,173.452,309.284,871.581,115.847,302.859,800.2,314.516,-198.514,1121.19,297.687,-354.175,1084.71,249.326,-471.919,1040.62,315.033,-478.008,1003.49,198.414,-428.616,937.221,149.615,-443.192,814.055,188.324,-393.421,815.12,127.47,-358.081,759.398,351.759,-73.6193,1135.01,243.351,-72.4535,1092.75,212.584,-72.3583,983.041
43,0,315.744,46.9095,1123.85,328.17,204.463,1100.49,320.767,356.188,1066.34,368.13,348.815,1012.38,227.509,341.017,978.065,171.458,371.043,877.472,173.746,309.067,871.905,115.83,302.749,800.174,314.537,-198.514,1121.18,297.724,-354.191,1084.76,249.377,-471.957,1040.7,315.06,-478.045,1003.55,198.433,-428.66,937.29,149.597,-443.249,814.135,188.335,-393.481,815.21,127.448,-358.136,759.486,351.784,-73.6105,1134.98,243.372,-72.4451,1092.75,212.624,-72.3956,983.036
44,0,315.804,46.9024,1123.82,328.25,204.442,1100.46,320.763,356.174,1066.31,368.123,348.836,1012.34,227.455,340.955,978.041,171.073,371.007,877.369,173.426,309.141,871.56,115.804,302.641,800.182,314.567,-198.536,1121.19,297.766,-354.208,1084.8,249.406,-471.995,1040.8,315.075,-478.09,1003.63,198.466,-428.733,937.38,149.592,-443.335,814.226,188.346,-393.585,815.295,127.443,-358.198,759.567,351.842,-73.6323,1135.02,243.389,-72.451,1092.77,212.673,-72.4,983.057
45,0,315.847,46.882,1123.79,328.298,204.423,1100.43,320.768,356.146,1066.29,368.126,348.844,1012.3,227.45,340.92,978.054,171.361,370.96,877.502,173.356,309.087,871.61,115.752,302.572,800.209,314.591,-198.554,1121.21,297.788,-354.219,1084.83,249.403,-472.026,1040.87,315.081,-478.124,1003.69,198.479,-428.767,937.454,149.592,-443.427,814.3,188.349,-393.694,815.342,127.433,-358.308,759.593,351.861,-73.6292,1135.03,243.433,-72.4903,1092.77,212.713,-72.3948,983.064
46,0,315.889,46.8848,1123.79,328.31,204.435,1100.41,320.769,356.152,1066.25,368.108,348.857,1012.27,227.421,340.893,978.069,171.299,370.904,877.537,173.291,309.048,871.642,115.668,302.526,800.25,314.61,-198.578,1121.23,297.795,-354.263,1084.87,249.396,-472.051,1040.92,315.085,-478.158,1003.75,198.476,-428.83,937.491,149.595,-443.531,814.336,188.358,-393.788,815.347,127.448,-358.39,759.608,351.902,-73.6462,1135.03,243.448,-72.5435,1092.77,212.749,-72.393,983.051
47,0,315.955,46.8545,1123.77,328.336,204.439,1100.38,320.777,356.147,1066.21,368.121,348.828,1012.22,227.41,340.861,978.098,171.22,370.905,877.613,173.246,308.989,871.712,115.543,302.5,800.308,314.631,-198.607,1121.24,297.774,-354.284,1084.89,249.39,-472.095,1040.98,315.067,-478.198,1003.82,198.453,-428.873,937.494,149.61,-443.626,814.373,188.378,-393.886,815.337,127.482,-358.525,759.592,351.975,-73.7051,1135.07,243.491,-72.5248,1092.78,212.814,-72.4043,983.065
48,0,315.995,46.8432,1123.77,328.37,204.41,1100.36,320.82,356.12,1066.19,368.115,348.811,1012.17,227.422,340.817,978.129,171.143,370.845,877.659,173.147,308.968,871.743,115.424,302.462,800.41,314.65,-198.634,1121.25,297.763,-354.32,1084.93,249.366,-472.108,1041.01,315.048,-478.235,1003.87,198.439,-428.94,937.51,149.621,-443.75,814.371,188.377,-394.001,815.341,127.506,-358.674,759.546,352.011,-73.7297,1135.07,243.514,-72.5378,1092.77,212.857,-72.4311,983.074
49,0,316.074,46.7856,1123.79,328.411,204.369,1100.36,320.805,356.125,1066.17,368.116,348.775,1012.13,227.397,340.796,978.162,171.089,370.839,877.739,173.055,308.942,871.82,115.295,302.456,800.518,314.683,-198.665,1121.25,297.757,-354.353,1084.97,249.35,-472.134,1041.06,315.043,-478.266,1003.92,198.418,-428.994,937.541,149.651,-443.888,814.389,188.383,-394.115,815.366,127.549,-358.841,759.526,352.066,-73.7901,1135.09,243.563,-72.5431,1092.78,212.882,-72.4538,983.103
