Trajectories
100
,,ValidationHealthy009:Rdeltoid,,,ValidationHealthy009:RMidArm,,,ValidationHealthy009:RElbRadial,,,ValidationHealthy009:RElbUlna,,,ValidationHealthy009:RMidForeArm,,,ValidationHealthy009:RWrist1,,,ValidationHealthy009:RWrist2,,,ValidationHealthy009:RFingerJoint,,,ValidationHealthy009:LDeltoid,,,ValidationHealthy009:LMidArm,,,ValidationHealthy009:LElbRadial,,,ValidationHealthy009:LElbUlna,,,ValidationHealthy009:LMidForearm,,,ValidationHealthy009:Lwrist1,,,ValidationHealthy009:LWrist2,,,ValidationHealthy009:LFingerJoint,,,ValidationHealthy009:C7,,,ValidationHealthy009:Neck,,,ValidationHealthy009:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,419.649,155.432,1109.75,431.861,331.767,1095.43,452.684,442.231,1089.26,514.577,436.33,1053.25,389.754,468.771,969.995,347.559,496.775,863.912,379.335,438.36,851.559,329.61,445.998,788.785,451.133,-96.9573,1109.6,503.134,-282.111,1097.25,521.686,-370.547,1079.09,592.873,-368.622,1049.78,463.74,-418.734,969.336,420.2,-440.097,881.844,427.744,-386.223,865.517,390.401,-396.159,795.386,498.604,20.3481,1115.38,358.797,32.7575,1083.55,332.362,15.9671,974.768
2,0,419.664,155.478,1109.76,431.833,331.8,1095.39,452.674,442.262,1089.22,514.571,436.358,1053.22,389.711,468.771,969.953,347.513,496.77,863.863,379.343,438.404,851.526,329.602,446.025,788.74,451.153,-96.9289,1109.67,503.036,-282.096,1097.3,521.586,-370.537,1079.14,592.806,-368.637,1049.89,463.674,-418.78,969.402,420.162,-440.182,881.908,427.582,-386.285,865.549,390.362,-396.288,795.434,498.609,20.3778,1115.38,358.807,32.7603,1083.55,332.352,15.9928,974.814
3,0,422.137,150.916,1108.27,431.829,331.83,1095.34,452.674,442.291,1089.18,514.563,436.396,1053.16,389.694,468.784,969.9,347.474,496.794,863.845,377.114,441.993,851.241,329.585,446.072,788.697,451.174,-96.8733,1109.7,502.957,-282.096,1097.33,521.487,-370.536,1079.16,592.719,-368.648,1049.94,463.582,-418.825,969.42,420.059,-440.267,881.944,427.553,-386.39,865.566,390.285,-396.412,795.436,498.663,20.3937,1115.45,358.821,32.778,1083.55,332.371,16.0075,974.864
4,0,422.158,150.961,1108.27,431.846,331.864,1095.3,452.679,442.316,1089.11,514.555,436.429,1053.09,389.687,468.882,969.894,347.444,496.826,863.795,377.08,442.047,851.213,329.546,446.124,788.662,451.204,-96.8286,1109.75,502.877,-282.094,1097.35,521.38,-370.544,1079.16,592.627,-368.682,1049.95,463.472,-418.874,969.432,419.953,-440.362,881.982,427.338,-386.443,865.57,390.192,-396.538,795.444,498.683,20.4435,1115.41,358.834,32.7683,1083.57,332.393,16.0132,974.892
5,0,419.747,155.5,1109.75,431.893,331.914,1095.27,452.688,442.352,1089.06,514.555,436.444,1053.01,389.679,468.926,969.839,347.418,496.902,863.79,377.064,442.091,851.159,329.491,446.198,788.631,451.215,-96.8128,1109.78,502.803,-282.085,1097.34,521.293,-370.541,1079.13,592.534,-368.694,1049.91,463.352,-418.913,969.403,419.827,-440.449,882.002,427.457,-386.607,865.55,390.117,-396.637,795.427,498.73,20.462,1115.44,358.862,32.7866,1083.56,332.409,16.035,974.918
6,0,419.794,155.441,1109.74,431.94,331.965,1095.24,452.711,442.361,1089,514.553,436.473,1052.91,389.685,468.97,969.767,347.402,496.951,863.747,377.051,442.092,851.094,329.421,446.282,788.592,451.21,-96.8022,1109.78,502.75,-282.086,1097.31,521.213,-370.518,1079.06,592.455,-368.707,1049.86,463.245,-418.942,969.368,419.677,-440.537,882.024,427.472,-386.746,865.514,389.999,-396.758,795.386,498.712,20.5185,1115.41,358.884,32.8196,1083.55,332.417,16.0556,974.925
7,0,419.846,155.382,1109.73,432.017,332.001,1095.21,452.751,442.392,1088.9,514.563,436.478,1052.8,389.692,468.986,969.698,347.366,497.009,863.695,376.998,442.146,851.025,329.366,446.341,788.526,451.21,-96.8118,1109.8,502.715,-282.084,1097.28,521.149,-370.513,1079.02,592.368,-368.719,1049.76,463.139,-418.967,969.336,419.526,-440.585,882.003,427.535,-386.878,865.483,389.87,-396.863,795.394,498.728,20.5262,1115.41,358.89,32.8464,1083.51,332.409,16.0742,974.932
8,0,419.879,155.394,1109.7,432.06,332.024,1095.17,452.779,442.408,1088.81,514.581,436.5,1052.68,389.693,469.002,969.629,347.319,497.018,863.645,376.954,442.173,850.932,329.291,446.378,788.468,451.184,-96.8147,1109.76,502.688,-282.087,1097.24,521.07,-370.496,1078.95,592.285,-368.766,1049.67,463.031,-418.997,969.298,419.371,-440.652,881.986,427.266,-386.908,865.436,389.723,-396.935,795.354,498.737,20.4967,1115.38,358.908,32.8838,1083.49,332.406,16.09,974.913
9,0,419.893,155.376,1109.67,432.13,332.039,1095.11,452.811,442.435,1088.72,514.59,436.52,1052.58,389.696,469.039,969.568,347.286,496.995,863.561,376.946,442.236,850.84,329.225,446.383,788.412,451.154,-96.8376,1109.76,502.67,-282.101,1097.23,520.999,-370.523,1078.92,592.193,-368.803,1049.59,462.934,-419.033,969.27,419.28,-440.721,881.979,427.218,-386.971,865.414,389.559,-396.974,795.344,498.727,20.482,1115.36,358.919,32.8996,1083.46,332.402,16.1131,974.888
10,0,419.928,155.396,1109.63,432.198,332.05,1095.06,452.87,442.444,1088.65,514.617,436.529,1052.49,389.723,469.024,969.489,347.261,497.023,863.534,376.917,442.238,850.763,329.164,446.385,788.391,451.111,-96.8498,1109.73,502.652,-282.13,1097.21,520.912,-370.544,1078.88,592.107,-368.869,1049.53,462.818,-419.059,969.201,419.147,-440.766,881.929,427.917,-387.325,865.418,389.427,-397.015,795.31,498.726,20.452,1115.4,358.939,32.9,1083.42,332.402,16.1243,974.838
11,0,419.962,155.41,1109.59,432.226,332.074,1094.99,452.894,442.471,1088.58,514.644,436.576,1052.42,389.738,469.014,969.437,347.255,497.016,863.505,376.916,442.248,850.737,329.121,446.374,788.379,451.087,-96.8367,1109.72,502.602,-282.145,1097.19,520.82,-370.573,1078.84,592.002,-368.916,1049.46,462.714,-419.082,969.151,419.057,-440.797,881.882,427.695,-387.303,865.36,389.292,-397.018,795.268,498.711,20.4594,1115.33,358.958,32.9235,1083.39,332.409,16.1482,974.811
12,0,419.982,155.45,1109.57,432.254,332.101,1094.93,452.948,442.48,1088.54,514.692,436.555,1052.36,389.772,468.994,969.401,347.273,496.982,863.45,376.906,442.243,850.707,329.105,446.352,788.376,451.033,-96.8111,1109.73,502.553,-282.173,1097.18,520.708,-370.588,1078.79,591.877,-368.942,1049.42,462.613,-419.091,969.094,418.965,-440.799,881.822,427.197,-387.172,865.292,389.191,-396.981,795.221,498.723,20.4645,1115.29,358.948,32.9724,1083.34,332.427,16.1876,974.79
13,0,420.014,155.464,1109.52,432.28,332.126,1094.86,452.99,442.502,1088.5,514.734,436.595,1052.32,389.806,468.968,969.352,347.286,496.963,863.416,376.924,442.202,850.686,329.102,446.324,788.345,451.004,-96.8209,1109.73,502.463,-282.19,1097.16,520.579,-370.599,1078.74,591.76,-368.988,1049.4,462.486,-419.072,969.005,418.855,-440.753,881.735,427.758,-387.333,865.27,389.115,-396.898,795.146,498.699,20.4596,1115.28,358.967,33.0035,1083.3,332.444,16.2553,974.749
14,0,420.03,155.523,1109.48,432.326,332.145,1094.83,453.041,442.522,1088.46,514.766,436.635,1052.27,389.832,468.952,969.319,347.338,496.894,863.37,376.95,442.154,850.673,329.133,446.251,788.313,450.962,-96.789,1109.73,502.36,-282.203,1097.14,520.429,-370.637,1078.73,591.63,-369.02,1049.39,462.386,-419.06,968.947,418.74,-440.681,881.658,427.602,-387.226,865.222,389.071,-396.76,795.063,498.684,20.4729,1115.27,358.977,33.048,1083.26,332.463,16.2819,974.711
15,0,420.02,155.622,1109.48,432.338,332.18,1094.8,453.08,442.545,1088.45,514.803,436.658,1052.25,389.855,468.916,969.271,347.363,496.817,863.311,376.977,442.16,850.617,329.177,446.183,788.282,450.942,-96.7605,1109.73,502.236,-282.214,1097.12,520.293,-370.643,1078.7,591.513,-369.074,1049.41,462.24,-419.015,968.884,418.605,-440.581,881.581,427.374,-387.036,865.162,389.037,-396.662,794.977,498.687,20.5189,1115.32,358.98,33.0851,1083.21,332.476,16.3272,974.683
16,0,420.006,155.684,1109.48,432.358,332.205,1094.8,453.087,442.589,1088.42,514.834,436.653,1052.25,389.905,468.922,969.238,347.415,496.768,863.26,377.022,442.141,850.597,329.245,446.093,788.22,450.93,-96.7386,1109.75,502.112,-282.213,1097.11,520.171,-370.683,1078.7,591.376,-369.108,1049.42,462.093,-418.942,968.871,418.444,-440.447,881.543,426.92,-386.788,865.094,388.987,-396.445,794.895,498.713,20.4984,1115.32,359.011,33.14,1083.21,332.477,16.3521,974.677
17,0,420.016,155.807,1109.49,432.408,332.231,1094.78,453.128,442.61,1088.39,514.876,436.655,1052.26,389.97,468.892,969.203,347.46,496.73,863.215,377.091,442.141,850.552,329.323,446.025,788.184,450.914,-96.7179,1109.76,501.993,-282.203,1097.09,520.05,-370.669,1078.68,591.268,-369.148,1049.44,461.944,-418.855,968.856,418.271,-440.288,881.514,427.131,-386.737,865.099,388.919,-396.246,794.854,498.717,20.5422,1115.31,359.047,33.1723,1083.18,332.481,16.3813,974.697
18,0,420.058,155.803,1109.53,432.435,332.27,1094.77,453.175,442.638,1088.36,514.928,436.678,1052.24,390.013,468.885,969.157,347.506,496.682,863.153,377.172,442.063,850.518,329.415,445.942,788.141,450.899,-96.7022,1109.78,501.894,-282.203,1097.08,519.921,-370.657,1078.69,591.166,-369.176,1049.46,461.793,-418.755,968.861,418.104,-440.128,881.497,427.26,-386.699,865.114,388.832,-396.072,794.811,498.707,20.5644,1115.3,359.066,33.2127,1083.18,332.506,16.3937,974.718
19,0,420.105,155.788,1109.56,432.458,332.301,1094.73,453.217,442.631,1088.33,514.981,436.671,1052.22,390.063,468.873,969.087,347.597,496.648,863.095,377.238,442.001,850.508,329.492,445.892,788.094,450.889,-96.6866,1109.8,501.787,-282.187,1097.1,519.813,-370.653,1078.71,591.055,-369.208,1049.5,461.649,-418.669,968.901,417.995,-439.977,881.533,427.273,-386.628,865.157,388.737,-395.921,794.843,498.758,20.5414,1115.33,359.081,33.1858,1083.22,332.482,16.4554,974.754
20,0,420.151,155.827,1109.6,432.518,332.304,1094.73,453.284,442.648,1088.31,515.057,436.636,1052.22,390.141,468.855,969.059,347.689,496.676,863.103,377.332,441.965,850.461,329.577,445.834,788.067,450.879,-96.6674,1109.82,501.713,-282.173,1097.13,519.708,-370.669,1078.77,590.94,-369.219,1049.52,461.498,-418.6,968.927,417.833,-439.874,881.558,427.136,-386.494,865.202,388.569,-395.742,794.878,498.733,20.5822,1115.32,359.097,33.2113,1083.23,332.465,16.5073,974.803
21,0,420.19,155.811,1109.61,432.59,332.306,1094.72,453.357,442.654,1088.29,515.135,436.635,1052.21,390.246,468.854,969.05,347.768,496.635,863.074,377.449,441.923,850.438,329.693,445.823,788.059,450.86,-96.6551,1109.85,501.629,-282.162,1097.19,519.621,-370.657,1078.8,590.868,-369.244,1049.58,461.376,-418.554,968.967,417.723,-439.761,881.604,427.004,-386.421,865.264,388.402,-395.559,794.999,498.754,20.5974,1115.34,359.09,33.255,1083.25,332.425,16.5157,974.828
22,0,420.204,155.766,1109.63,432.661,332.276,1094.74,453.456,442.629,1088.32,515.22,436.594,1052.21,390.349,468.85,969.054,347.911,496.597,863.076,377.534,441.906,850.459,329.787,445.788,788.083,450.86,-96.6327,1109.87,501.563,-282.171,1097.25,519.551,-370.657,1078.84,590.78,-369.266,1049.64,461.265,-418.522,969.015,417.606,-439.685,881.645,426.813,-386.31,865.378,388.168,-395.473,795.144,498.751,20.6184,1115.37,359.119,33.2428,1083.28,332.405,16.5339,974.875
23,0,420.204,155.795,1109.65,432.723,332.283,1094.78,453.543,442.63,1088.34,515.296,436.552,1052.23,390.477,468.876,969.101,348.055,496.659,863.094,377.632,441.88,850.486,329.901,445.78,788.118,450.846,-96.6233,1109.92,501.493,-282.179,1097.31,519.469,-370.675,1078.9,590.702,-369.283,1049.69,461.16,-418.496,969.079,417.483,-439.623,881.688,426.647,-386.215,865.477,387.938,-395.307,795.264,498.753,20.6255,1115.37,359.104,33.2822,1083.28,332.368,16.5663,974.931
