Trajectories
100
,,ValidationHealthy013:Rdeltoid,,,ValidationHealthy013:RMidArm,,,ValidationHealthy013:RElbRadial,,,ValidationHealthy013:RElbUlna,,,ValidationHealthy013:RMidForeArm,,,ValidationHealthy013:RWrist1,,,ValidationHealthy013:RWrist2,,,ValidationHealthy013:RFingerJoint,,,ValidationHealthy013:LDeltoid,,,ValidationHealthy013:LMidArm,,,ValidationHealthy013:LElbRadial,,,ValidationHealthy013:LElbUlna,,,ValidationHealthy013:LMidForearm,,,ValidationHealthy013:Lwrist1,,,ValidationHealthy013:LWrist2,,,ValidationHealthy013:LFingerJoint,,,ValidationHealthy013:C7,,,ValidationHealthy013:Neck,,,ValidationHealthy013:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,494.262,96.3656,1050.85,480.823,287.959,1000.79,480.125,377.48,969.885,555.695,377.267,946.267,428.621,372.202,861.94,386.992,378.856,746.291,439.309,345.889,724.118,368.53,340.34,674.031,496.708,-200.878,1036.34,450.659,-352.392,993.234,426.244,-465.625,954.837,490.596,-477.679,914.885,362.736,-438.647,852.153,325.558,-458.235,731.117,348.868,-394.685,732.513,318.912,-400.456,645.342,567.412,-40.7864,1042.49,425.262,-39.3525,1033.89,405.151,-74.6025,931.385
11,0,494.299,96.3862,1050.82,480.952,288.028,1000.74,480.281,377.522,969.839,555.824,377.267,946.163,428.772,372.229,861.888,387.106,378.818,746.224,439.397,345.863,724.03,368.599,340.344,673.985,496.644,-200.856,1036.32,450.498,-352.343,993.202,426.009,-465.552,954.776,490.349,-477.628,914.82,362.492,-438.582,852.111,325.3,-458.111,731.084,348.639,-394.583,732.478,318.727,-400.382,645.29,567.387,-40.7652,1042.46,425.25,-39.3582,1033.92,405.105,-74.5427,931.378
12,0,494.312,96.4178,1050.77,481.039,288.07,1000.7,480.401,377.581,969.779,555.948,377.267,946.094,428.897,372.264,861.827,387.232,378.831,746.184,439.516,345.887,723.978,368.7,340.35,673.95,496.542,-200.839,1036.3,450.331,-352.285,993.155,425.783,-465.486,954.702,490.123,-477.596,914.761,362.27,-438.484,852.041,325.051,-457.995,731.035,348.44,-394.493,732.419,318.532,-400.279,645.202,567.35,-40.7674,1042.46,425.182,-39.2638,1033.89,405.046,-74.4834,931.329
13,0,494.339,96.4466,1050.72,481.142,288.119,1000.64,480.494,377.611,969.669,556.06,377.241,946.015,429.03,372.293,861.774,387.366,378.836,746.14,439.665,345.946,723.949,368.809,340.362,673.94,496.436,-200.833,1036.28,450.174,-352.249,993.081,425.548,-465.428,954.623,489.886,-477.58,914.701,362.046,-438.438,851.983,324.843,-457.893,730.984,348.24,-394.388,732.353,318.336,-400.197,645.129,567.308,-40.765,1042.47,425.145,-39.1831,1033.88,405.005,-74.4386,931.319
14,0,494.351,96.4785,1050.68,481.226,288.134,1000.59,480.598,377.636,969.611,556.132,377.264,945.944,429.157,372.261,861.709,387.505,378.852,746.082,439.778,345.922,723.878,368.932,340.375,673.852,496.319,-200.823,1036.26,450.004,-352.244,993.035,425.32,-465.357,954.523,489.66,-477.563,914.625,361.837,-438.366,851.885,324.626,-457.8,730.895,348.084,-394.336,732.272,318.148,-400.12,645.034,567.261,-40.7513,1042.46,425.06,-39.0606,1033.85,404.938,-74.3967,931.196
15,0,494.323,96.5163,1050.67,481.274,288.162,1000.55,480.692,377.693,969.515,556.251,377.238,945.907,429.268,372.28,861.653,387.631,378.941,746.036,439.9,345.928,723.832,369.094,340.368,673.78,496.208,-200.829,1036.25,449.847,-352.216,992.978,425.135,-465.325,954.465,489.477,-477.556,914.579,361.653,-438.325,851.824,324.46,-457.722,730.832,347.878,-394.212,732.197,318.002,-400.047,644.971,567.211,-40.7721,1042.47,425.037,-39.0491,1033.86,404.883,-74.3395,931.168
16,0,494.287,96.5089,1050.66,481.326,288.166,1000.53,480.791,377.68,969.497,556.302,377.208,945.891,429.387,372.266,861.587,387.778,378.912,745.951,440.004,345.896,723.773,369.193,340.396,673.695,496.067,-200.828,1036.23,449.693,-352.21,992.959,424.961,-465.29,954.414,489.291,-477.55,914.532,361.5,-438.278,851.765,324.307,-457.665,730.769,347.671,-394.089,732.125,317.847,-399.969,644.913,567.154,-40.7646,1042.48,424.989,-39.0218,1033.86,404.833,-74.3281,931.107
17,0,494.241,96.5163,1050.64,481.353,288.176,1000.48,480.856,377.717,969.421,556.389,377.179,945.864,429.502,372.28,861.519,387.913,378.986,745.878,440.166,345.941,723.743,369.335,340.43,673.633,495.934,-200.837,1036.24,449.536,-352.203,992.908,424.78,-465.281,954.38,489.153,-477.553,914.516,361.36,-438.215,851.711,324.168,-457.615,730.692,347.596,-394.063,732.065,317.738,-399.879,644.871,567.096,-40.7954,1042.51,424.909,-38.961,1033.83,404.776,-74.3,931.08
18,0,494.182,96.5373,1050.63,481.391,288.185,1000.46,480.92,377.707,969.417,556.472,377.157,945.854,429.594,372.324,861.457,388.056,379.022,745.821,440.284,345.882,723.685,369.454,340.479,673.549,495.796,-200.834,1036.25,449.399,-352.204,992.899,424.604,-465.245,954.31,488.99,-477.546,914.492,361.248,-438.141,851.621,324.063,-457.574,730.623,347.495,-394.014,731.995,317.624,-399.828,644.85,567.045,-40.8156,1042.56,424.886,-38.9662,1033.84,404.71,-74.295,931.035
19,0,494.119,96.5317,1050.6,481.396,288.191,1000.43,480.986,377.684,969.379,556.547,377.127,945.847,429.682,372.353,861.422,388.205,378.946,745.72,440.416,345.871,723.644,369.595,340.5,673.506,495.662,-200.843,1036.27,449.25,-352.2,992.853,424.455,-465.238,954.261,488.844,-477.54,914.448,361.146,-438.093,851.545,323.972,-457.527,730.514,347.4,-393.963,731.914,317.57,-399.776,644.775,566.964,-40.8202,1042.57,424.839,-38.9351,1033.83,404.648,-74.2293,930.982
20,0,494.058,96.5686,1050.57,481.409,288.205,1000.38,481.044,377.685,969.352,556.606,377.111,945.827,429.778,372.425,861.377,388.316,379.033,745.674,440.587,345.889,723.592,369.775,340.546,673.446,495.528,-200.88,1036.29,449.096,-352.208,992.805,424.312,-465.227,954.2,488.715,-477.542,914.411,361.044,-438.051,851.465,323.898,-457.502,730.435,347.362,-393.975,731.823,317.548,-399.714,644.693,566.894,-40.8339,1042.59,424.784,-38.8986,1033.84,404.59,-74.188,930.951
21,0,493.987,96.5738,1050.55,481.423,288.206,1000.36,481.078,377.727,969.314,556.624,377.086,945.838,429.847,372.426,861.326,388.455,378.994,745.612,440.701,345.907,723.543,369.984,340.54,673.378,495.374,-200.881,1036.3,448.934,-352.223,992.776,424.183,-465.244,954.152,488.595,-477.534,914.362,360.944,-438.049,851.383,323.842,-457.486,730.348,347.358,-394.005,731.736,317.517,-399.699,644.611,566.808,-40.84,1042.57,424.717,-38.8981,1033.84,404.569,-74.1846,930.896
22,0,493.915,96.5761,1050.52,481.419,288.215,1000.33,481.123,377.658,969.279,556.708,377.078,945.85,429.914,372.444,861.269,388.55,379.071,745.579,440.857,345.966,723.489,370.155,340.543,673.29,495.237,-200.913,1036.32,448.795,-352.242,992.735,424.08,-465.276,954.106,488.499,-477.542,914.327,360.866,-438.044,851.333,323.794,-457.489,730.282,347.326,-393.987,731.673,317.499,-399.701,644.53,566.745,-40.8819,1042.59,424.665,-38.8496,1033.84,404.473,-74.1748,930.877
23,0,493.874,96.5713,1050.49,481.415,288.195,1000.3,481.154,377.696,969.244,556.709,377.059,945.854,429.984,372.415,861.222,388.676,379.008,745.512,440.971,345.988,723.442,370.302,340.597,673.214,495.101,-200.945,1036.34,448.643,-352.263,992.682,423.963,-465.304,954.031,488.392,-477.559,914.279,360.801,-438.092,851.273,323.739,-457.472,730.217,347.266,-393.987,731.615,317.515,-399.712,644.454,566.656,-40.9135,1042.62,424.624,-38.872,1033.86,404.408,-74.1989,930.844
24,0,493.811,96.5475,1050.44,481.412,288.172,1000.28,481.187,377.614,969.212,556.744,377.014,945.841,430.046,372.378,861.169,388.769,379.016,745.445,441.07,346.001,723.379,370.42,340.644,673.123,494.944,-200.966,1036.38,448.52,-352.342,992.659,423.854,-465.342,953.977,488.311,-477.57,914.237,360.717,-438.074,851.189,323.694,-457.463,730.145,347.234,-393.982,731.539,317.53,-399.728,644.363,566.57,-40.9692,1042.64,424.518,-38.7846,1033.83,404.35,-74.21,930.823
25,0,493.751,96.5367,1050.41,481.412,288.13,1000.23,481.221,377.57,969.174,556.781,376.977,945.804,430.111,372.408,861.124,388.867,379.092,745.389,441.163,346.043,723.335,370.494,340.698,673.067,494.824,-201.003,1036.38,448.39,-352.386,992.594,423.764,-465.375,953.922,488.226,-477.587,914.205,360.671,-438.102,851.128,323.678,-457.465,730.083,347.258,-394.011,731.476,317.533,-399.759,644.278,566.494,-41.0276,1042.66,424.446,-38.7908,1033.84,404.269,-74.1971,930.785
26,0,493.712,96.5496,1050.38,481.443,288.106,1000.18,481.252,377.53,969.096,556.841,376.92,945.753,430.191,372.422,861.083,388.972,379.05,745.287,441.245,346.043,723.275,370.534,340.737,672.982,494.702,-201.032,1036.37,448.285,-352.417,992.57,423.667,-465.415,953.884,488.142,-477.609,914.173,360.606,-438.124,851.058,323.678,-457.479,729.995,347.252,-394.017,731.406,317.588,-399.803,644.192,566.415,-41.0886,1042.68,424.357,-38.7108,1033.82,404.208,-74.2252,930.762
27,0,493.655,96.5214,1050.35,481.441,288.085,1000.12,481.303,377.459,969.029,556.878,376.877,945.69,430.232,372.415,861.003,389.063,379.188,745.214,441.3,346.047,723.215,370.581,340.771,672.875,494.595,-201.066,1036.35,448.175,-352.463,992.527,423.56,-465.458,953.845,488.06,-477.641,914.159,360.569,-438.222,851.016,323.684,-457.506,729.905,347.236,-394.011,731.316,317.648,-399.852,644.059,566.349,-41.1561,1042.67,424.319,-38.7105,1033.83,404.144,-74.2561,930.745
28,0,493.608,96.4843,1050.34,481.449,288.072,1000.07,481.333,377.489,968.944,556.926,376.853,945.607,430.28,372.446,860.919,389.151,379.166,745.091,441.356,345.991,723.106,370.632,340.811,672.801,494.5,-201.106,1036.34,448.082,-352.501,992.53,423.446,-465.492,953.825,487.953,-477.672,914.137,360.51,-438.237,850.926,323.697,-457.532,729.797,347.223,-394.014,731.232,317.75,-399.925,643.934,566.291,-41.2038,1042.65,424.32,-38.7662,1033.82,404.081,-74.2428,930.699
29,0,493.551,96.4329,1050.32,481.444,288.071,999.995,481.382,377.472,968.85,556.957,376.801,945.534,430.302,372.469,860.795,389.239,379.237,745.014,441.44,345.987,723.048,370.687,340.837,672.713,494.405,-201.152,1036.34,448.005,-352.523,992.512,423.347,-465.522,953.818,487.875,-477.718,914.17,360.439,-438.262,850.875,323.723,-457.555,729.725,347.27,-394.055,731.166,317.865,-399.97,643.82,566.243,-41.2775,1042.66,424.209,-38.6203,1033.8,404.01,-74.2928,930.71
30,0,493.493,96.4166,1050.31,481.465,288.044,999.954,481.411,377.398,968.766,557.002,376.742,945.471,430.378,372.472,860.742,389.315,379.166,744.891,441.475,345.925,722.945,370.755,340.843,672.606,494.313,-201.189,1036.33,447.909,-352.571,992.531,423.226,-465.547,953.803,487.786,-477.775,914.201,360.395,-438.272,850.827,323.74,-457.592,729.66,347.325,-394.091,731.102,318.004,-400.092,643.712,566.184,-41.3253,1042.62,424.158,-38.6388,1033.79,403.981,-74.3231,930.708
31,0,493.431,96.4182,1050.29,481.439,288.062,999.882,481.426,377.387,968.678,557.04,376.702,945.386,430.423,372.454,860.638,389.37,379.121,744.766,441.579,345.867,722.856,370.842,340.805,672.498,494.221,-201.23,1036.32,447.787,-352.587,992.526,423.125,-465.567,953.786,487.698,-477.827,914.247,360.358,-438.29,850.775,323.782,-457.639,729.589,347.385,-394.153,731.022,318.158,-400.177,643.594,566.131,-41.3638,1042.6,424.104,-38.6404,1033.77,403.902,-74.3259,930.702
32,0,493.362,96.3667,1050.26,481.435,288.028,999.814,481.444,377.344,968.596,557.063,376.635,945.345,430.453,372.407,860.576,389.438,379.019,744.662,441.641,345.802,722.77,370.941,340.711,672.382,494.118,-201.26,1036.31,447.693,-352.64,992.538,423.007,-465.605,953.793,487.606,-477.865,914.294,360.322,-438.295,850.719,323.819,-457.706,729.535,347.398,-394.171,730.942,318.301,-400.269,643.527,566.076,-41.4022,1042.56,424.03,-38.6407,1033.78,403.853,-74.333,930.698
33,0,493.265,96.3242,1050.23,481.43,287.966,999.756,481.456,377.295,968.528,557.081,376.585,945.29,430.514,372.317,860.466,389.481,379.001,744.575,441.729,345.752,722.682,371.065,340.599,672.274,493.991,-201.298,1036.33,447.557,-352.646,992.543,422.893,-465.641,953.816,487.525,-477.929,914.364,360.308,-438.354,850.686,323.865,-457.785,729.471,347.49,-394.287,730.873,318.432,-400.368,643.425,565.985,-41.4256,1042.55,423.965,-38.6115,1033.76,403.743,-74.3811,930.673
34,0,493.198,96.3064,1050.21,481.385,287.946,999.68,481.454,377.237,968.444,557.108,376.524,945.247,430.551,372.21,860.38,389.528,379.006,744.495,441.828,345.698,722.618,371.206,340.488,672.164,493.886,-201.352,1036.35,447.432,-352.707,992.604,422.798,-465.688,953.847,487.458,-477.987,914.458,360.278,-438.451,850.677,323.924,-457.876,729.43,347.572,-394.406,730.822,318.57,-400.479,643.374,565.9,-41.4775,1042.57,423.885,-38.584,1033.74,403.693,-74.4037,930.703
35,0,493.134,96.2775,1050.19,481.365,287.876,999.641,481.447,377.173,968.405,557.126,376.464,945.23,430.614,372.123,860.332,389.598,378.776,744.364,441.919,345.558,722.532,371.298,340.372,672.075,493.766,-201.399,1036.37,447.285,-352.741,992.608,422.698,-465.747,953.888,487.372,-478.045,914.527,360.261,-438.558,850.656,323.978,-457.978,729.389,347.625,-394.5,730.812,318.705,-400.627,643.307,565.81,-41.5242,1042.58,423.848,-38.6056,1033.75,403.593,-74.4171,930.639
36,0,493.054,96.2322,1050.16,481.318,287.831,999.583,481.455,377.153,968.359,557.137,376.39,945.196,430.649,372.038,860.263,389.671,378.692,744.286,442.007,345.464,722.498,371.381,340.257,672.019,493.661,-201.469,1036.39,447.194,-352.798,992.671,422.596,-465.795,953.918,487.311,-478.107,914.635,360.22,-438.652,850.662,324.04,-458.08,729.376,347.66,-394.585,730.798,318.802,-400.74,643.304,565.718,-41.5727,1042.59,423.787,-38.5444,1033.76,403.515,-74.4495,930.664
37,0,492.97,96.1901,1050.13,481.299,287.798,999.549,481.452,377.077,968.323,557.167,376.321,945.177,430.693,371.985,860.218,389.804,378.629,744.229,442.086,345.311,722.442,371.455,340.178,671.988,493.523,-201.488,1036.42,447.126,-352.858,992.733,422.527,-465.853,953.978,487.25,-478.178,914.741,360.186,-438.747,850.687,324.081,-458.178,729.382,347.721,-394.719,730.797,318.918,-400.888,643.292,565.635,-41.6269,1042.6,423.706,-38.4588,1033.76,403.456,-74.5025,930.661
38,0,492.893,96.1288,1050.08,481.251,287.752,999.499,481.439,377.067,968.283,557.189,376.258,945.168,430.725,371.914,860.139,389.879,378.467,744.129,442.148,345.166,722.391,371.529,340.058,671.925,493.396,-201.537,1036.44,447.028,-352.9,992.765,422.449,-465.891,954.036,487.194,-478.257,914.852,360.158,-438.806,850.71,324.128,-458.276,729.416,347.773,-394.85,730.805,319.04,-401,643.289,565.551,-41.6786,1042.6,423.613,-38.4159,1033.76,403.381,-74.5257,930.597
39,0,492.739,96.1474,1050.15,481.199,287.704,999.462,481.441,377.025,968.257,557.201,376.184,945.155,430.745,371.831,860.048,389.977,378.438,744.046,442.217,345.057,722.38,371.631,339.934,671.832,493.29,-201.572,1036.46,446.947,-352.955,992.844,422.393,-465.958,954.135,487.149,-478.327,914.983,360.143,-438.907,850.785,324.175,-458.39,729.477,347.814,-394.97,730.871,319.136,-401.169,643.307,565.454,-41.733,1042.61,423.559,-38.5326,1033.78,403.294,-74.5869,930.586
40,0,492.591,96.1171,1050.18,481.169,287.652,999.445,481.416,376.976,968.224,557.189,376.123,945.165,430.776,371.775,859.976,390.07,378.292,743.974,442.295,344.942,722.349,371.711,339.826,671.763,493.167,-201.608,1036.49,446.859,-353.009,992.918,422.342,-466.015,954.222,487.104,-478.398,915.098,360.124,-438.965,850.853,324.201,-458.508,729.547,347.855,-395.099,730.92,319.22,-401.308,643.336,565.348,-41.7891,1042.61,423.451,-38.5583,1033.78,403.243,-74.644,930.573
41,0,492.521,96.0373,1050.1,481.127,287.622,999.418,481.394,376.936,968.177,557.134,376.067,945.157,430.768,371.722,859.91,390.129,378.253,743.907,442.367,344.832,722.31,371.834,339.683,671.675,493.053,-201.643,1036.51,446.789,-353.051,993.003,422.296,-466.121,954.368,487.06,-478.492,915.258,360.096,-439.049,850.941,324.231,-458.628,729.631,347.869,-395.231,731.004,319.29,-401.488,643.381,565.26,-41.8746,1042.64,423.349,-38.5768,1033.78,403.16,-74.6735,930.515
42,0,492.409,95.9841,1050.09,481.053,287.542,999.392,481.352,376.885,968.149,557.12,375.973,945.164,430.774,371.633,859.865,390.183,378.144,743.837,442.439,344.748,722.249,371.934,339.589,671.575,492.957,-201.694,1036.52,446.699,-353.113,993.082,422.235,-466.2,954.492,487.02,-478.582,915.393,360.086,-439.152,851.025,324.251,-458.78,729.72,347.892,-395.36,731.076,319.366,-401.686,643.418,565.157,-41.9635,1042.65,423.266,-38.5918,1033.78,403.125,-74.7645,930.528
43,0,492.318,95.9418,1050.07,480.979,287.523,999.325,481.308,376.873,968.113,557.073,375.899,945.153,430.78,371.572,859.812,390.224,377.966,743.736,442.493,344.669,722.202,372.025,339.49,671.472,492.851,-201.736,1036.53,446.619,-353.173,993.139,422.181,-466.279,954.602,486.973,-478.674,915.531,360.058,-439.28,851.118,324.271,-458.9,729.796,347.925,-395.491,731.155,319.46,-401.87,643.461,565.062,-42.0458,1042.68,423.187,-38.5801,1033.78,403.09,-74.7861,930.49
44,0,492.23,95.8896,1050.03,480.909,287.44,999.268,481.25,376.833,968.091,557.023,375.822,945.135,430.755,371.47,859.731,390.25,377.885,743.672,442.538,344.597,722.124,372.094,339.436,671.391,492.767,-201.796,1036.56,446.553,-353.231,993.197,422.125,-466.35,954.701,486.924,-478.742,915.646,360.028,-439.374,851.177,324.282,-459.041,729.858,347.959,-395.625,731.208,319.522,-402.068,643.5,564.986,-42.0978,1042.65,423.111,-38.5739,1033.77,403.024,-74.8551,930.452
45,0,492.137,95.8261,1050,480.818,287.372,999.198,481.173,376.752,968.035,556.989,375.771,945.118,430.74,371.373,859.669,390.255,377.843,743.602,442.561,344.565,722.08,372.154,339.373,671.277,492.666,-201.843,1036.57,446.479,-353.302,993.267,422.07,-466.429,954.813,486.889,-478.833,915.777,359.99,-439.475,851.238,324.304,-459.198,729.928,347.918,-395.71,731.238,319.586,-402.275,643.498,564.917,-42.1583,1042.66,423.018,-38.575,1033.75,402.971,-74.8779,930.408
46,0,492.113,95.7435,1049.9,480.726,287.299,999.147,481.099,376.669,967.977,556.928,375.692,945.104,430.721,371.283,859.598,390.237,377.807,743.52,442.572,344.528,722.011,372.148,339.304,671.19,492.571,-201.896,1036.59,446.402,-353.343,993.302,422.026,-466.51,954.925,486.856,-478.92,915.891,359.949,-439.613,851.313,324.309,-459.359,729.997,347.911,-395.874,731.288,319.668,-402.518,643.541,564.866,-42.2085,1042.65,422.933,-38.5581,1033.76,402.913,-74.9344,930.402
47,0,492.031,95.678,1049.89,480.653,287.211,999.109,481.03,376.595,967.936,556.869,375.614,945.074,430.674,371.227,859.526,390.221,377.766,743.44,442.551,344.472,721.927,372.153,339.292,671.126,492.485,-201.928,1036.6,446.359,-353.393,993.335,422.001,-466.577,954.988,486.824,-478.984,915.966,359.928,-439.749,851.376,324.303,-459.526,730.06,347.917,-396.055,731.342,319.719,-402.753,643.548,564.811,-42.2394,1042.64,422.881,-38.6203,1033.78,402.862,-74.9818,930.351
48,0,491.956,95.6462,1049.86,480.597,287.151,999.059,480.962,376.579,967.87,556.826,375.571,945.016,430.629,371.238,859.444,390.212,377.779,743.374,442.528,344.427,721.859,372.122,339.273,671.042,492.404,-201.98,1036.63,446.292,-353.442,993.37,421.984,-466.652,955.063,486.818,-479.043,916.037,359.914,-439.847,851.415,324.313,-459.707,730.141,347.884,-396.218,731.381,319.742,-403.012,643.566,564.756,-42.2771,1042.62,422.797,-38.595,1033.78,402.81,-75.0484,930.336
49,0,491.896,95.6213,1049.86,480.51,287.091,999.013,480.901,376.504,967.806,556.763,375.525,944.952,430.566,371.2,859.37,390.148,377.725,743.303,442.466,344.39,721.785,372.07,339.242,670.948,492.333,-202.021,1036.64,446.259,-353.478,993.399,421.966,-466.708,955.1,486.803,-479.096,916.089,359.891,-439.971,851.472,324.31,-459.882,730.213,347.833,-396.344,731.401,319.758,-403.256,643.596,564.695,-42.314,1042.6,422.76,-38.6485,1033.79,402.78,-75.082,930.334
50,0,491.824,95.6005,1049.84,480.454,287.075,998.935,480.817,376.473,967.709,556.681,375.491,944.874,430.467,371.188,859.289,390.084,377.668,743.211,442.418,344.387,721.725,372.007,339.247,670.861,492.278,-202.07,1036.67,446.217,-353.511,993.411,421.966,-466.776,955.145,486.802,-479.144,916.142,359.893,-440.088,851.508,324.291,-460.037,730.249,347.845,-396.581,731.397,319.737,-403.461,643.603,564.661,-42.3359,1042.6,422.755,-38.6482,1033.83,402.739,-75.1091,930.292
