Trajectories
100
,,ValidationHealthy012:Rdeltoid,,,ValidationHealthy012:RMidArm,,,ValidationHealthy012:RElbRadial,,,ValidationHealthy012:RElbUlna,,,ValidationHealthy012:RMidForeArm,,,ValidationHealthy012:RWrist1,,,ValidationHealthy012:RWrist2,,,ValidationHealthy012:RFingerJoint,,,ValidationHealthy012:LDeltoid,,,ValidationHealthy012:LMidArm,,,ValidationHealthy012:LElbRadial,,,ValidationHealthy012:LElbUlna,,,ValidationHealthy012:LMidForearm,,,ValidationHealthy012:Lwrist1,,,ValidationHealthy012:LWrist2,,,ValidationHealthy012:LFingerJoint,,,ValidationHealthy012:C7,,,ValidationHealthy012:Neck,,,ValidationHealthy012:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
39,0,420.097,157.008,1071.34,414.329,320.379,1020.39,434.081,444.81,985.343,486.668,425.292,920.024,345.903,454.685,896.048,283.168,490.85,786.214,297.694,424.287,791.72,254.829,411.646,715.337,423.142,-106.768,1078.79,418.644,-285.481,1038.17,436.465,-403.214,1004.94,500.711,-380.384,955.136,355.532,-416.664,893.982,317.336,-477.959,795.285,342.917,-409.454,784.032,283.484,-411.068,716.576,473.629,25.0286,1088.56,349.663,26.2429,1060.29,308.536,16.3953,931.543
40,0,420.098,157.028,1071.34,414.592,320.305,1020.51,434.186,444.825,985.344,487.556,423.802,920.057,345.987,454.723,896.079,283.247,490.888,786.255,297.719,424.304,791.757,254.805,411.705,715.394,423.131,-106.758,1078.8,418.709,-285.456,1038.23,436.574,-403.197,1005.03,500.817,-380.358,955.23,355.658,-416.637,894.054,317.463,-477.969,795.366,343.026,-409.439,784.116,283.59,-411.16,716.69,473.612,25.0202,1088.58,349.652,26.2337,1060.3,308.521,16.4146,931.579
41,0,420.095,157.028,1071.32,414.662,320.313,1020.5,434.284,444.833,985.325,486.836,423.444,920.161,346.103,454.74,896.111,283.309,490.954,786.284,297.801,424.398,791.733,254.804,411.776,715.418,423.102,-106.734,1078.81,418.771,-285.45,1038.29,436.658,-403.189,1005.09,500.919,-380.332,955.299,355.779,-416.673,894.15,317.594,-477.988,795.422,343.097,-409.456,784.164,283.678,-411.181,716.772,473.59,25.0234,1088.59,349.632,26.2342,1060.29,308.516,16.4261,931.548
42,0,420.103,157.037,1071.32,414.693,320.32,1020.48,434.391,444.838,985.323,487.409,423.638,920.071,346.172,454.777,896.123,283.346,491.028,786.328,297.848,424.435,791.771,254.841,411.839,715.441,423.117,-106.742,1078.81,418.844,-285.443,1038.34,436.772,-403.179,1005.15,501.021,-380.319,955.372,355.884,-416.719,894.236,317.718,-478.06,795.487,343.191,-409.5,784.229,283.753,-411.221,716.844,473.587,25.0252,1088.59,349.614,26.2496,1060.31,308.511,16.4559,931.571
43,0,420.094,157.051,1071.31,414.726,320.342,1020.47,434.457,444.855,985.326,487.507,423.615,920.097,346.251,454.809,896.125,283.455,491.073,786.339,297.917,424.503,791.78,254.91,411.9,715.459,423.113,-106.725,1078.82,418.893,-285.446,1038.35,436.85,-403.185,1005.19,501.112,-380.311,955.425,355.962,-416.776,894.275,317.824,-478.139,795.531,343.256,-409.549,784.266,283.831,-411.354,716.891,473.59,25.0274,1088.6,349.61,26.2301,1060.32,308.482,16.4187,931.559
44,0,420.109,157.073,1071.31,414.734,320.346,1020.46,434.513,444.879,985.311,487.51,423.609,920.087,346.292,454.866,896.114,283.538,491.09,786.309,297.968,424.533,791.792,254.963,411.954,715.448,423.117,-106.71,1078.85,418.925,-285.469,1038.38,436.921,-403.185,1005.2,501.164,-380.284,955.439,356.041,-416.816,894.287,317.93,-478.207,795.541,343.365,-409.638,784.289,283.904,-411.389,716.914,473.6,25.0467,1088.6,349.62,26.2368,1060.33,308.702,16.5319,931.717
45,0,420.117,157.094,1071.31,414.74,320.37,1020.47,434.551,444.877,985.324,487.553,423.594,920.107,346.328,454.914,896.089,283.585,491.207,786.29,298.02,424.577,791.769,255.038,412.029,715.42,423.137,-106.695,1078.89,418.931,-285.462,1038.38,436.957,-403.195,1005.21,501.187,-380.266,955.443,356.082,-416.875,894.286,318.019,-478.278,795.541,343.442,-409.706,784.284,283.998,-411.49,716.888,473.595,25.0793,1088.62,349.632,26.258,1060.36,308.51,16.4392,931.682
46,0,420.123,157.118,1071.32,414.734,320.403,1020.45,434.559,444.893,985.302,487.631,423.549,920.069,346.331,454.951,896.052,283.622,491.32,786.271,298.044,424.629,791.72,255.105,412.088,715.37,423.17,-106.683,1078.9,418.944,-285.455,1038.37,436.969,-403.173,1005.21,501.199,-380.245,955.433,356.099,-416.9,894.232,318.095,-478.329,795.526,343.507,-409.76,784.242,284.075,-411.473,716.803,473.611,25.1046,1088.64,349.653,26.3009,1060.36,308.504,16.4377,931.715
47,0,420.129,157.141,1071.3,414.754,320.409,1020.44,434.57,444.881,985.272,487.647,423.536,920.091,346.36,454.977,896.026,283.644,491.392,786.213,298.131,424.685,791.65,255.165,412.137,715.291,423.198,-106.685,1078.9,418.943,-285.444,1038.39,436.967,-403.163,1005.19,501.202,-380.219,955.418,356.147,-416.922,894.185,318.145,-478.355,795.474,343.581,-409.799,784.183,284.177,-411.528,716.734,473.627,25.1405,1088.63,349.691,26.3,1060.38,308.729,16.5299,931.812
48,0,420.151,157.149,1071.3,414.762,320.397,1020.43,434.561,444.89,985.246,487.699,423.536,920.073,346.354,454.991,895.963,283.679,491.425,786.151,298.164,424.719,791.57,255.211,412.19,715.209,423.211,-106.668,1078.89,418.971,-285.424,1038.37,436.96,-403.145,1005.15,501.196,-380.196,955.39,356.145,-416.907,894.117,318.177,-478.358,795.419,343.628,-409.807,784.113,284.22,-411.514,716.625,473.635,25.145,1088.62,349.708,26.3154,1060.37,308.526,16.4329,931.742
49,0,420.146,157.148,1071.3,414.778,320.39,1020.41,434.561,444.88,985.209,487.141,423.271,920.153,346.343,454.998,895.93,283.698,491.381,786.095,298.167,424.745,791.508,255.213,412.195,715.166,423.233,-106.672,1078.89,418.972,-285.404,1038.36,436.975,-403.137,1005.13,501.215,-380.191,955.366,356.169,-416.884,894.093,318.19,-478.332,795.379,343.661,-409.774,784.095,284.279,-411.538,716.559,473.645,25.1496,1088.62,349.727,26.328,1060.38,308.721,16.5041,931.828
50,0,420.171,157.118,1071.29,414.671,320.423,1020.33,434.574,444.873,985.185,487.109,423.236,920.107,346.322,454.98,895.898,283.703,491.375,786.08,298.157,424.731,791.489,255.205,412.204,715.133,423.251,-106.677,1078.88,419.002,-285.402,1038.36,436.995,-403.134,1005.1,501.244,-380.184,955.342,356.169,-416.845,894.038,318.202,-478.298,795.355,343.676,-409.759,784.072,284.287,-411.425,716.493,473.662,25.1419,1088.6,349.718,26.3257,1060.37,308.538,16.4363,931.742
51,0,420.172,157.105,1071.3,414.818,320.353,1020.38,434.585,444.852,985.16,488.085,422.773,919.419,346.347,454.995,895.901,283.654,491.402,786.073,298.144,424.738,791.496,255.17,412.217,715.143,423.246,-106.707,1078.89,419.017,-285.399,1038.33,437.036,-403.137,1005.07,501.267,-380.173,955.295,356.215,-416.819,894.038,318.218,-478.275,795.356,343.654,-409.714,784.069,284.253,-411.463,716.579,473.669,25.1312,1088.59,349.735,26.3344,1060.36,308.529,16.4325,931.73
