Trajectories
100
,,ValidationHealthy011:Rdeltoid,,,ValidationHealthy011:RMidArm,,,ValidationHealthy011:RElbRadial,,,ValidationHealthy011:RElbUlna,,,ValidationHealthy011:RMidForeArm,,,ValidationHealthy011:RWrist1,,,ValidationHealthy011:RWrist2,,,ValidationHealthy011:RFingerJoint,,,ValidationHealthy011:LDeltoid,,,ValidationHealthy011:LMidArm,,,ValidationHealthy011:LElbRadial,,,ValidationHealthy011:LElbUlna,,,ValidationHealthy011:LMidForearm,,,ValidationHealthy011:Lwrist1,,,ValidationHealthy011:LWrist2,,,ValidationHealthy011:LFingerJoint,,,ValidationHealthy011:C7,,,ValidationHealthy011:Neck,,,ValidationHealthy011:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,643.35,198.243,1119.81,651.799,403.017,1045.55,670.795,481.3,1009.14,737.954,487.367,956.165,583.909,480.219,842.217,556.672,532.377,754.071,574.55,461.301,733.763,513.482,467.232,679.409,619.558,-139.009,1117.25,638.268,-311.916,1053.03,653.776,-412.908,1007.43,709.631,-379.029,935.723,572.589,-432.535,882.739,533.509,-477.603,763.545,535.818,-406.43,753.776,465.694,-412.578,696.455,701.992,33.2987,1110.25,517.071,19.1281,1083.01,503.163,24.1918,1028.17
21,0,643.308,198.304,1119.78,651.815,403.056,1045.43,670.812,481.308,1008.98,737.977,487.343,956.018,583.926,480.18,842.098,556.733,532.317,753.899,574.536,461.259,733.624,513.45,467.199,679.262,619.521,-138.923,1117.29,638.234,-311.85,1053.05,653.654,-412.867,1007.39,709.615,-378.895,935.697,572.626,-432.441,882.828,533.596,-477.561,763.547,535.885,-406.38,753.821,465.71,-412.582,696.462,702.123,33.3248,1110.32,517.045,19.2499,1082.84,503.168,24.2506,1028.09
22,0,643.31,198.362,1119.75,651.807,403.077,1045.32,670.815,481.33,1008.83,738.003,487.381,955.867,583.983,480.079,841.974,556.795,532.304,753.72,574.535,461.16,733.484,513.434,467.168,679.14,619.504,-138.855,1117.33,638.2,-311.804,1053.06,653.641,-412.831,1007.42,709.758,-378.953,935.794,572.64,-432.309,882.858,533.687,-477.5,763.532,535.922,-406.353,753.852,465.752,-412.566,696.462,702.059,33.4025,1110.29,517.039,19.4031,1082.73,503.137,24.2974,1028.03
23,0,643.326,198.401,1119.72,651.779,403.095,1045.19,670.803,481.34,1008.69,737.996,487.368,955.733,584.021,479.995,841.814,556.819,532.215,753.531,574.526,461.054,733.336,513.409,467.12,679.039,619.516,-138.819,1117.36,638.181,-311.748,1053.1,653.629,-412.737,1007.43,709.69,-378.813,935.795,572.661,-432.218,882.857,533.724,-477.431,763.515,535.959,-406.27,753.834,465.826,-412.496,696.428,702.108,33.4721,1110.3,517.043,19.5506,1082.71,503.116,24.3527,1027.99
24,0,643.337,198.439,1119.71,651.798,403.091,1045.09,670.802,481.338,1008.58,738.017,487.343,955.62,584.032,479.902,841.644,556.831,532.151,753.393,574.378,461.182,732.832,513.463,467.01,678.937,619.454,-138.743,1117.39,638.17,-311.668,1053.16,653.651,-412.757,1007.65,709.667,-378.751,935.856,572.652,-432.142,882.838,533.747,-477.322,763.564,536.003,-406.176,753.843,465.921,-412.386,696.436,702.106,33.5269,1110.35,516.904,19.6901,1082.69,503.089,24.4189,1027.97
25,0,643.352,198.472,1119.72,651.825,403.094,1044.99,670.815,481.299,1008.44,738.027,487.343,955.5,584.028,479.794,841.48,556.848,532.044,753.276,574.403,461.035,732.688,513.475,466.881,678.843,619.406,-138.707,1117.42,638.165,-311.583,1053.24,653.591,-412.686,1007.71,709.776,-378.784,936.035,572.645,-432.087,882.855,533.744,-477.218,763.627,536.092,-406.069,753.875,466.01,-412.24,696.441,702.075,33.5445,1110.31,516.78,19.8545,1082.67,503.065,24.4507,1027.97
26,0,643.324,198.517,1119.71,651.864,403.118,1044.91,670.851,481.304,1008.33,738.074,487.31,955.369,584.04,479.768,841.354,556.849,531.88,753.145,574.451,460.902,732.617,513.479,466.786,678.749,619.319,-138.636,1117.44,638.138,-311.53,1053.32,653.561,-412.609,1007.78,709.931,-378.882,936.205,572.656,-432.029,882.902,533.748,-477.107,763.691,536.171,-405.95,753.914,466.122,-412.107,696.456,702.018,33.5984,1110.3,516.718,20.0358,1082.67,503.04,24.5011,1027.96
27,0,643.271,198.556,1119.72,651.901,403.133,1044.85,670.922,481.298,1008.22,738.129,487.223,955.259,584.082,479.685,841.247,556.898,531.778,753.066,574.488,460.768,732.514,513.568,466.644,678.667,619.251,-138.605,1117.5,638.113,-311.492,1053.4,653.537,-412.546,1007.88,709.903,-378.81,936.305,572.68,-431.957,882.977,533.793,-477.004,763.722,536.293,-405.862,753.988,466.233,-411.958,696.451,701.972,33.6464,1110.31,516.576,20.2206,1082.6,503.058,24.5429,1027.95
28,0,643.2,198.604,1119.72,651.946,403.147,1044.8,671,481.312,1008.12,738.176,487.083,955.208,584.147,479.614,841.153,556.995,531.634,752.94,574.585,460.587,732.39,513.556,466.532,678.63,619.164,-138.534,1117.57,638.043,-311.444,1053.46,653.445,-412.444,1007.86,709.886,-378.75,936.416,572.699,-431.905,883.078,533.861,-476.918,763.748,536.362,-405.782,754.03,466.342,-411.86,696.439,701.831,33.7118,1110.33,516.534,20.3894,1082.49,503.034,24.6159,1027.93
29,0,643.135,198.646,1119.75,651.97,403.151,1044.75,671.073,481.304,1008.03,738.455,487.462,955.078,584.258,479.514,841.099,557.122,531.481,752.798,574.651,460.451,732.323,513.7,466.369,678.569,619.107,-138.479,1117.66,637.98,-311.391,1053.55,653.409,-412.409,1007.98,709.835,-378.616,936.464,572.72,-431.842,883.182,533.948,-476.847,763.768,536.463,-405.705,754.105,466.448,-411.759,696.433,701.704,33.7788,1110.28,516.493,20.5528,1082.4,503.002,24.674,1027.93
