Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12,0,321.279,45.6585,1090.02,302.773,224.869,1057.56,284.939,323.878,1028.95,359.715,334.634,999.778,239.674,339.91,930.656,205.969,363.376,820.754,228.983,304.336,807.453,180.136,318.988,753.163,314.018,-187.002,1096.64,293.578,-371.93,1060.29,265.215,-449.676,1013.96,339.772,-464.425,984.174,224.261,-456.657,949.922,165.666,-476.51,826.621,191.917,-420.057,816.175,145.599,-424.402,744.497,342.496,-67.3139,1091.74,227.385,-60.9262,1077.72,168.84,-69.649,974.246
13,0,321.288,45.614,1090.03,302.892,224.767,1057.52,284.971,323.852,1029.03,359.748,334.594,999.822,239.717,339.927,930.762,205.937,363.356,820.87,228.931,304.379,807.547,180.078,319.029,753.303,314.013,-187.064,1096.58,293.588,-371.996,1060.17,265.247,-449.735,1013.77,339.802,-464.457,984.017,224.308,-456.662,949.738,165.695,-476.465,826.43,191.982,-420.032,816.006,145.709,-424.374,744.274,342.483,-67.366,1091.74,227.343,-60.987,1077.76,168.703,-69.3286,974.279
14,0,321.297,45.5583,1090.04,302.919,224.774,1057.63,284.985,323.891,1029.11,359.773,334.551,999.874,239.73,339.893,930.873,205.911,363.366,820.96,228.898,304.405,807.641,180.003,319.063,753.411,313.999,-187.102,1096.53,293.594,-372.025,1060,265.161,-449.718,1013.63,339.819,-464.475,983.837,224.363,-456.626,949.544,165.733,-476.42,826.245,192.036,-420.004,815.813,145.835,-424.306,744.069,342.451,-67.3853,1091.73,227.3,-61.0275,1077.84,168.644,-69.2448,974.272
15,0,321.309,45.4969,1090.05,302.946,224.722,1057.67,285.043,323.793,1029.18,359.817,334.501,999.938,239.746,339.858,930.97,206.149,363.185,820.632,228.867,304.407,807.719,179.948,319.05,753.51,313.996,-187.173,1096.48,293.6,-372.08,1059.88,265.163,-449.736,1013.45,339.811,-464.482,983.668,224.316,-456.601,949.359,165.756,-476.367,826.064,192,-419.871,815.597,145.931,-424.256,743.827,342.431,-67.429,1091.72,227.282,-61.0999,1077.9,168.725,-69.5285,974.188
16,0,321.336,45.4539,1090.06,302.951,224.692,1057.73,285.147,323.69,1029.25,359.852,334.471,999.981,239.742,339.863,931.065,205.997,363.483,820.824,228.811,304.366,807.828,179.896,319.048,753.593,313.98,-187.217,1096.4,293.604,-372.119,1059.71,265.201,-449.794,1013.28,339.766,-464.473,983.478,224.341,-456.595,949.115,165.751,-476.324,825.886,192.019,-419.81,815.392,146.431,-424.397,743.371,342.426,-67.4976,1091.73,227.257,-61.1515,1077.93,168.625,-69.1453,974.217
17,0,321.377,45.3715,1090.07,302.848,224.748,1057.92,285.14,323.675,1029.33,359.857,334.438,1000.05,239.728,339.85,931.159,206.072,363.194,820.826,228.784,304.373,807.901,179.856,319.036,753.692,313.982,-187.283,1096.35,293.624,-372.215,1059.61,265.166,-449.771,1013.08,339.743,-464.487,983.299,224.295,-456.657,948.975,165.723,-476.237,825.691,192.087,-419.775,815.196,146.163,-424.184,743.326,342.435,-67.5664,1091.73,227.259,-61.219,1077.99,168.599,-69.206,974.188
18,0,321.381,45.3245,1090.09,302.846,224.718,1057.95,285.123,323.645,1029.39,359.858,334.374,1000.1,239.733,339.807,931.231,205.776,363.364,821.351,228.756,304.375,807.985,179.804,319.041,753.777,313.972,-187.344,1096.31,293.612,-372.269,1059.49,265.174,-449.809,1012.92,339.723,-464.52,983.128,224.304,-456.658,948.775,165.697,-476.139,825.504,192.126,-419.725,814.988,146.264,-424.106,743.08,342.419,-67.6131,1091.72,227.251,-61.2675,1078,168.628,-69.14,974.177
19,0,321.435,45.2406,1090.11,302.918,224.636,1057.97,285.12,323.567,1029.46,359.852,334.339,1000.15,239.702,339.778,931.307,206.023,363.236,821.028,228.719,304.34,808.069,179.78,319.041,753.853,313.97,-187.428,1096.28,293.582,-372.3,1059.34,265.187,-449.869,1012.74,339.685,-464.538,982.96,224.254,-456.606,948.606,165.66,-476.028,825.31,192.163,-419.657,814.799,146.459,-424.094,742.813,342.416,-67.6716,1091.72,227.258,-61.3123,1078.02,168.52,-68.8872,974.196
20,0,321.461,45.1986,1090.12,302.882,224.622,1058,285.109,323.534,1029.51,359.842,334.322,1000.21,239.688,339.755,931.375,205.988,363.151,821.138,228.715,304.313,808.127,179.764,319.013,753.914,313.949,-187.488,1096.25,293.538,-372.314,1059.17,265.122,-449.902,1012.57,339.668,-464.567,982.791,224.262,-456.579,948.404,165.62,-475.935,825.117,192.279,-419.672,814.609,146.671,-424.089,742.494,342.426,-67.7328,1091.74,227.263,-61.388,1078.01,168.532,-68.8684,974.181
21,0,321.493,45.1404,1090.13,302.889,224.568,1058.05,285.118,323.441,1029.56,359.829,334.288,1000.26,239.659,339.726,931.424,205.684,363.275,821.574,228.702,304.314,808.159,179.73,318.994,753.971,313.944,-187.547,1096.21,293.489,-372.366,1059.05,265.059,-449.925,1012.39,339.633,-464.577,982.6,224.235,-456.533,948.202,165.585,-475.844,824.933,192.335,-419.602,814.396,146.676,-423.962,742.281,342.424,-67.7787,1091.74,227.266,-61.4422,1078,168.499,-68.6887,974.194
22,0,321.518,45.0819,1090.14,302.94,224.469,1058.08,285.106,323.398,1029.61,359.816,334.242,1000.29,239.637,339.676,931.464,205.88,363.161,821.229,228.681,304.291,808.191,179.714,318.971,754.015,313.963,-187.62,1096.16,293.475,-372.434,1058.95,265.005,-449.961,1012.23,339.59,-464.6,982.422,224.252,-456.501,948.01,165.551,-475.761,824.781,192.372,-419.544,814.199,146.741,-423.866,742.062,342.442,-67.8576,1091.76,227.278,-61.5494,1077.99,168.508,-68.6271,974.158
23,0,321.584,44.9933,1090.15,302.935,224.432,1058.09,285.091,323.325,1029.65,359.817,334.209,1000.33,239.579,339.611,931.487,205.613,363.223,821.692,228.647,304.282,808.213,179.685,318.936,754.052,313.978,-187.674,1096.12,293.378,-372.449,1058.78,264.945,-450.015,1012.09,339.543,-464.618,982.236,224.234,-456.484,947.826,165.495,-475.65,824.612,192.417,-419.497,814.027,146.785,-423.755,741.889,342.454,-67.9231,1091.78,227.284,-61.5857,1077.98,168.51,-68.551,974.17
24,0,321.617,44.9308,1090.16,302.942,224.413,1058.12,285.111,323.225,1029.68,359.783,334.143,1000.37,239.563,339.549,931.53,205.574,363.173,821.769,228.637,304.257,808.248,179.643,318.901,754.093,313.982,-187.749,1096.12,293.34,-372.508,1058.68,264.916,-450.078,1011.95,339.482,-464.649,982.079,224.218,-456.434,947.686,165.43,-475.541,824.453,192.37,-419.39,813.88,146.783,-423.621,741.719,342.462,-67.973,1091.77,227.305,-61.625,1077.97,168.484,-68.373,974.231
25,0,321.644,44.8949,1090.17,302.936,224.368,1058.16,285.16,323.076,1029.69,359.776,334.107,1000.37,239.528,339.488,931.557,205.546,363.116,821.813,228.58,304.217,808.281,179.622,318.822,754.142,313.992,-187.831,1096.1,293.075,-372.444,1058.51,264.835,-450.045,1011.76,339.436,-464.688,981.942,224.186,-456.419,947.528,165.369,-475.441,824.315,192.321,-419.293,813.738,146.786,-423.565,741.529,342.472,-68.029,1091.78,227.312,-61.6687,1077.94,168.681,-68.5675,974.171
26,0,321.662,44.8341,1090.18,302.965,224.305,1058.15,285.165,322.998,1029.68,359.795,334.066,1000.36,239.503,339.466,931.594,205.749,363.035,821.5,228.545,304.091,808.35,179.548,318.785,754.169,314.004,-187.901,1096.09,293.051,-372.521,1058.41,264.2,-449.945,1011.84,339.337,-464.72,981.787,224.093,-456.406,947.404,165.313,-475.365,824.188,192.204,-419.139,813.615,146.778,-423.436,741.38,342.48,-68.0787,1091.79,227.338,-61.7643,1077.94,168.63,-68.441,974.178
27,0,321.674,44.7684,1090.19,302.962,224.258,1058.16,285.187,322.935,1029.68,359.781,333.982,1000.34,239.504,339.374,931.617,205.458,363.081,821.933,228.49,303.994,808.391,179.483,318.717,754.211,314.027,-187.978,1096.07,293.222,-372.69,1058.37,264.148,-449.945,1011.71,339.277,-464.769,981.657,224.036,-456.436,947.252,165.239,-475.252,824.05,192.142,-419.048,813.491,146.734,-423.32,741.225,342.473,-68.134,1091.8,227.341,-61.8345,1077.86,168.849,-68.5747,974.159
28,0,321.699,44.7048,1090.19,303.023,224.151,1058.12,285.209,322.865,1029.69,359.789,333.923,1000.32,239.48,339.272,931.621,205.383,363.016,821.976,228.425,303.946,808.387,179.386,318.623,754.23,314.025,-188.044,1096.05,293.139,-372.707,1058.24,264.395,-450.033,1011.47,339.221,-464.81,981.54,223.959,-456.437,947.126,165.153,-475.149,823.917,192.087,-418.934,813.399,146.661,-423.165,741.125,342.486,-68.201,1091.82,227.373,-61.9241,1077.8,169.106,-68.9639,974.052
29,0,321.729,44.6327,1090.19,303.01,224.122,1058.14,285.23,322.785,1029.68,359.809,333.847,1000.28,239.464,339.219,931.64,205.435,363.095,821.732,228.368,303.921,808.362,179.295,318.539,754.263,314.038,-188.13,1096.03,293.125,-372.82,1058.2,264.334,-450.024,1011.35,339.167,-464.851,981.429,223.881,-456.434,947.022,165.09,-475.027,823.784,192.071,-418.854,813.314,146.65,-423.037,741.024,342.495,-68.268,1091.83,227.381,-61.9973,1077.72,169.057,-68.7083,974.076
30,0,321.772,44.5577,1090.18,303.084,223.984,1058.1,285.257,322.727,1029.67,359.833,333.801,1000.25,239.469,339.144,931.647,205.416,363.037,821.695,228.299,303.855,808.37,179.206,318.468,754.3,314.03,-188.188,1096.02,293.077,-372.86,1058.12,264.268,-450.067,1011.25,339.126,-464.915,981.344,223.835,-456.376,946.932,165.019,-474.928,823.666,191.997,-418.741,813.237,146.645,-422.944,740.948,342.505,-68.3142,1091.83,227.391,-62.1299,1077.65,168.971,-68.7229,974.088
31,0,321.791,44.504,1090.18,303.105,223.966,1058.12,285.255,322.678,1029.66,359.851,333.774,1000.21,239.461,339.053,931.637,205.512,362.614,821.601,228.235,303.76,808.403,179.104,318.365,754.344,314.042,-188.255,1096.01,293.03,-372.899,1058.06,264.235,-450.101,1011.15,339.085,-464.974,981.263,223.799,-456.358,946.832,164.957,-474.811,823.592,191.949,-418.637,813.169,146.607,-422.789,740.903,342.508,-68.3659,1091.83,227.401,-62.2315,1077.57,169.21,-68.9602,973.995
32,0,321.811,44.4472,1090.16,303.166,223.879,1058.07,285.303,322.59,1029.62,359.878,333.695,1000.16,239.46,338.969,931.625,205.186,362.653,822.005,228.173,303.656,808.405,179.029,318.243,754.37,314.053,-188.31,1095.99,293.041,-372.991,1058.02,264.187,-450.129,1011.08,339.024,-465.008,981.168,223.756,-456.345,946.76,164.856,-474.697,823.506,191.887,-418.549,813.104,146.518,-422.656,740.831,342.517,-68.42,1091.83,227.41,-62.2867,1077.5,169.153,-69.1103,973.969
33,0,321.822,44.3912,1090.14,303.2,223.867,1058.04,285.318,322.582,1029.61,359.905,333.659,1000.1,239.443,338.9,931.613,205.143,362.531,821.981,228.122,303.504,808.429,178.961,318.103,754.39,314.05,-188.368,1095.98,293,-373.043,1057.97,264.18,-450.167,1010.98,338.973,-465.034,981.075,223.72,-456.313,946.675,164.768,-474.605,823.447,191.873,-418.488,813.057,146.459,-422.518,740.798,342.517,-68.4694,1091.83,227.414,-62.3486,1077.43,169.49,-69.344,973.924
34,0,321.844,44.327,1090.11,303.251,223.782,1057.96,285.343,322.529,1029.58,359.924,333.554,1000.06,239.424,338.807,931.607,205.185,362.655,821.725,228.077,303.358,808.441,178.905,317.92,754.406,314.032,-188.408,1095.96,293.025,-373.122,1057.95,264.198,-450.205,1010.91,338.945,-465.057,980.964,223.671,-456.267,946.613,164.693,-474.516,823.391,191.806,-418.414,813.016,146.389,-422.435,740.772,342.515,-68.5188,1091.82,227.428,-62.4152,1077.38,169.283,-69.0839,973.984
35,0,321.858,44.29,1090.11,303.283,223.666,1057.89,285.36,322.478,1029.54,359.947,333.496,999.99,239.435,338.726,931.581,205.269,362.168,821.599,228.044,303.283,808.417,178.844,317.794,754.4,314.054,-188.476,1095.96,293.087,-373.186,1057.91,264.198,-450.238,1010.84,338.911,-465.067,980.862,223.63,-456.27,946.579,164.607,-474.462,823.371,191.702,-418.331,813,146.273,-422.311,740.79,342.514,-68.5656,1091.82,227.44,-62.4977,1077.33,170.059,-70.1462,973.72
36,0,321.868,44.2248,1090.11,303.364,223.491,1057.79,285.385,322.428,1029.53,359.974,333.44,999.955,239.445,338.64,931.568,205.177,362.311,821.597,228.03,303.161,808.399,178.808,317.65,754.419,314.054,-188.518,1095.95,292.786,-373.058,1057.77,264.232,-450.31,1010.81,338.886,-465.106,980.806,223.597,-456.268,946.547,164.513,-474.411,823.378,191.723,-418.346,813.014,146.16,-422.216,740.823,342.505,-68.6144,1091.82,227.443,-62.5482,1077.3,169.9,-70.1944,973.731
37,0,321.86,44.1629,1090.12,303.328,223.517,1057.86,285.423,322.365,1029.51,359.985,333.378,999.916,239.459,338.554,931.554,204.999,362.023,821.94,227.997,303.023,808.423,178.77,317.521,754.427,314.054,-188.562,1095.94,292.792,-373.105,1057.76,264.256,-450.346,1010.77,338.846,-465.142,980.743,223.577,-456.294,946.56,164.435,-474.369,823.397,191.6,-418.268,813.039,146.044,-422.17,740.851,342.504,-68.6616,1091.83,227.462,-62.6099,1077.25,169.918,-70.2505,973.71
38,0,321.856,44.0909,1090.12,303.405,223.334,1057.7,285.439,322.316,1029.5,359.994,333.326,999.891,239.469,338.484,931.556,205.125,362.162,821.648,227.991,302.926,808.437,178.764,317.388,754.441,314.047,-188.608,1095.94,292.792,-373.142,1057.74,264.298,-450.396,1010.77,338.816,-465.186,980.7,223.541,-456.314,946.575,164.366,-474.335,823.429,191.523,-418.232,813.084,145.918,-422.094,740.913,342.494,-68.7169,1091.81,227.47,-62.6769,1077.21,170.077,-70.2857,973.669
39,0,321.853,44.0227,1090.12,303.425,223.277,1057.69,285.43,322.296,1029.48,360.015,333.269,999.859,239.461,338.362,931.538,205.005,361.854,821.908,228.006,302.765,808.468,178.766,317.289,754.434,314.049,-188.676,1095.91,292.968,-373.291,1057.77,264.276,-450.426,1010.74,338.795,-465.246,980.677,223.482,-456.333,946.604,164.27,-474.308,823.474,191.465,-418.238,813.126,145.56,-421.937,741.061,342.501,-68.7904,1091.83,227.482,-62.732,1077.19,169.962,-70.3435,973.685
40,0,321.832,43.9659,1090.11,303.426,223.244,1057.69,285.438,322.26,1029.46,360.013,333.22,999.83,239.475,338.309,931.524,205.002,361.76,821.875,228.016,302.697,808.443,178.781,317.194,754.406,314.067,-188.737,1095.89,292.964,-373.36,1057.78,264.313,-450.486,1010.74,338.766,-465.299,980.656,223.436,-456.371,946.649,164.2,-474.291,823.531,191.352,-418.2,813.177,145.667,-421.972,741.032,342.474,-68.8471,1091.81,227.475,-62.7978,1077.16,170.079,-70.3963,973.642
41,0,321.823,43.908,1090.14,303.39,223.21,1057.75,285.455,322.186,1029.44,360.02,333.135,999.807,239.499,338.191,931.494,205,361.637,821.847,228.044,302.612,808.371,178.821,317.097,754.409,314.06,-188.785,1095.88,292.96,-373.417,1057.77,264.287,-450.531,1010.75,338.734,-465.372,980.672,223.391,-456.392,946.673,164.131,-474.292,823.566,191.274,-418.187,813.23,145.563,-421.964,741.087,342.489,-68.9342,1091.85,227.484,-62.8789,1077.17,170.069,-70.4052,973.639
42,0,321.839,43.8324,1090.16,303.417,223.152,1057.71,285.456,322.169,1029.43,360.032,333.078,999.796,239.494,338.124,931.476,205.011,361.512,821.83,228.048,302.55,808.35,178.851,317.012,754.403,314.058,-188.841,1095.88,292.733,-373.34,1057.71,264.269,-450.59,1010.78,338.694,-465.433,980.687,223.388,-456.429,946.706,164.058,-474.294,823.606,191.22,-418.22,813.297,145.474,-421.998,741.164,342.476,-68.9916,1091.85,227.49,-62.9334,1077.16,169.958,-70.4853,973.679
43,0,321.839,43.7749,1090.2,303.366,223.161,1057.77,285.449,322.121,1029.45,360.034,333.015,999.798,239.524,338.078,931.493,205.034,361.421,821.822,228.088,302.471,808.371,178.864,316.929,754.414,314.053,-188.889,1095.88,292.939,-373.508,1057.79,264.242,-450.677,1010.84,338.667,-465.496,980.714,223.374,-456.448,946.734,164.003,-474.327,823.678,191.188,-418.247,813.358,145.434,-421.995,741.25,342.468,-69.05,1091.86,227.496,-62.9872,1077.16,169.904,-70.52,973.701
44,0,321.818,43.7294,1090.22,303.329,223.161,1057.84,285.491,322.025,1029.45,360.043,332.934,999.797,239.547,338.01,931.504,205.053,361.326,821.81,228.099,302.392,808.369,178.892,316.875,754.425,314.042,-188.927,1095.88,292.919,-373.562,1057.82,264.222,-450.727,1010.86,338.634,-465.544,980.727,223.334,-456.499,946.783,163.95,-474.361,823.726,191.129,-418.285,813.401,145.365,-422.053,741.302,342.466,-69.1141,1091.86,227.493,-63.0422,1077.15,169.885,-70.5946,973.697
45,0,321.817,43.6605,1090.24,303.463,222.932,1057.68,285.49,321.987,1029.45,360.046,332.874,999.811,239.556,337.938,931.508,205.07,361.26,821.819,228.122,302.353,808.369,178.902,316.81,754.423,314.022,-188.987,1095.88,292.883,-373.593,1057.81,264.217,-450.771,1010.88,338.614,-465.6,980.745,223.303,-456.552,946.812,163.913,-474.428,823.769,191.086,-418.353,813.433,145.319,-422.117,741.334,342.473,-69.1822,1091.89,227.511,-63.1144,1077.17,169.839,-70.6696,973.672
46,0,321.838,43.6022,1090.25,303.505,222.858,1057.67,285.452,322.003,1029.47,360.058,332.838,999.83,239.563,337.891,931.518,205.188,361.42,821.546,228.151,302.276,808.379,178.936,316.745,754.423,314.009,-189.036,1095.89,292.869,-373.654,1057.83,264.183,-450.817,1010.9,338.597,-465.662,980.759,223.263,-456.621,946.832,163.88,-474.498,823.802,191,-418.374,813.453,145.275,-422.198,741.338,342.464,-69.2357,1091.88,227.499,-63.1451,1077.19,170.023,-70.6494,973.675
47,0,321.854,43.5523,1090.27,303.436,222.882,1057.78,285.428,321.998,1029.5,360.063,332.782,999.844,239.56,337.853,931.53,205.356,360.974,821.418,228.182,302.258,808.373,178.957,316.691,754.428,313.991,-189.097,1095.89,292.857,-373.718,1057.84,264.115,-450.874,1010.91,338.564,-465.706,980.758,223.217,-456.685,946.832,163.843,-474.566,823.818,190.943,-418.439,813.445,145.24,-422.279,741.364,342.447,-69.2781,1091.87,227.508,-63.2093,1077.18,169.89,-70.6855,973.715
48,0,321.872,43.4814,1090.29,303.517,222.724,1057.66,285.449,321.902,1029.51,360.083,332.726,999.872,239.599,337.798,931.545,205.388,360.938,821.419,228.201,302.211,808.387,178.981,316.651,754.431,313.966,-189.159,1095.9,292.828,-373.733,1057.8,264.062,-450.939,1010.93,338.556,-465.752,980.748,223.203,-456.765,946.831,163.802,-474.656,823.837,190.913,-418.531,813.452,145.214,-422.361,741.364,342.458,-69.357,1091.89,227.526,-63.2862,1077.21,169.82,-70.7533,973.722
49,0,321.883,43.4235,1090.31,303.476,222.764,1057.76,285.508,321.764,1029.51,360.084,332.67,999.897,239.62,337.723,931.554,205.152,361.056,821.83,228.227,302.174,808.38,179.02,316.61,754.451,313.959,-189.208,1095.9,292.842,-373.815,1057.81,264.057,-451.01,1010.93,338.514,-465.792,980.729,223.168,-456.835,946.832,163.767,-474.728,823.841,190.858,-418.593,813.442,145.169,-422.462,741.337,342.464,-69.4162,1091.91,227.524,-63.3472,1077.21,169.847,-70.7596,973.717
50,0,321.877,43.3643,1090.32,303.501,222.651,1057.71,285.526,321.705,1029.52,360.102,332.618,999.927,239.635,337.679,931.575,205.382,360.911,821.516,228.257,302.148,808.407,179.033,316.594,754.453,313.951,-189.252,1095.9,292.61,-373.747,1057.75,264.017,-451.001,1010.9,338.494,-465.843,980.712,223.121,-456.869,946.823,163.722,-474.795,823.825,190.857,-418.71,813.425,145.117,-422.567,741.315,342.461,-69.4777,1091.89,227.518,-63.3924,1077.22,169.8,-70.812,973.723
