Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,578.010193,-163.177002,898.416199,594.278259,-29.73732,875.671204,587.38269,60.121185,897.704041,536.115112,71.891922,835.112122,512.838745,79.750328,953.119934,419.395905,127.457993,972.510742,410.747528,58.292545,975.564514,338.348633,90.169556,985.491516,478.084167,-389.113098,840.074341,404.480896,-409.034851,680.461548,360.886536,-398.050446,605.610779,414.133118,-339.611115,577.040955,287.597687,-346.166992,579.00708,222.124252,-310.223419,513.450012,233.729889,-250.511978,535.994141,175.78624,-245.723969,511.438965,554.645264,-273.698303,892.41748,449.924072,-243.361053,886.576416,431.791229,-220.787125,806.413818
2,0,578.092896,-163.138046,898.356323,594.226807,-29.659657,875.631531,587.222778,60.188824,897.662048,535.999756,71.889473,834.984497,512.608276,79.865791,952.986755,419.103149,127.536537,972.218933,410.54306,58.347744,975.357971,338.051544,90.205658,985.154541,478.144196,-389.127899,840.096375,404.489532,-409.008667,680.478516,360.883484,-398.027771,605.637695,409.369293,-335.145905,580.362732,287.599213,-346.122009,579.039795,222.129639,-310.202148,513.472473,233.743591,-250.488586,536.00177,175.808212,-245.715179,511.440277,554.751099,-273.690308,892.401428,450.028992,-243.357269,886.572754,431.823486,-220.753815,806.438477
3,0,578.184631,-163.095291,898.332886,594.161926,-29.577127,875.608093,587.052917,60.284546,897.632568,535.883057,71.89843,834.900513,512.342896,79.954018,952.868896,418.815918,127.599541,971.959473,410.321075,58.391079,975.130188,337.77475,90.235161,984.809326,478.2052,-389.161224,840.137024,404.531464,-408.999817,680.501099,360.902344,-398.013184,605.666687,409.355164,-335.112701,580.368774,287.611023,-346.10257,579.078186,222.145798,-310.203857,513.50531,233.767151,-250.482864,536.030518,175.836655,-245.686203,511.461548,554.857422,-273.684875,892.386475,450.156982,-243.328781,886.568115,431.84729,-220.673431,806.516296
4,0,578.253906,-163.069321,898.314331,594.118042,-29.529531,875.623413,586.898682,60.358418,897.617676,536.10321,71.481216,834.597473,512.085571,80.020531,952.753967,418.528564,127.648415,971.6922,410.06781,58.430225,974.858337,337.475983,90.233162,984.431458,478.312622,-389.103577,840.087341,404.577881,-408.977783,680.507935,360.92511,-398.012848,605.697815,409.387421,-335.108337,580.390503,287.649414,-346.059479,579.084778,222.162354,-310.171692,513.52478,233.806046,-250.448196,536.033142,175.880753,-245.667938,511.463776,554.953918,-273.672119,892.356934,450.251801,-243.303757,886.553589,431.939575,-220.728485,806.427979
5,0,578.309998,-163.021362,898.274719,594.040833,-29.409893,875.613708,586.749939,60.43317,897.631348,535.677063,71.928841,834.692261,511.8237,80.060791,952.625793,418.235931,127.657486,971.432922,409.806152,58.459538,974.592407,337.143372,90.253967,984.065613,478.401825,-389.103119,840.089783,404.641571,-408.958405,680.514038,360.950165,-397.993134,605.71051,409.431824,-335.067749,580.387878,287.672577,-346.033051,579.110474,222.184357,-310.152344,513.553955,233.844955,-250.429245,536.056274,175.901962,-245.605347,511.483612,555.048401,-273.641266,892.342041,450.347809,-243.268234,886.558411,432.77066,-220.903076,806.065125
6,0,578.360657,-162.964813,898.241455,593.976379,-29.340715,875.65033,586.580139,60.498955,897.665527,535.588379,71.902267,834.616211,511.567902,80.081245,952.515259,417.960114,127.654152,971.174866,409.55365,58.457443,974.325989,336.833893,90.278259,983.700073,478.495636,-389.113098,840.107727,404.711029,-408.955261,680.508606,360.996185,-397.987976,605.722473,409.491638,-335.065521,580.412659,287.727356,-346.033081,579.105286,222.239166,-310.153412,513.571533,233.90625,-250.425064,536.064758,175.950043,-245.605713,511.50293,555.134399,-273.616699,892.320129,450.443787,-243.29628,886.537537,432.837677,-220.924713,806.029541
7,0,578.407104,-162.948776,898.223022,593.928406,-29.274015,875.671753,586.40863,60.554096,897.709167,535.530151,71.928429,834.514221,511.306702,80.077522,952.420288,417.693878,127.665443,970.940674,409.261902,58.467514,974.060547,336.552643,90.276917,983.330566,478.596069,-389.131744,840.112976,404.783112,-408.952148,680.51416,361.061554,-397.981201,605.747253,409.549408,-335.082703,580.439514,287.782043,-346.020935,579.12915,222.290268,-310.149658,513.60376,233.973663,-250.430817,536.083313,176.014816,-245.610748,511.531586,555.221619,-273.591278,892.301025,450.528259,-243.298172,886.531311,432.914001,-220.931152,805.991882
8,0,578.420227,-162.91449,898.205872,593.868958,-29.238243,875.733948,586.221069,60.614697,897.751831,535.466858,71.935783,834.448181,511.066376,80.085403,952.350586,417.413116,127.628654,970.683472,409.020996,58.447094,973.835388,336.258575,90.251312,982.978333,478.719208,-389.130219,840.107422,404.875061,-408.956665,680.544006,361.14328,-397.998169,605.769531,409.624451,-335.10614,580.491394,287.868835,-346.044525,579.180908,222.347076,-310.180054,513.657349,234.045593,-250.469528,536.130249,176.075439,-245.61731,511.598114,555.295715,-273.567657,892.280579,450.621552,-243.330124,886.514648,432.201233,-221.044159,806.08783
