Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Rdeltoid,,,RMidArm,,,RElbRadial,,,RElbUlna,,,RMidForeArm,,,RWrist1,,,RWrist2,,,RFingerJoint,,,LDeltoid,,,LMidArm,,,LElbRadial,,,LElbUlna,,,LMidForearm,,,Lwrist1,,,LWrist2,,,LFingerJoint,,,C7,,,Neck,,,MidSternum,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,556.320618,-98.583969,849.69458,549.118835,-30.357372,695.746887,,,,,,,430.44043,-28.948118,589.265686,,,,355.043091,-109.717194,572.428772,279.584015,-89.108498,562.468384,528.574524,-338.956085,886.724121,535.899719,-468.305206,812.34021,528.647095,-540.363159,776.404114,534.029907,-518.060852,696.606934,441.412689,-561.344604,759.015625,361.606262,-618.399719,728.282288,348.243958,-563.871338,693.679932,290.403351,-580.417358,709.690247,557.833313,-218.738586,884.453247,447.818207,-215.756287,869.809265,434.756042,-218.867203,784.450806
2,0,556.098206,-98.666817,849.771301,548.966736,-30.423601,695.846924,,,,,,,430.36795,-28.991133,589.308411,,,,354.988464,-109.810738,572.42334,279.510712,-89.162376,562.481323,528.376831,-339.112793,886.627502,535.802795,-468.393829,812.186218,528.580322,-540.452209,776.255432,533.79071,-518.139465,696.455933,441.274231,-561.374756,759.0849,361.344238,-618.329285,728.564758,347.936462,-563.775085,694.058167,290.133698,-580.28125,710.194275,557.577026,-218.867538,884.46521,447.610931,-216.382156,869.907227,434.631531,-218.986069,784.336853
3,0,555.915405,-98.785225,849.844666,548.815491,-30.469461,695.913513,,,,,,,430.294373,-29.029356,589.346619,,,,354.922546,-109.846306,572.42804,279.461823,-89.203232,562.491028,528.171997,-339.241974,886.539551,535.696899,-468.493958,812.060425,528.49353,-540.541626,776.163635,533.53418,-518.24115,696.346008,441.140839,-561.433289,759.208557,361.098969,-618.275085,728.842102,347.667328,-563.810974,694.297241,289.877136,-580.15979,710.628662,557.356079,-218.984467,884.483643,447.392303,-216.558548,869.784363,434.522461,-219.077682,784.225586
4,0,555.738037,-98.90168,849.908142,548.679626,-30.533243,696.009827,,,,,,,430.232727,-29.022186,589.363098,,,,354.566925,-109.807144,571.985535,279.416687,-89.282341,562.501587,527.948303,-339.371735,886.468018,535.587097,-468.593506,812.010254,528.374451,-540.664185,776.143555,533.276611,-518.387268,696.324158,440.98996,-561.521667,759.359924,360.842377,-618.226318,729.127563,347.366821,-563.695862,694.59137,289.636566,-580.03949,711.024292,557.122803,-219.09021,884.503601,447.187073,-216.698898,869.651917,434.432343,-219.165802,784.101929
5,0,555.533081,-98.976456,849.98407,548.531311,-30.563124,696.073242,,,,,,,430.154419,-29.046206,589.39209,,,,354.469147,-109.969597,572.00293,279.331268,-89.305031,562.49823,527.699097,-339.466583,886.38739,535.428955,-468.791931,812.100464,528.246948,-540.79895,776.202698,533.224487,-515.817139,698.21637,440.797058,-561.586914,759.507629,360.581604,-618.202332,729.406555,347.091034,-563.602844,694.861267,289.403656,-579.937256,711.358643,556.885132,-219.162186,884.523132,446.980011,-216.828491,869.529175,434.336914,-219.297165,783.996155
6,0,555.347717,-99.0616,850.043091,548.404663,-30.62221,696.156494,,,,,,,430.061157,-29.104794,589.414368,,,,354.729553,-109.976227,572.442871,279.290283,-89.3274,562.511353,527.481018,-339.56723,886.373474,535.299133,-468.867676,812.142578,528.096252,-540.945313,776.335449,532.863708,-518.708801,696.492554,440.611145,-561.651001,759.71521,360.308929,-618.164673,729.680359,346.883514,-563.529236,695.105286,289.18573,-579.835083,711.656677,556.679688,-219.259277,884.554993,446.767365,-216.923294,869.465881,434.237579,-219.373718,783.887756
7,0,555.195068,-99.167656,850.124268,548.266968,-30.689436,696.24054,,,,,,,429.999176,-29.122099,589.479492,,,,354.696564,-110.006248,572.449646,279.229736,-89.340729,562.529297,527.268188,-339.623352,886.327515,535.125732,-468.985321,812.259094,527.925476,-541.10437,776.520996,532.810425,-516.429565,698.268982,440.434296,-561.682068,759.904968,360.036102,-618.105835,729.93866,346.674957,-563.488953,695.338074,288.942719,-579.680298,711.871765,556.468689,-219.34436,884.596619,446.553528,-217.060974,869.394714,434.164093,-219.458694,783.790833
8,0,554.994873,-99.221466,850.170349,548.166931,-30.719662,696.334351,522.536621,-7.017097,612.796753,,,,429.949646,-29.15593,589.508057,355.369415,-52.166859,531.738403,354.658539,-110.017242,572.444885,279.184174,-89.380188,562.528625,527.17041,-339.241241,886.032715,534.919861,-469.104065,812.413025,527.747681,-541.247559,776.719727,532.601257,-519.041382,696.940735,440.226685,-561.719604,760.118408,359.726563,-618.020508,730.184875,346.527679,-563.43219,695.52002,288.727417,-579.504639,712.008545,556.240051,-219.439484,884.625122,446.352661,-217.092087,869.322205,434.096893,-219.54599,783.714905
