Trajectories
100
,,ValidationHealthy010:Rdeltoid,,,ValidationHealthy010:RMidArm,,,ValidationHealthy010:RElbRadial,,,ValidationHealthy010:RElbUlna,,,ValidationHealthy010:RMidForeArm,,,ValidationHealthy010:RWrist1,,,ValidationHealthy010:RWrist2,,,ValidationHealthy010:RFingerJoint,,,ValidationHealthy010:LDeltoid,,,ValidationHealthy010:LMidArm,,,ValidationHealthy010:LElbRadial,,,ValidationHealthy010:LElbUlna,,,ValidationHealthy010:LMidForearm,,,ValidationHealthy010:Lwrist1,,,ValidationHealthy010:LWrist2,,,ValidationHealthy010:LFingerJoint,,,ValidationHealthy010:C7,,,ValidationHealthy010:Neck,,,ValidationHealthy010:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12,0,365.438,35.1325,1088,376.312,220.846,1041.76,311.536,329.443,995.8,378.676,318.457,1044.23,330.87,323.791,1135.92,260.575,332.317,1230.69,248.251,273.808,1216.72,269.224,282.864,1288.13,347.818,-188.875,1094.78,340.834,-376.109,1049.28,265.411,-471.599,999.967,319.783,-454.759,1064.79,284.396,-466.16,1125.07,191.314,-492.774,1230.25,187.947,-433.743,1222.21,199.962,-429.551,1294.05,376.378,-73.6114,1087.36,258.916,-69.4876,1080.83,200.361,-68.8942,977.649
13,0,365.376,35.1647,1088.02,376.165,220.856,1041.78,311.399,329.418,995.787,378.51,318.479,1044.24,330.804,323.813,1136.11,260.375,332.246,1230.66,248.058,273.778,1216.71,269.017,282.818,1288.1,347.773,-188.877,1094.76,340.833,-376.14,1049.25,265.41,-471.585,999.911,319.716,-454.81,1064.84,284.396,-466.157,1125.02,191.329,-492.762,1230.23,187.92,-433.723,1222.13,199.457,-428.843,1293.91,376.342,-73.6049,1087.36,258.855,-69.4265,1080.79,200.312,-68.8214,977.622
14,0,365.33,35.1619,1088.03,376.066,220.881,1041.8,311.244,329.446,995.82,378.37,318.529,1044.27,330.48,323.814,1135.92,260.187,332.172,1230.64,247.876,273.772,1216.7,268.79,282.791,1288.07,347.769,-188.847,1094.75,340.831,-376.123,1049.2,265.397,-471.561,999.849,319.748,-454.754,1064.7,284.37,-466.112,1124.95,191.363,-492.776,1230.19,187.94,-433.746,1222.08,199.685,-428.771,1293.88,376.299,-73.5923,1087.35,258.794,-69.3893,1080.75,200.321,-68.8735,977.562
15,0,365.253,35.21,1088.05,375.955,220.909,1041.82,311.095,329.457,995.822,378.227,318.556,1044.27,330.297,323.835,1135.94,259.965,332.11,1230.63,247.883,274.04,1216.66,268.618,282.727,1288.06,347.746,-188.846,1094.73,340.821,-376.115,1049.15,265.373,-471.505,999.712,319.746,-454.78,1064.62,284.385,-466.121,1124.88,191.379,-492.761,1230.15,187.93,-433.723,1222,200.181,-429.128,1293.77,376.279,-73.6012,1087.37,258.756,-69.3968,1080.68,200.261,-68.7915,977.558
16,0,365.173,35.2536,1088.06,375.834,220.928,1041.83,310.938,329.434,995.811,378.075,318.576,1044.3,330.252,323.879,1136.12,259.778,332.083,1230.63,247.707,274.003,1216.62,268.427,282.658,1288.04,347.728,-188.873,1094.69,340.802,-376.156,1049.09,265.345,-471.454,999.559,319.736,-454.769,1064.5,284.41,-466.16,1124.81,191.458,-492.794,1230.07,187.921,-433.698,1221.9,200.29,-429.1,1293.62,376.252,-73.6097,1087.39,258.721,-69.4483,1080.61,200.185,-68.6948,977.548
17,0,365.118,35.2715,1088.08,375.731,220.957,1041.86,310.791,329.433,995.792,377.943,318.61,1044.34,330.087,323.8,1136.15,259.564,332.038,1230.63,247.499,273.94,1216.59,268.191,282.605,1288,347.758,-188.855,1094.65,340.756,-376.142,1048.96,265.286,-471.461,999.446,319.689,-454.758,1064.36,284.412,-466.188,1124.68,191.477,-492.802,1229.96,187.923,-433.697,1221.77,200.436,-429.08,1293.45,376.207,-73.5898,1087.38,258.668,-69.4662,1080.55,200.146,-68.681,977.546
18,0,365.084,35.2586,1088.12,375.65,221.075,1042.24,310.676,329.45,995.811,377.784,318.645,1044.37,329.942,323.779,1136.18,259.376,331.984,1230.64,247.327,273.898,1216.55,268.007,282.52,1287.98,347.777,-188.849,1094.6,340.577,-375.953,1048.61,265.198,-471.401,999.297,319.654,-454.753,1064.19,284.387,-466.2,1124.53,191.522,-492.821,1229.85,187.954,-433.728,1221.68,200.587,-429.103,1293.27,376.183,-73.5996,1087.39,258.626,-69.5047,1080.48,200.111,-68.6409,977.566
19,0,364.971,35.3533,1088.16,375.519,221.109,1042.28,310.53,329.444,995.814,377.653,318.656,1044.41,329.771,323.778,1136.15,259.192,331.922,1230.65,247.148,273.862,1216.53,267.83,282.431,1287.97,347.797,-188.844,1094.55,340.35,-375.638,1048.07,265.091,-471.408,999.156,319.619,-454.769,1064.02,284.338,-466.211,1124.34,191.545,-492.849,1229.71,187.959,-433.735,1221.55,200.786,-429.13,1293.07,376.158,-73.5877,1087.42,258.614,-69.5645,1080.4,200.031,-68.5143,977.609
20,0,364.916,35.4027,1088.19,375.411,221.152,1042.35,310.393,329.447,995.84,377.527,318.684,1044.44,329.618,323.804,1136.18,259.03,331.851,1230.67,246.968,273.802,1216.51,267.651,282.355,1287.95,347.832,-188.861,1094.51,340.381,-375.806,1048.07,264.966,-471.32,998.94,319.564,-454.794,1063.81,284.278,-466.221,1124.08,191.563,-492.863,1229.56,187.996,-433.788,1221.4,200.848,-429.245,1292.8,376.131,-73.5636,1087.45,258.598,-69.5831,1080.32,199.98,-68.4697,977.652
21,0,364.844,35.4507,1088.25,375.259,221.163,1042.13,310.292,329.509,995.879,377.407,318.731,1044.5,329.493,323.742,1136.23,258.867,331.792,1230.68,246.81,273.749,1216.5,267.541,282.241,1287.95,347.857,-188.854,1094.47,340.328,-375.792,1047.84,264.82,-471.237,998.694,319.53,-454.866,1063.59,284.217,-466.232,1123.82,191.574,-492.894,1229.38,188.046,-433.854,1221.24,201.265,-429.523,1292.8,376.102,-73.5499,1087.44,258.606,-69.6749,1080.24,199.918,-68.3684,977.706
22,0,364.765,35.507,1088.27,375.154,221.208,1042.16,310.177,329.557,995.898,377.305,318.744,1044.49,329.334,323.773,1136.25,258.749,331.744,1230.68,246.646,273.689,1216.51,267.375,282.157,1287.92,347.887,-188.843,1094.39,340.326,-375.837,1047.59,264.675,-471.149,998.424,319.354,-454.799,1063.22,284.147,-466.231,1123.55,191.581,-492.93,1229.19,188.024,-433.865,1221.04,201.112,-429.195,1292.59,376.072,-73.5263,1087.44,258.601,-69.7492,1080.15,199.916,-68.4259,977.68
23,0,364.745,35.5267,1088.3,375.078,221.234,1042.2,310.071,329.612,995.967,377.19,318.782,1044.52,329.198,323.773,1136.27,258.592,331.671,1230.7,246.533,273.615,1216.5,267.265,282.056,1287.92,347.912,-188.861,1094.33,340.273,-375.866,1047.37,264.54,-471.062,998.136,319.249,-454.789,1062.93,284.108,-466.266,1123.27,191.615,-492.997,1228.98,188.066,-433.931,1220.82,201.63,-429.638,1292.3,376.094,-73.545,1087.5,258.578,-69.7765,1080.09,199.886,-68.403,977.694
24,0,364.712,35.5358,1088.31,374.988,221.251,1042.24,309.971,329.566,995.982,377.086,318.843,1044.57,329.095,323.765,1136.32,258.439,331.611,1230.76,246.422,273.535,1216.47,267.145,281.969,1287.93,347.98,-188.878,1094.27,340.087,-375.659,1046.89,264.374,-470.981,997.849,319.176,-454.806,1062.66,284.003,-466.248,1122.9,191.657,-493.062,1228.71,188.103,-433.992,1220.63,201.805,-429.765,1292.01,376.046,-73.5017,1087.49,258.58,-69.8025,1080.01,199.825,-68.3286,977.738
25,0,364.68,35.565,1088.35,374.915,221.29,1042.28,309.869,329.623,996.049,376.984,318.874,1044.6,328.982,323.744,1136.36,258.292,331.522,1230.8,246.29,273.45,1216.48,267.026,281.865,1287.96,348.006,-188.882,1094.18,340.022,-375.661,1046.64,264.234,-470.865,997.536,319.085,-454.828,1062.34,283.947,-466.255,1122.58,191.677,-493.19,1228.44,188.153,-434.094,1220.43,201.751,-429.687,1291.53,376.031,-73.476,1087.5,258.566,-69.8148,1079.92,199.903,-68.4963,977.678
26,0,364.676,35.5731,1088.39,374.836,221.333,1042.3,309.757,329.579,996.118,376.882,318.911,1044.67,328.875,323.693,1136.44,258.197,331.46,1230.85,246.145,273.367,1216.54,266.909,281.762,1287.98,348.035,-188.903,1094.13,339.942,-375.672,1046.37,264.108,-470.761,997.231,319.017,-454.856,1062.04,283.901,-466.276,1122.25,191.676,-493.275,1228.16,188.165,-434.194,1220.22,201.887,-429.858,1291.3,376.021,-73.459,1087.52,258.563,-69.8267,1079.85,199.827,-68.3712,977.751
27,0,364.657,35.5602,1088.4,374.783,221.34,1042.34,309.688,329.611,996.179,376.772,318.942,1044.73,328.781,323.665,1136.54,258.048,331.384,1230.91,246.041,273.318,1216.6,266.79,281.684,1288.02,348.02,-188.919,1094.06,339.899,-375.658,1046.14,264.037,-470.75,996.977,318.934,-454.877,1061.77,283.881,-466.334,1121.97,191.654,-493.407,1227.89,188.188,-434.323,1219.97,201.56,-429.573,1290.97,375.99,-73.4412,1087.51,258.549,-69.8227,1079.73,199.812,-68.3778,977.722
28,0,364.644,35.5833,1088.41,374.735,221.343,1042.39,309.593,329.635,996.253,376.677,318.988,1044.8,328.648,323.688,1136.55,257.942,331.292,1230.97,245.974,273.248,1216.64,266.698,281.586,1288.06,348.02,-188.946,1094.01,339.833,-375.644,1045.88,263.92,-470.676,996.653,318.861,-454.874,1061.42,283.841,-466.398,1121.69,191.59,-493.511,1227.6,188.183,-434.449,1219.73,201.669,-429.791,1290.71,375.983,-73.4248,1087.54,258.526,-69.8346,1079.62,199.759,-68.2255,977.753
29,0,364.62,35.6,1088.43,374.708,221.399,1042.43,309.526,329.672,996.323,376.608,318.994,1044.9,328.584,323.65,1136.68,257.846,331.212,1231.03,245.871,273.195,1216.7,266.623,281.474,1288.1,347.997,-188.948,1093.95,339.888,-375.793,1045.83,263.859,-470.615,996.324,318.805,-454.878,1061.13,283.755,-466.42,1121.38,191.564,-493.643,1227.29,188.119,-434.539,1219.47,202.188,-430.469,1290.47,375.942,-73.4043,1087.54,258.497,-69.806,1079.48,199.798,-68.2441,977.697
30,0,364.612,35.6122,1088.44,374.64,221.415,1042.47,309.447,329.718,996.418,376.522,319.018,1044.98,328.483,323.667,1136.73,257.776,331.151,1231.12,245.79,273.119,1216.74,266.537,281.394,1288.14,347.977,-188.953,1093.88,339.847,-375.759,1045.62,263.795,-470.549,996.056,318.762,-454.885,1060.91,283.7,-466.458,1121.09,191.579,-493.863,1227,188.091,-434.702,1219.24,202.208,-430.674,1290.22,375.902,-73.3913,1087.54,258.462,-69.7594,1079.36,199.761,-68.1559,977.693
31,0,364.612,35.5863,1088.46,374.595,221.441,1042.53,309.411,329.676,996.502,376.45,319.031,1045.08,328.275,323.607,1136.61,257.704,331.087,1231.22,245.717,273.051,1216.81,266.475,281.277,1288.2,347.953,-188.975,1093.83,339.81,-375.753,1045.43,263.761,-470.495,995.775,318.752,-454.908,1060.67,283.698,-466.532,1120.85,191.539,-494.031,1226.71,188.006,-434.839,1219.03,202.209,-430.891,1289.99,375.881,-73.3851,1087.56,258.439,-69.7714,1079.24,199.768,-68.1262,977.641
32,0,364.546,35.6216,1088.5,374.575,221.45,1042.59,309.326,329.713,996.595,376.385,319.048,1045.16,328.316,323.581,1136.86,257.608,331.033,1231.31,245.647,272.966,1216.85,266.407,281.18,1288.26,347.893,-188.987,1093.78,339.779,-375.742,1045.27,263.735,-470.453,995.548,318.791,-454.96,1060.49,283.646,-466.575,1120.6,191.492,-494.177,1226.45,187.969,-435.01,1218.83,202.461,-431.165,1289.97,375.848,-73.3805,1087.58,258.416,-69.7279,1079.11,199.779,-68.0559,977.589
33,0,364.498,35.624,1088.49,374.509,221.489,1042.64,309.254,329.764,996.692,376.346,319.06,1045.28,328.133,323.537,1136.78,257.548,330.931,1231.38,245.575,272.896,1216.91,266.346,281.058,1288.31,347.847,-188.999,1093.73,339.77,-375.771,1045.12,263.708,-470.439,995.334,318.709,-454.919,1060.28,283.613,-466.662,1120.39,191.435,-494.334,1226.19,187.906,-435.17,1218.62,202.1,-431.058,1289.77,375.788,-73.3782,1087.57,258.382,-69.7219,1078.98,199.811,-68.0448,977.504
34,0,364.482,35.6265,1088.51,374.473,221.551,1042.69,309.229,329.765,996.747,376.301,319.086,1045.36,328.061,323.535,1136.85,257.495,330.845,1231.45,245.526,272.82,1216.96,266.269,280.933,1288.35,347.821,-189.021,1093.68,339.751,-375.754,1044.95,263.728,-470.411,995.131,318.693,-454.932,1060.1,283.557,-466.731,1120.2,191.321,-494.465,1225.94,187.829,-435.366,1218.38,202.165,-431.455,1289.35,375.728,-73.3693,1087.57,258.331,-69.7225,1078.86,199.764,-67.9385,977.495
35,0,364.431,35.6163,1088.51,374.443,221.557,1042.77,309.18,329.835,996.83,376.268,319.101,1045.45,328.142,323.494,1137.09,257.439,330.751,1231.52,245.478,272.737,1217.01,266.228,280.804,1288.4,347.784,-189.037,1093.62,339.717,-375.746,1044.82,263.721,-470.395,994.949,318.666,-454.958,1059.96,283.516,-466.807,1120.03,191.301,-494.703,1225.73,187.727,-435.536,1218.16,201.967,-431.81,1289.16,375.685,-73.3768,1087.59,258.307,-69.7072,1078.75,199.763,-67.8785,977.454
36,0,364.423,35.6067,1088.55,374.4,221.612,1042.84,309.158,329.781,996.855,376.254,319.11,1045.53,328.112,323.468,1137.16,257.385,330.636,1231.57,245.421,272.666,1217.04,266.197,280.704,1288.44,347.764,-189.065,1093.58,339.693,-375.742,1044.68,263.75,-470.398,994.768,318.841,-455.146,1059.9,283.449,-466.865,1119.85,191.229,-494.892,1225.48,187.613,-435.723,1218,201.836,-432.034,1289,375.647,-73.3959,1087.6,258.291,-69.6944,1078.64,199.744,-67.8185,977.433
37,0,364.396,35.6258,1088.58,374.383,221.645,1042.89,309.138,329.847,996.914,376.233,319.103,1045.58,328.078,323.408,1137.22,257.34,330.558,1231.62,245.403,272.583,1217.08,266.16,280.613,1288.49,347.729,-189.096,1093.55,339.58,-375.622,1044.42,263.783,-470.439,994.635,318.845,-455.178,1059.79,283.376,-466.923,1119.67,191.123,-495.061,1225.29,187.491,-435.904,1217.83,201.236,-431.752,1288.71,375.627,-73.395,1087.63,258.266,-69.6932,1078.54,199.758,-67.8484,977.399
38,0,364.384,35.5947,1088.6,374.352,221.651,1042.94,309.135,329.833,996.964,376.216,319.117,1045.65,328.047,323.377,1137.25,257.317,330.465,1231.66,245.357,272.527,1217.11,266.124,280.531,1288.51,347.709,-189.113,1093.51,339.548,-375.618,1044.33,263.791,-470.417,994.484,318.736,-455.105,1059.64,283.347,-467.032,1119.57,191.033,-495.255,1225.1,187.377,-436.109,1217.71,201.104,-432.001,1288.55,375.593,-73.4012,1087.67,258.246,-69.6525,1078.43,199.749,-67.8115,977.404
39,0,364.334,35.6182,1088.61,374.345,221.623,1042.98,309.132,329.828,997.012,376.217,319.104,1045.7,328.046,323.344,1137.31,257.272,330.405,1231.71,245.34,272.442,1217.13,266.102,280.463,1288.54,347.679,-189.137,1093.51,339.511,-375.626,1044.27,263.82,-470.399,994.348,318.776,-455.178,1059.59,283.279,-467.096,1119.47,190.928,-495.457,1224.92,187.241,-436.294,1217.56,201.111,-432.22,1288.51,375.527,-73.4037,1087.69,258.232,-69.6758,1078.34,199.775,-67.8513,977.365
40,0,364.327,35.6233,1088.62,374.593,220.932,1043.07,309.133,329.852,997.071,376.209,319.119,1045.75,328.025,323.316,1137.35,257.234,330.352,1231.74,245.138,272.089,1217.16,266.089,280.38,1288.56,347.645,-189.142,1093.49,339.522,-375.653,1044.23,263.834,-470.356,994.222,318.738,-455.188,1059.52,283.218,-467.166,1119.38,190.792,-495.648,1224.76,187.072,-436.442,1217.44,200.908,-432.427,1288.38,375.476,-73.3874,1087.72,258.206,-69.653,1078.25,199.757,-67.7709,977.378
41,0,364.278,35.6566,1088.62,374.583,220.939,1043.06,309.125,329.869,997.092,376.212,319.123,1045.79,328.017,323.319,1137.38,257.248,330.29,1231.76,245.126,272.039,1217.17,266.063,280.302,1288.57,347.623,-189.157,1093.49,339.506,-375.653,1044.18,263.85,-470.353,994.116,318.753,-455.229,1059.46,283.15,-467.244,1119.27,190.655,-495.804,1224.58,186.932,-436.637,1217.31,200.709,-432.658,1288.28,375.441,-73.3943,1087.75,258.179,-69.634,1078.16,199.66,-67.6456,977.453
42,0,364.294,35.6089,1088.63,374.588,220.985,1043.06,309.12,329.883,997.116,376.211,319.116,1045.81,328.015,323.307,1137.41,257.236,330.248,1231.77,245.11,271.971,1217.18,266.058,280.248,1288.57,347.601,-189.182,1093.49,339.475,-375.643,1044.11,263.858,-470.361,994.026,318.552,-455.1,1059.35,283.083,-467.324,1119.21,190.557,-496.046,1224.46,186.805,-436.856,1217.18,200.562,-432.986,1288.28,375.388,-73.3809,1087.75,258.162,-69.5993,1078.1,199.68,-67.6967,977.418
43,0,364.262,35.5996,1088.63,374.603,220.968,1043.06,309.113,329.893,997.129,376.213,319.117,1045.81,328.032,323.263,1137.44,257.236,330.205,1231.78,245.267,272.256,1217.15,266.04,280.217,1288.56,347.572,-189.221,1093.48,339.455,-375.644,1044.09,263.867,-470.373,993.942,318.874,-455.473,1059.45,283.016,-467.398,1119.15,190.424,-496.23,1224.32,186.664,-437.064,1217.08,200.607,-433.653,1288.1,375.338,-73.3755,1087.77,258.142,-69.5625,1078.06,199.7,-67.7621,977.364
44,0,364.239,35.5835,1088.64,374.608,220.935,1043.08,309.118,329.87,997.114,376.214,319.121,1045.79,328.035,323.248,1137.43,257.24,330.207,1231.8,245.268,272.259,1217.14,266.047,280.187,1288.55,347.548,-189.252,1093.48,339.427,-375.655,1044.06,263.874,-470.39,993.877,318.494,-455.178,1059.27,282.92,-467.465,1119.09,190.327,-496.463,1224.2,186.47,-437.208,1217.01,200.464,-433.753,1288.04,375.299,-73.3782,1087.8,258.121,-69.5258,1078.01,199.711,-67.7517,977.367
45,0,364.195,35.5742,1088.65,374.595,220.952,1043.06,309.127,329.854,997.085,376.212,319.098,1045.78,328.04,323.233,1137.42,257.211,330.199,1231.77,245.265,272.227,1217.09,266.052,280.182,1288.52,347.514,-189.268,1093.48,339.385,-375.673,1044.03,263.861,-470.386,993.79,319.016,-455.77,1059.46,282.85,-467.578,1119.06,190.179,-496.589,1224.05,186.276,-437.349,1216.89,200.263,-433.936,1287.97,375.279,-73.3997,1087.83,258.084,-69.533,1077.97,199.637,-67.6074,977.416
46,0,364.148,35.6141,1088.67,374.36,221.485,1043,309.106,329.832,997.034,376.197,319.071,1045.76,328.036,323.214,1137.4,257.209,330.189,1231.71,245.265,272.241,1217.07,266.05,280.199,1288.49,347.484,-189.285,1093.46,339.354,-375.72,1044.02,263.83,-470.38,993.733,318.402,-455.245,1059.2,282.696,-467.615,1118.98,190.026,-496.732,1223.95,186.073,-437.48,1216.77,199.943,-434.192,1287.82,375.247,-73.4132,1087.84,258.062,-69.5104,1077.9,199.694,-67.7093,977.32
47,0,364.122,35.5976,1088.65,374.566,220.893,1043.03,309.091,329.839,997,376.165,319.047,1045.7,327.982,323.226,1137.32,257.195,330.198,1231.65,245.254,272.245,1217.04,266.034,280.22,1288.43,347.458,-189.316,1093.46,339.314,-375.742,1043.98,263.796,-470.403,993.69,318.711,-455.644,1059.3,282.58,-467.695,1118.94,189.901,-496.864,1223.86,185.905,-437.664,1216.67,199.982,-434.566,1287.95,375.212,-73.4238,1087.84,258.041,-69.5396,1077.88,199.688,-67.7332,977.313
48,0,364.071,35.6165,1088.66,374.323,221.379,1042.99,309.074,329.776,996.915,376.157,319.034,1045.64,328.016,323.217,1137.3,257.176,330.213,1231.59,245.254,272.263,1216.97,266.059,280.245,1288.38,347.428,-189.353,1093.44,339.274,-375.781,1043.95,263.759,-470.414,993.619,318.272,-455.335,1059.12,282.468,-467.781,1118.9,189.777,-497.006,1223.78,185.726,-437.79,1216.58,199.562,-434.481,1287.64,375.193,-73.4361,1087.83,258.017,-69.543,1077.84,199.707,-67.7933,977.237
