Trajectories
100
,,ValidationHealthy015:Rdeltoid,,,ValidationHealthy015:RMidArm,,,ValidationHealthy015:RElbRadial,,,ValidationHealthy015:RElbUlna,,,ValidationHealthy015:RMidForeArm,,,ValidationHealthy015:RWrist1,,,ValidationHealthy015:RWrist2,,,ValidationHealthy015:RFingerJoint,,,ValidationHealthy015:LDeltoid,,,ValidationHealthy015:LMidArm,,,ValidationHealthy015:LElbRadial,,,ValidationHealthy015:LElbUlna,,,ValidationHealthy015:LMidForearm,,,ValidationHealthy015:Lwrist1,,,ValidationHealthy015:LWrist2,,,ValidationHealthy015:LFingerJoint,,,ValidationHealthy015:C7,,,ValidationHealthy015:Neck,,,ValidationHealthy015:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,595.185,30.9298,1095.18,641.217,188.045,1053.29,579.512,342.409,1052.38,653.676,337.828,1055.67,650.682,317.829,1174.33,633.534,374.556,1316.34,618.723,315.336,1322.86,636.063,310.445,1412.29,587.103,-216.563,1083.48,610.093,-388.582,1056.04,541.369,-531.685,1017.47,613.365,-523.161,1038.2,612.734,-545.391,1162.11,584.414,-609.231,1287.69,572.208,-541.99,1293.19,621.605,-540.135,1371.94,623.863,-94.1395,1077.41,493.321,-99.6561,1077.8,456.162,-90.1829,977.211
2,0,595.177,30.9124,1095.17,641.206,188.036,1053.26,579.503,342.399,1052.41,653.673,337.812,1055.69,650.65,317.798,1174.38,633.503,374.541,1316.38,618.669,315.332,1322.89,635.998,310.439,1412.32,587.681,-216.786,1082.97,610.037,-388.631,1056.03,541.257,-531.694,1017.42,613.266,-523.19,1038.16,612.615,-545.428,1162.07,584.275,-609.285,1287.64,572.093,-542.055,1293.14,621.485,-540.195,1371.89,623.859,-94.1633,1077.42,493.312,-99.6757,1077.79,456.151,-90.1904,977.197
3,0,595.181,30.879,1095.18,641.176,188.042,1053.27,579.507,342.382,1052.45,653.667,337.754,1055.74,650.622,317.772,1174.4,633.451,374.522,1316.41,618.621,315.301,1322.92,635.932,310.416,1412.35,587.637,-216.798,1082.94,609.951,-388.646,1056,541.149,-531.689,1017.39,613.177,-523.22,1038.12,612.491,-545.484,1162.03,584.127,-609.348,1287.59,571.962,-542.11,1293.09,621.368,-540.274,1371.84,623.856,-94.2045,1077.43,493.298,-99.7113,1077.78,456.132,-90.1841,977.187
4,0,595.174,30.8511,1095.2,641.205,187.992,1053.32,579.511,342.347,1052.46,653.668,337.731,1055.77,650.596,317.753,1174.44,632.705,374.913,1316.24,618.568,315.271,1322.94,635.873,310.377,1412.37,587.596,-216.827,1082.93,609.874,-388.683,1055.97,541.047,-531.704,1017.35,613.091,-523.266,1038.09,612.364,-545.528,1161.99,583.966,-609.403,1287.53,571.826,-542.165,1293.04,621.269,-540.359,1371.78,623.819,-94.2203,1077.42,493.273,-99.7474,1077.77,456.122,-90.1953,977.165
5,0,595.152,30.8347,1095.21,641.174,187.985,1053.36,579.504,342.336,1052.49,653.679,337.748,1055.79,650.572,317.74,1174.47,632.661,374.85,1316.25,618.515,315.224,1322.98,635.797,310.337,1412.41,587.493,-216.844,1082.96,609.801,-388.73,1055.96,540.973,-531.702,1017.31,612.981,-523.292,1038.07,612.233,-545.553,1161.94,583.819,-609.48,1287.5,571.686,-542.234,1293,621.073,-540.433,1371.74,623.793,-94.2333,1077.44,493.249,-99.7056,1077.77,456.107,-90.202,977.159
6,0,595.114,30.8221,1095.23,641.156,187.989,1053.38,579.506,342.303,1052.5,653.688,337.705,1055.82,650.569,317.703,1174.49,633.209,374.453,1316.47,618.47,315.169,1323,635.728,310.279,1412.43,587.408,-216.868,1082.99,609.703,-388.754,1055.92,540.9,-531.704,1017.23,612.893,-523.322,1038.05,612.101,-545.578,1161.88,583.648,-609.55,1287.44,571.539,-542.301,1292.96,620.863,-540.51,1371.7,623.745,-94.2224,1077.43,493.228,-99.7288,1077.76,456.088,-90.2091,977.145
7,0,595.077,30.7948,1095.23,641.108,187.983,1053.4,579.507,342.296,1052.52,653.684,337.665,1055.86,650.534,317.68,1174.51,633.131,374.406,1316.46,618.412,315.105,1323.03,635.637,310.215,1412.46,587.339,-216.875,1083.01,609.627,-388.775,1055.93,540.827,-531.684,1017.18,612.798,-523.333,1038.02,611.984,-545.612,1161.84,583.493,-609.63,1287.4,571.383,-542.375,1292.91,620.665,-540.589,1371.66,623.702,-94.2258,1077.46,493.183,-99.7029,1077.75,456.061,-90.2079,977.125
8,0,595.05,30.7718,1095.25,641.082,187.976,1053.43,579.503,342.27,1052.52,653.685,337.639,1055.89,650.492,317.666,1174.52,632.467,374.692,1316.31,618.366,315.025,1323.04,635.555,310.139,1412.47,587.274,-216.896,1083,609.535,-388.777,1055.92,540.758,-531.692,1017.14,612.719,-523.356,1038,611.869,-545.639,1161.79,583.338,-609.7,1287.35,571.234,-542.438,1292.87,620.502,-540.672,1371.63,623.763,-94.336,1077.62,493.147,-99.7131,1077.75,456.04,-90.2069,977.103
9,0,594.995,30.7829,1095.25,641.04,187.982,1053.45,579.501,342.237,1052.52,653.662,337.61,1055.91,650.451,317.643,1174.51,632.408,374.619,1316.31,618.305,314.961,1323.04,635.475,310.054,1412.48,587.196,-216.908,1083.02,609.457,-388.785,1055.89,540.69,-531.686,1017.08,612.638,-523.36,1037.97,611.75,-545.679,1161.75,583.197,-609.778,1287.31,571.108,-542.504,1292.83,620.308,-540.731,1371.61,623.699,-94.3266,1077.6,493.145,-99.791,1077.76,456.024,-90.1972,977.087
