Trajectories
100
,,ValidationHealthy013:Rdeltoid,,,ValidationHealthy013:RMidArm,,,ValidationHealthy013:RElbRadial,,,ValidationHealthy013:RElbUlna,,,ValidationHealthy013:RMidForeArm,,,ValidationHealthy013:RWrist1,,,ValidationHealthy013:RWrist2,,,ValidationHealthy013:RFingerJoint,,,ValidationHealthy013:LDeltoid,,,ValidationHealthy013:LMidArm,,,ValidationHealthy013:LElbRadial,,,ValidationHealthy013:LElbUlna,,,ValidationHealthy013:LMidForearm,,,ValidationHealthy013:Lwrist1,,,ValidationHealthy013:LWrist2,,,ValidationHealthy013:LFingerJoint,,,ValidationHealthy013:C7,,,ValidationHealthy013:Neck,,,ValidationHealthy013:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,537.264,93.4256,1031.26,555.631,282.804,975.732,490.745,382.209,916.495,554.3,372.541,957.036,534.919,342.094,1055.08,499.016,319.981,1174.56,454.934,280.628,1151.67,497.239,255.469,1228.91,545.671,-194.327,1030.61,537.49,-357.644,993.585,461.07,-480.576,937.594,527.116,-476.094,972.234,501.897,-437.076,1075.16,427.762,-427.486,1192.12,445.589,-369.905,1164.03,456.519,-338.706,1238.16,596.707,-41.6681,1023.89,453.092,-37.1147,1034.59,424.799,-81.3653,949.887
11,0,537.248,93.434,1031.26,555.63,282.803,975.73,490.722,382.203,916.48,554.25,372.555,957.032,534.896,342.088,1055.06,498.979,319.967,1174.55,454.873,280.65,1151.62,497.181,255.457,1228.91,545.649,-194.306,1030.6,537.47,-357.64,993.607,461.071,-480.577,937.614,527.1,-476.089,972.253,501.881,-437.059,1075.18,427.746,-427.477,1192.15,445.611,-369.906,1164.06,456.502,-338.696,1238.18,596.686,-41.6693,1023.9,453.064,-37.1013,1034.58,424.776,-81.3574,949.873
12,0,537.214,93.4374,1031.24,555.594,282.794,975.454,490.698,382.205,916.476,554.251,372.549,956.994,534.862,342.087,1055.04,498.942,319.957,1174.52,454.855,280.65,1151.6,497.155,255.439,1228.88,545.631,-194.297,1030.6,537.469,-357.633,993.634,461.065,-480.586,937.635,527.08,-476.076,972.273,501.857,-437.052,1075.2,427.721,-427.472,1192.15,445.607,-369.925,1164.07,456.463,-338.691,1238.2,596.661,-41.6658,1023.9,453.087,-37.0672,1034.53,424.767,-81.3477,949.854
13,0,537.2,93.4359,1031.24,555.592,282.83,975.682,490.682,382.195,916.455,554.244,372.56,957.003,534.833,342.097,1055.03,498.926,319.945,1174.5,454.811,280.677,1151.56,497.131,255.436,1228.87,545.605,-194.278,1030.61,537.457,-357.627,993.667,461.046,-480.595,937.663,527.072,-476.072,972.304,501.836,-437.049,1075.23,427.688,-427.483,1192.17,445.588,-369.953,1164.1,456.446,-338.707,1238.22,596.636,-41.6465,1023.91,453.055,-37.0403,1034.51,424.745,-81.3513,949.845
14,0,537.181,93.4395,1031.22,555.587,282.809,975.423,490.664,382.198,916.449,554.227,372.565,957.002,534.822,342.092,1055.02,498.908,319.941,1174.5,454.799,280.664,1151.56,497.126,255.445,1228.85,545.584,-194.256,1030.62,537.411,-357.629,993.667,461.046,-480.583,937.68,527.058,-476.078,972.331,501.823,-437.06,1075.25,427.661,-427.507,1192.19,445.571,-369.993,1164.12,456.398,-338.73,1238.23,596.612,-41.629,1023.91,453.064,-37.0292,1034.47,424.725,-81.3572,949.82
15,0,537.172,93.4354,1031.23,555.554,282.844,975.661,490.64,382.197,916.435,554.201,372.564,956.997,534.806,342.083,1055.01,498.882,319.944,1174.49,454.796,280.66,1151.55,497.124,255.432,1228.82,545.588,-194.267,1030.64,537.403,-357.629,993.69,461.042,-480.58,937.695,527.042,-476.077,972.359,501.791,-437.085,1075.28,427.626,-427.549,1192.21,445.562,-370.056,1164.14,456.352,-338.769,1238.26,596.592,-41.6152,1023.91,453.087,-37.0674,1034.49,424.73,-81.3598,949.815
16,0,537.157,93.4451,1031.23,555.53,282.858,975.648,490.638,382.2,916.425,554.207,372.528,956.954,534.79,342.075,1055,498.866,319.938,1174.46,454.791,280.632,1151.57,497.109,255.439,1228.8,545.583,-194.262,1030.63,537.377,-357.628,993.687,461.027,-480.576,937.688,527.018,-476.076,972.362,501.753,-437.122,1075.3,427.591,-427.591,1192.22,445.522,-370.094,1164.17,456.302,-338.829,1238.29,596.574,-41.5942,1023.9,453.097,-37.0436,1034.47,424.718,-81.347,949.822
17,0,537.132,93.4489,1031.22,555.521,282.861,975.638,490.618,382.203,916.402,554.181,372.543,956.925,534.771,342.081,1054.97,498.879,319.935,1174.44,454.762,280.649,1151.53,497.108,255.422,1228.78,545.565,-194.257,1030.64,537.381,-357.611,993.678,461.006,-480.561,937.679,527.006,-476.082,972.373,501.714,-437.145,1075.31,427.536,-427.635,1192.23,445.468,-370.137,1164.18,456.233,-338.861,1238.3,596.559,-41.5871,1023.91,453.078,-37.0642,1034.45,424.709,-81.3384,949.829
18,0,537.13,93.4415,1031.22,555.505,282.867,975.622,490.61,382.198,916.392,554.157,372.546,956.941,534.77,342.059,1054.96,498.888,319.928,1174.42,454.761,280.664,1151.5,497.104,255.398,1228.77,545.556,-194.259,1030.64,537.363,-357.622,993.679,460.99,-480.548,937.659,526.974,-476.07,972.376,501.694,-437.166,1075.32,427.488,-427.684,1192.23,445.425,-370.184,1164.21,456.167,-338.921,1238.32,596.549,-41.5992,1023.91,453.058,-37.0379,1034.44,424.683,-81.371,949.826
19,0,537.114,93.4345,1031.22,555.49,282.845,975.61,490.594,382.172,916.363,554.147,372.555,956.905,534.761,342.046,1054.94,498.9,319.942,1174.41,454.765,280.665,1151.48,497.104,255.42,1228.74,545.542,-194.26,1030.64,537.352,-357.611,993.633,460.958,-480.541,937.63,526.942,-476.07,972.356,501.658,-437.193,1075.32,427.438,-427.75,1192.22,445.386,-370.243,1164.2,456.113,-339.004,1238.34,596.532,-41.5985,1023.93,453.049,-37.0516,1034.43,424.689,-81.362,949.819
20,0,537.102,93.4371,1031.22,555.476,282.853,975.584,490.586,382.161,916.341,554.142,372.54,956.897,534.77,342.047,1054.91,498.91,319.94,1174.4,454.776,280.661,1151.47,497.12,255.431,1228.73,545.537,-194.275,1030.66,537.352,-357.627,993.633,460.939,-480.537,937.632,526.908,-476.068,972.351,501.616,-437.225,1075.32,427.371,-427.807,1192.22,445.344,-370.301,1164.21,456.072,-339.082,1238.36,596.516,-41.6083,1023.92,453.051,-37.0486,1034.44,424.673,-81.3659,949.81
21,0,537.086,93.4209,1031.23,555.489,282.788,975.367,490.576,382.156,916.312,554.123,372.507,956.839,534.77,342.045,1054.88,498.918,319.957,1174.37,454.792,280.653,1151.48,497.137,255.454,1228.72,545.53,-194.269,1030.66,537.33,-357.629,993.611,460.903,-480.511,937.6,526.868,-476.063,972.34,501.538,-437.228,1075.3,427.308,-427.863,1192.2,445.296,-370.35,1164.23,456.025,-339.173,1238.37,596.501,-41.6239,1023.94,453.023,-37.0597,1034.42,424.654,-81.3822,949.821
22,0,537.069,93.4203,1031.23,555.47,282.812,975.549,490.574,382.137,916.294,554.146,372.523,956.829,534.776,342.046,1054.86,498.897,319.981,1174.35,454.792,280.666,1151.44,497.15,255.469,1228.71,545.52,-194.281,1030.67,537.282,-357.628,993.584,460.851,-480.49,937.559,526.815,-476.067,972.314,501.501,-437.27,1075.3,427.26,-427.915,1192.17,445.271,-370.413,1164.21,455.968,-339.238,1238.38,596.489,-41.6346,1023.96,453.034,-37.0988,1034.44,424.673,-81.386,949.792
23,0,537.057,93.4295,1031.22,555.457,282.778,975.544,490.554,382.134,916.278,554.149,372.502,956.817,534.777,342.022,1054.84,498.907,319.988,1174.33,454.813,280.669,1151.46,497.168,255.483,1228.7,545.516,-194.29,1030.68,537.26,-357.64,993.557,460.804,-480.471,937.517,526.767,-476.066,972.264,501.458,-437.311,1075.29,427.215,-427.975,1192.14,445.202,-370.443,1164.2,455.907,-339.284,1238.36,596.47,-41.6231,1023.95,452.994,-37.0649,1034.4,424.668,-81.3811,949.807
24,0,537.042,93.4302,1031.2,555.446,282.741,975.316,490.545,382.162,916.247,554.13,372.492,956.745,534.763,342.062,1054.8,498.916,320.002,1174.31,454.802,280.698,1151.42,497.183,255.506,1228.68,545.482,-194.279,1030.67,537.225,-357.64,993.525,460.732,-480.461,937.447,526.725,-476.063,972.207,501.413,-437.341,1075.23,427.185,-428.024,1192.1,445.153,-370.479,1164.17,455.849,-339.329,1238.34,596.454,-41.6451,1023.97,452.962,-37.0937,1034.39,424.616,-81.3881,949.793
25,0,537.023,93.421,1031.19,555.465,282.76,975.497,490.544,382.129,916.244,554.145,372.484,956.745,534.76,342.086,1054.79,498.918,320.015,1174.29,454.782,280.723,1151.38,497.18,255.555,1228.67,545.445,-194.293,1030.68,537.198,-357.637,993.49,460.686,-480.461,937.403,526.676,-476.072,972.149,501.368,-437.361,1075.2,427.161,-427.864,1191.93,445.118,-370.52,1164.14,455.813,-339.377,1238.32,596.424,-41.6069,1023.95,452.946,-37.1135,1034.39,424.609,-81.3797,949.777
26,0,537.006,93.4145,1031.18,555.449,282.78,975.256,490.538,382.119,916.215,554.143,372.501,956.71,534.769,342.11,1054.79,498.921,320.029,1174.28,454.789,280.725,1151.39,497.186,255.57,1228.67,545.409,-194.285,1030.67,537.177,-357.64,993.453,460.626,-480.441,937.368,526.621,-476.088,972.105,501.327,-437.394,1075.16,427.12,-427.896,1191.9,445.084,-370.558,1164.13,455.802,-339.428,1238.31,596.402,-41.6132,1023.95,452.877,-37.1329,1034.4,424.613,-81.3912,949.79
27,0,536.995,93.399,1031.18,555.398,282.812,975.235,490.544,382.113,916.215,554.157,372.472,956.678,534.763,342.101,1054.8,498.91,320.052,1174.27,454.774,280.741,1151.38,497.173,255.596,1228.66,545.387,-194.299,1030.68,537.136,-357.647,993.422,460.575,-480.428,937.335,526.552,-476.094,972.057,501.277,-437.416,1075.13,427.071,-427.93,1191.89,445.035,-370.586,1164.13,455.772,-339.476,1238.31,596.371,-41.6163,1023.96,452.824,-37.1257,1034.4,424.539,-81.3902,949.755
28,0,536.966,93.39,1031.18,555.394,282.779,975.227,490.555,382.113,916.186,554.163,372.469,956.676,534.761,342.097,1054.79,498.888,320.075,1174.26,454.77,280.749,1151.39,497.15,255.614,1228.65,545.351,-194.314,1030.68,537.09,-357.664,993.404,460.509,-480.42,937.296,526.488,-476.105,972.025,501.22,-437.432,1075.1,427.021,-427.946,1191.86,445.009,-370.616,1164.13,455.756,-339.544,1238.32,596.343,-41.6186,1023.94,452.761,-37.0876,1034.42,424.53,-81.376,949.73
29,0,536.929,93.3836,1031.17,555.406,282.765,975.415,490.576,382.107,916.167,554.149,372.457,956.689,534.752,342.098,1054.76,498.858,320.089,1174.25,454.734,280.79,1151.36,497.101,255.641,1228.65,545.329,-194.316,1030.66,537.042,-357.666,993.382,460.443,-480.415,937.271,526.437,-476.112,972.01,501.162,-437.427,1075.06,426.955,-428.145,1191.96,444.973,-370.625,1164.11,455.742,-339.58,1238.32,596.321,-41.6247,1023.94,452.735,-37.1481,1034.42,424.532,-81.3892,949.686
30,0,536.914,93.373,1031.16,555.401,282.75,975.212,490.604,382.112,916.15,554.165,372.415,956.665,534.753,342.068,1054.74,498.856,320.104,1174.22,454.703,280.812,1151.35,497.061,255.659,1228.65,545.306,-194.329,1030.65,537.013,-357.682,993.358,460.383,-480.406,937.257,526.374,-476.113,971.984,501.112,-437.446,1075.06,426.904,-428.156,1191.94,444.935,-370.674,1164.11,455.708,-339.608,1238.32,596.318,-41.6518,1023.95,452.699,-37.151,1034.4,424.512,-81.3894,949.669
31,0,536.886,93.3501,1031.17,555.415,282.748,975.384,490.626,382.091,916.13,554.197,372.414,956.641,534.734,342.074,1054.72,498.804,320.129,1174.21,454.659,280.834,1151.33,497.002,255.684,1228.63,545.286,-194.335,1030.65,536.952,-357.681,993.33,460.303,-480.411,937.237,526.306,-476.117,971.967,501.059,-437.459,1075.03,426.852,-428.183,1191.92,444.877,-370.689,1164.1,455.685,-339.638,1238.31,596.297,-41.6552,1023.93,452.65,-37.1603,1034.4,424.473,-81.4096,949.632
32,0,536.847,93.3464,1031.18,555.42,282.749,975.383,490.655,382.088,916.117,554.202,372.398,956.636,534.72,342.066,1054.69,498.777,320.13,1174.2,454.619,280.844,1151.31,496.929,255.704,1228.63,545.263,-194.347,1030.65,536.911,-357.701,993.325,460.23,-480.398,937.214,526.232,-476.114,971.938,500.992,-437.474,1075.01,426.792,-428.209,1191.9,444.822,-370.712,1164.1,455.645,-339.69,1238.3,596.281,-41.6673,1023.94,452.622,-37.206,1034.4,424.471,-81.4098,949.619
33,0,536.829,93.3394,1031.21,555.437,282.726,975.398,490.667,382.071,916.106,554.197,372.405,956.662,534.713,342.059,1054.71,498.709,320.155,1174.2,454.58,280.871,1151.31,496.863,255.711,1228.63,545.228,-194.369,1030.66,536.867,-357.715,993.33,460.156,-480.383,937.193,526.154,-476.121,971.915,500.931,-437.496,1075.02,426.742,-428.243,1191.9,444.758,-370.739,1164.09,455.609,-339.734,1238.31,596.264,-41.6897,1023.95,452.583,-37.2389,1034.41,424.436,-81.4063,949.623
34,0,536.809,93.3284,1031.22,555.453,282.697,975.188,490.673,382.091,916.097,554.178,372.424,956.676,534.675,342.091,1054.71,498.659,320.143,1174.21,454.544,280.867,1151.29,496.782,255.74,1228.64,545.198,-194.382,1030.69,536.804,-357.723,993.32,460.073,-480.38,937.178,526.087,-476.132,971.896,500.88,-437.509,1075,426.687,-428.281,1191.91,444.711,-370.758,1164.1,455.583,-339.807,1238.34,596.241,-41.6864,1023.97,452.562,-37.2734,1034.42,424.388,-81.4169,949.618
35,0,536.789,93.334,1031.24,555.425,282.728,975.439,490.676,382.083,916.099,554.19,372.405,956.675,534.663,342.095,1054.73,498.609,320.14,1174.21,454.496,280.863,1151.28,496.72,255.739,1228.64,545.168,-194.382,1030.69,536.775,-357.739,993.311,459.999,-480.359,937.16,526.007,-476.14,971.874,500.815,-437.52,1074.98,426.617,-428.308,1191.91,444.642,-370.77,1164.1,455.537,-339.848,1238.34,596.227,-41.696,1023.98,452.548,-37.2448,1034.4,424.411,-81.4143,949.643
36,0,536.777,93.3361,1031.24,555.42,282.755,975.448,490.674,382.083,916.088,554.211,372.419,956.682,534.639,342.107,1054.75,498.553,320.171,1174.2,454.441,280.87,1151.24,496.676,255.743,1228.65,545.13,-194.385,1030.68,536.702,-357.724,993.289,459.915,-480.335,937.134,525.936,-476.141,971.844,500.751,-437.523,1074.96,426.545,-428.332,1191.9,444.566,-370.771,1164.11,455.493,-339.871,1238.34,596.208,-41.6916,1024,452.531,-37.2372,1034.43,424.351,-81.4131,949.616
37,0,536.77,93.3324,1031.24,555.419,282.716,975.26,490.696,382.055,916.073,554.181,372.422,956.684,534.623,342.128,1054.76,498.494,320.182,1174.2,454.398,280.849,1151.23,496.628,255.752,1228.66,545.106,-194.396,1030.68,536.632,-357.727,993.254,459.837,-480.335,937.115,525.836,-476.128,971.8,500.686,-437.535,1074.94,426.463,-428.347,1191.9,444.535,-370.806,1164.09,455.459,-339.902,1238.33,596.211,-41.6955,1024.01,452.517,-37.2448,1034.43,424.333,-81.3959,949.617
38,0,536.755,93.3339,1031.25,555.381,282.747,975.495,490.68,382.073,916.069,554.141,372.424,956.704,534.572,342.139,1054.75,498.418,320.171,1174.2,454.366,280.853,1151.21,496.565,255.778,1228.67,545.079,-194.411,1030.7,536.581,-357.744,993.248,459.761,-480.306,937.089,525.767,-476.142,971.814,500.594,-437.523,1074.9,426.387,-428.374,1191.9,444.474,-370.809,1164.1,455.451,-339.938,1238.32,596.205,-41.6931,1024.01,452.505,-37.2313,1034.45,424.328,-81.3966,949.611
39,0,536.749,93.3384,1031.27,555.352,282.716,975.287,490.661,382.067,916.081,554.129,372.426,956.721,534.547,342.137,1054.77,498.362,320.173,1174.21,454.344,280.847,1151.24,496.506,255.791,1228.67,545.064,-194.404,1030.72,536.528,-357.757,993.235,459.697,-480.309,937.092,525.694,-476.143,971.808,500.512,-437.531,1074.91,426.324,-428.389,1191.89,444.453,-370.841,1164.1,455.408,-339.976,1238.34,596.196,-41.6926,1024.01,452.496,-37.2282,1034.46,424.325,-81.409,949.605
40,0,536.748,93.3424,1031.28,555.302,282.769,975.532,490.642,382.056,916.084,554.082,372.451,956.742,534.502,342.124,1054.77,498.33,320.171,1174.21,454.295,280.844,1151.2,496.449,255.791,1228.67,545.055,-194.412,1030.72,536.476,-357.759,993.223,459.631,-480.31,937.102,525.615,-476.145,971.783,500.454,-437.562,1074.93,426.267,-428.409,1191.9,444.414,-370.859,1164.08,455.371,-339.982,1238.36,596.188,-41.6995,1024.01,452.475,-37.2313,1034.45,424.326,-81.4009,949.635
41,0,536.755,93.3369,1031.29,555.25,282.778,975.337,490.624,382.05,916.079,554.059,372.456,956.733,534.476,342.125,1054.78,498.277,320.169,1174.21,454.243,280.839,1151.22,496.384,255.791,1228.65,545.057,-194.423,1030.73,536.427,-357.757,993.209,459.555,-480.279,937.092,525.548,-476.139,971.773,500.398,-437.564,1074.91,426.209,-428.408,1191.9,444.371,-370.847,1164.07,455.306,-339.979,1238.35,596.181,-41.698,1024.02,452.479,-37.2354,1034.44,424.329,-81.4026,949.631
42,0,536.756,93.3326,1031.29,555.268,282.753,975.347,490.594,382.044,916.078,554.019,372.457,956.755,534.43,342.11,1054.78,498.217,320.156,1174.21,454.174,280.876,1151.19,496.329,255.785,1228.64,545.039,-194.412,1030.71,536.367,-357.759,993.199,459.473,-480.24,937.057,525.469,-476.124,971.742,500.349,-437.582,1074.9,426.165,-428.406,1191.88,444.33,-370.839,1164.04,455.248,-339.958,1238.31,596.188,-41.7012,1024,452.458,-37.2485,1034.44,424.33,-81.3883,949.629
43,0,536.759,93.3419,1031.28,555.247,282.772,975.321,490.58,382.04,916.061,554.004,372.444,956.767,534.384,342.1,1054.77,498.164,320.133,1174.2,454.108,280.857,1151.2,496.261,255.766,1228.62,545.03,-194.405,1030.69,536.334,-357.769,993.181,459.405,-480.218,937.025,525.397,-476.116,971.713,500.311,-437.579,1074.88,426.131,-428.391,1191.86,444.223,-370.781,1164.06,455.199,-339.922,1238.28,596.196,-41.7071,1024,452.437,-37.2256,1034.44,424.36,-81.3793,949.611
44,0,536.777,93.3279,1031.28,555.244,282.794,975.532,490.536,382.02,916.07,553.977,372.429,956.769,534.343,342.097,1054.76,498.124,320.131,1174.21,454.036,280.877,1151.17,496.212,255.75,1228.61,545.036,-194.412,1030.69,536.294,-357.773,993.157,459.335,-480.186,936.979,525.327,-476.107,971.667,500.248,-437.564,1074.84,426.097,-428.374,1191.84,444.168,-370.755,1164.04,455.176,-339.906,1238.24,596.207,-41.7281,1024,452.439,-37.2353,1034.41,424.312,-81.3846,949.603
45,0,536.772,93.3414,1031.26,555.202,282.778,975.286,490.509,382.026,916.057,553.933,372.436,956.789,534.295,342.093,1054.76,498.086,320.111,1174.21,453.988,280.861,1151.18,496.155,255.734,1228.6,545.035,-194.405,1030.69,536.263,-357.768,993.109,459.262,-480.165,936.944,525.266,-476.115,971.635,500.197,-437.536,1074.8,426.069,-428.353,1191.82,444.142,-370.741,1164.01,455.166,-339.876,1238.21,596.206,-41.7222,1023.98,452.453,-37.2706,1034.43,424.313,-81.3683,949.608
46,0,536.781,93.34,1031.27,555.195,282.781,975.256,490.475,382.025,916.066,553.9,372.438,956.783,534.265,342.079,1054.78,498.028,320.106,1174.22,453.953,280.832,1151.18,496.118,255.735,1228.6,545.034,-194.415,1030.69,536.236,-357.768,993.079,459.206,-480.146,936.936,525.213,-476.117,971.609,500.18,-437.542,1074.8,426.046,-428.327,1191.81,444.122,-370.703,1163.97,455.173,-339.862,1238.18,596.226,-41.7426,1023.99,452.455,-37.236,1034.4,424.361,-81.3764,949.607
47,0,536.786,93.3409,1031.27,555.198,282.794,975.445,490.406,382.017,916.061,553.853,372.464,956.766,534.225,342.09,1054.77,497.987,320.116,1174.21,453.933,280.817,1151.19,496.091,255.745,1228.59,545.041,-194.434,1030.69,536.224,-357.771,993.045,459.141,-480.123,936.883,525.164,-476.116,971.58,500.138,-437.526,1074.77,426.018,-428.292,1191.78,444.11,-370.67,1163.95,455.184,-339.824,1238.14,596.235,-41.7346,1023.97,452.44,-37.2289,1034.41,424.362,-81.3693,949.601
48,0,536.774,93.3467,1031.27,555.166,282.813,975.417,490.359,382.034,916.057,553.815,372.46,956.76,534.182,342.109,1054.76,497.95,320.103,1174.2,453.905,280.793,1151.15,496.073,255.735,1228.6,545.029,-194.417,1030.69,536.199,-357.762,993.012,459.096,-480.115,936.867,525.122,-476.121,971.536,500.114,-437.503,1074.73,425.998,-428.249,1191.74,444.106,-370.637,1163.91,455.211,-339.796,1238.09,596.231,-41.7283,1023.96,452.447,-37.2188,1034.42,424.337,-81.3587,949.596
49,0,536.771,93.3527,1031.26,555.182,282.768,975.19,490.325,382.028,916.058,553.899,372.559,957.109,534.15,342.128,1054.74,497.898,320.092,1174.19,453.909,280.779,1151.18,496.049,255.72,1228.6,545.019,-194.423,1030.68,536.185,-357.772,993,459.051,-480.098,936.824,525.076,-476.113,971.496,500.081,-437.485,1074.67,425.979,-428.204,1191.7,444.118,-370.622,1163.85,455.235,-339.769,1238.05,596.248,-41.7173,1023.97,452.434,-37.2189,1034.41,424.358,-81.3499,949.59
