Trajectories
100
,,ValidationHealthy002:Rdeltoid,,,ValidationHealthy002:RMidArm,,,ValidationHealthy002:RElbRadial,,,ValidationHealthy002:RElbUlna,,,ValidationHealthy002:RMidForeArm,,,ValidationHealthy002:RWrist1,,,ValidationHealthy002:RWrist2,,,ValidationHealthy002:RFingerJoint,,,ValidationHealthy002:LDeltoid,,,ValidationHealthy002:LMidArm,,,ValidationHealthy002:LElbRadial,,,ValidationHealthy002:LElbUlna,,,ValidationHealthy002:LMidForearm,,,ValidationHealthy002:Lwrist1,,,ValidationHealthy002:LWrist2,,,ValidationHealthy002:LFingerJoint,,,ValidationHealthy002:C7,,,ValidationHealthy002:Neck,,,ValidationHealthy002:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
10,0,566.885,96.3143,975.776,548.106,266.589,925.301,526.211,361.293,925.146,452.58,356.152,898.98,499.237,363.949,1046.88,430.824,380.132,1149.31,436.916,311.559,1144.71,465.027,317.088,1212.82,592.783,-214.045,972.623,558.514,-353.595,928.926,525.024,-465.733,947.015,458.27,-464.581,913.102,476.336,-445.883,1064.95,392.538,-474.228,1158.68,409.152,-412.264,1154.17,425.559,-403.77,1219.19,621.044,-48.1596,986.242,501.624,-55.0342,967.382,437.967,-42.977,872.211
11,0,566.865,96.2726,975.764,548.069,266.55,925.275,526.128,361.275,925.135,452.533,356.11,898.979,499.186,363.912,1046.89,430.775,380.056,1149.31,436.878,311.516,1144.7,464.988,317.044,1212.81,592.789,-214.076,972.578,558.538,-353.603,928.843,525.05,-465.719,946.887,458.335,-464.618,913.007,476.379,-445.968,1064.86,392.49,-474.461,1158.6,409.161,-412.359,1154.09,425.689,-403.871,1219.26,621.036,-48.1852,986.247,501.615,-55.0783,967.37,437.974,-42.9974,872.187
12,0,566.832,96.2332,975.759,548.034,266.551,925.271,526.092,361.232,925.142,452.475,356.103,899.022,499.131,363.882,1046.88,430.722,380.037,1149.32,436.818,311.468,1144.72,464.925,317.006,1212.82,592.785,-214.12,972.544,558.573,-353.619,928.779,525.067,-465.696,946.753,458.399,-464.651,912.902,476.43,-446.046,1064.76,392.632,-474.486,1158.45,409.191,-412.48,1154,425.714,-404.025,1219.17,621.012,-48.2102,986.24,501.612,-55.1216,967.358,437.991,-43.038,872.142
13,0,566.805,96.2222,975.762,547.985,266.517,925.271,526.044,361.185,925.144,452.438,356.048,899.03,499.071,363.846,1046.88,430.686,379.973,1149.32,436.773,311.421,1144.71,464.873,316.991,1212.86,592.792,-214.151,972.503,558.612,-353.647,928.707,525.172,-465.807,946.686,458.468,-464.712,912.764,476.463,-446.106,1064.65,392.67,-474.616,1158.35,409.249,-412.619,1153.91,425.61,-404.167,1218.91,620.986,-48.2406,986.223,501.613,-55.1389,967.364,438.002,-43.0734,872.108
14,0,566.798,96.1679,975.778,547.942,266.466,925.28,526.001,361.167,925.158,452.396,355.992,899.042,499.146,363.849,1047.14,430.602,379.928,1149.3,436.715,311.362,1144.72,464.774,316.939,1212.83,592.789,-214.199,972.473,558.635,-353.685,928.627,525.189,-465.814,946.551,458.537,-464.751,912.667,476.494,-446.18,1064.54,392.644,-474.874,1158.26,409.228,-412.747,1153.81,425.759,-404.305,1218.94,620.975,-48.2855,986.218,501.621,-55.2011,967.362,438.021,-43.1392,872.072
15,0,566.744,96.0819,975.753,547.908,266.448,925.288,525.986,361.095,925.18,452.382,355.954,899.043,498.961,363.772,1046.92,430.545,379.819,1149.3,436.644,311.306,1144.72,464.663,316.938,1212.88,592.802,-214.254,972.442,558.679,-353.733,928.551,525.143,-465.757,946.364,458.592,-464.793,912.529,476.522,-446.243,1064.43,392.666,-474.987,1158.12,408.82,-412.679,1153.68,425.783,-404.45,1218.8,620.949,-48.3167,986.202,501.595,-55.2136,967.354,438.042,-43.1874,872.029
16,0,566.729,96.0641,975.747,547.874,266.411,925.3,525.936,361.08,925.191,452.373,355.958,899.049,498.907,363.721,1046.93,430.498,379.715,1149.28,436.578,311.247,1144.72,464.562,316.886,1212.9,592.82,-214.303,972.391,558.706,-353.778,928.467,525.293,-465.902,946.308,458.673,-464.851,912.395,476.556,-446.321,1064.29,392.646,-475.124,1157.98,409.193,-412.985,1153.56,425.657,-404.412,1218.44,620.936,-48.3635,986.206,501.582,-55.2521,967.345,438.043,-43.2182,871.99
17,0,566.713,96.0428,975.777,547.865,266.364,925.329,525.909,361.032,925.205,452.35,355.94,899.055,498.85,363.673,1046.94,430.411,379.702,1149.31,436.506,311.166,1144.71,464.491,316.866,1212.95,592.805,-214.315,972.334,558.743,-353.819,928.381,525.342,-465.934,946.173,458.726,-464.893,912.265,476.594,-446.399,1064.16,392.777,-475.136,1157.79,409.169,-413.094,1153.43,425.652,-404.57,1218.34,620.942,-48.4086,986.208,501.574,-55.3324,967.317,438.07,-43.2637,871.937
18,0,566.729,95.9365,975.769,547.845,266.3,925.36,525.867,360.987,925.213,452.323,355.845,899.056,498.807,363.613,1046.97,430.362,379.614,1149.32,436.422,311.096,1144.72,464.345,316.853,1213.01,592.824,-214.365,972.296,558.792,-353.853,928.291,525.384,-465.938,946.003,458.788,-464.953,912.155,476.632,-446.492,1064.03,392.801,-475.273,1157.63,409.156,-413.216,1153.31,425.516,-404.706,1218.06,620.934,-48.4398,986.2,501.565,-55.3774,967.339,438.106,-43.3043,871.882
19,0,566.728,95.9076,975.78,547.826,266.253,925.376,525.867,360.951,925.256,452.313,355.812,899.076,498.755,363.546,1047,430.3,379.491,1149.33,436.374,311.029,1144.72,464.248,316.771,1213.02,592.838,-214.421,972.256,558.844,-353.895,928.213,525.471,-466.013,945.906,458.882,-465.018,911.998,476.66,-446.614,1063.91,392.827,-475.417,1157.46,409.167,-413.363,1153.19,425.63,-405.036,1218.17,620.927,-48.4828,986.201,501.576,-55.3938,967.349,438.122,-43.3528,871.857
20,0,566.723,95.8553,975.804,547.842,266.227,925.416,525.844,360.918,925.285,452.3,355.756,899.079,498.842,363.611,1047.21,430.221,379.451,1149.34,436.309,310.969,1144.73,464.181,316.743,1213.07,592.847,-214.457,972.223,558.877,-353.912,928.125,525.52,-466.036,945.773,458.968,-465.075,911.837,476.719,-446.761,1063.79,392.859,-475.557,1157.3,409.219,-413.508,1153.06,425.502,-405.008,1217.82,620.915,-48.5229,986.203,501.568,-55.4875,967.358,438.145,-43.3929,871.831
21,0,566.713,95.8085,975.805,547.828,266.225,925.43,525.825,360.878,925.305,452.302,355.735,899.098,498.831,363.541,1047.26,430.139,379.405,1149.35,436.257,310.902,1144.73,464.082,316.664,1213.05,592.873,-214.52,972.179,558.911,-353.933,928.03,525.578,-466.066,945.641,459.033,-465.132,911.661,476.75,-446.835,1063.63,392.891,-475.706,1157.14,409.303,-413.668,1152.91,425.465,-405.132,1217.68,620.901,-48.5669,986.19,501.554,-55.548,967.331,438.194,-43.4127,871.801
22,0,566.708,95.7714,975.806,547.775,266.182,925.456,525.796,360.837,925.34,452.275,355.682,899.086,498.67,363.375,1047.07,430.106,379.328,1149.36,436.218,310.827,1144.73,464.053,316.572,1213.06,592.873,-214.563,972.125,558.962,-353.972,927.946,525.681,-466.184,945.556,459.112,-465.179,911.533,476.777,-446.924,1063.49,392.922,-475.871,1157,408.911,-413.621,1152.76,425.569,-405.454,1217.76,620.903,-48.6397,986.193,501.549,-55.5909,967.361,438.207,-43.4581,871.773
23,0,566.717,95.763,975.806,547.815,266.129,925.491,525.792,360.79,925.366,452.257,355.643,899.101,498.648,363.304,1047.09,430.066,379.291,1149.38,436.184,310.775,1144.73,463.578,316.343,1212.83,592.877,-214.602,972.067,559.009,-354.016,927.857,525.735,-466.232,945.412,459.156,-465.215,911.389,476.819,-447.033,1063.37,392.938,-476.018,1156.86,408.925,-413.759,1152.62,425.579,-405.605,1217.63,620.899,-48.7053,986.179,501.53,-55.5873,967.329,438.238,-43.4831,871.73
24,0,566.711,95.7227,975.806,547.746,266.093,925.5,525.766,360.756,925.387,452.245,355.582,899.122,498.606,363.27,1047.1,430.029,379.224,1149.39,436.145,310.71,1144.75,463.56,316.261,1212.85,592.881,-214.662,972.018,559.022,-354.025,927.748,525.775,-466.263,945.259,459.226,-465.283,911.271,476.847,-447.142,1063.26,392.962,-476.15,1156.72,408.909,-413.875,1152.5,425.595,-405.767,1217.51,620.898,-48.7554,986.177,501.539,-55.6028,967.33,438.269,-43.5259,871.708
25,0,566.731,95.6669,975.813,547.756,266.057,925.512,525.773,360.71,925.424,452.205,355.51,899.133,498.59,363.211,1047.12,430.014,379.202,1149.42,436.126,310.653,1144.77,463.554,316.191,1212.87,592.889,-214.716,971.978,559.037,-354.059,927.64,525.77,-466.239,945.078,459.274,-465.294,911.139,476.871,-447.23,1063.13,392.988,-476.281,1156.57,408.922,-414.017,1152.41,425.599,-405.932,1217.4,620.892,-48.8013,986.179,501.543,-55.6821,967.332,438.288,-43.5604,871.687
26,0,566.743,95.6489,975.822,547.738,266.002,925.527,525.758,360.671,925.425,452.2,355.463,899.146,498.695,363.38,1047.3,430.021,379.155,1149.46,436.125,310.592,1144.79,463.533,316.172,1212.88,592.875,-214.775,971.928,559.065,-354.1,927.566,525.846,-466.321,944.983,459.326,-465.346,911.016,476.9,-447.323,1063.02,392.998,-476.403,1156.43,408.936,-414.143,1152.28,425.743,-406.089,1217.46,620.88,-48.8466,986.175,501.545,-55.7054,967.34,438.309,-43.5998,871.656
27,0,566.736,95.6154,975.821,547.72,265.964,925.535,525.744,360.631,925.427,452.189,355.421,899.16,498.585,363.126,1047.16,430.009,379.101,1149.45,436.139,310.537,1144.82,463.885,316.217,1213.08,592.882,-214.825,971.885,559.092,-354.137,927.477,525.886,-466.346,944.863,459.39,-465.44,910.936,476.936,-447.384,1062.92,393.032,-476.539,1156.3,409.325,-414.45,1152.18,425.748,-406.257,1217.37,620.877,-48.9084,986.184,501.54,-55.7687,967.327,438.334,-43.6255,871.629
28,0,566.75,95.5703,975.821,547.718,265.926,925.543,525.737,360.577,925.448,452.181,355.362,899.175,498.602,363.064,1047.16,430.028,379.042,1149.47,436.17,310.481,1144.82,463.598,316.028,1212.9,592.884,-214.871,971.846,559.114,-354.186,927.407,525.933,-466.385,944.76,459.448,-465.493,910.797,476.95,-447.448,1062.8,393.048,-476.667,1156.16,408.971,-414.417,1152.06,425.777,-406.437,1217.24,620.88,-48.9535,986.176,501.551,-55.795,967.332,438.346,-43.678,871.606
29,0,566.75,95.496,975.813,547.708,265.866,925.521,525.733,360.53,925.443,452.193,355.346,899.196,498.68,363.148,1047.28,430.072,378.972,1149.5,436.197,310.444,1144.84,463.675,315.964,1212.91,592.871,-214.914,971.809,559.144,-354.233,927.353,526.004,-466.448,944.676,459.521,-465.54,910.681,477.02,-447.535,1062.68,393.083,-476.804,1156.03,408.988,-414.535,1151.95,425.671,-406.609,1216.98,620.864,-49.0059,986.173,501.568,-55.7762,967.309,438.373,-43.7103,871.57
30,0,566.749,95.486,975.796,547.703,265.831,925.534,525.721,360.502,925.433,452.156,355.316,899.21,498.638,362.988,1047.18,430.119,378.918,1149.51,436.255,310.384,1144.85,463.756,315.894,1212.91,592.863,-214.962,971.783,559.162,-354.267,927.282,526.037,-466.465,944.583,459.575,-465.586,910.57,477.018,-447.602,1062.58,393.102,-476.929,1155.92,409.007,-414.662,1151.84,425.811,-406.743,1217.05,620.855,-49.051,986.162,501.568,-55.7915,967.316,438.4,-43.7446,871.532
31,0,566.763,95.4509,975.8,547.723,265.782,925.51,525.717,360.472,925.43,452.161,355.29,899.231,498.733,363.076,1047.28,430.195,378.911,1149.55,436.307,310.356,1144.86,463.83,315.84,1212.92,592.859,-215.003,971.762,559.188,-354.307,927.242,526.049,-466.497,944.488,459.627,-465.646,910.48,477.033,-447.688,1062.5,393.096,-477.056,1155.83,409.009,-414.775,1151.77,425.676,-406.896,1216.82,620.835,-49.0784,986.184,501.554,-55.8065,967.312,438.414,-43.7843,871.512
32,0,566.769,95.4095,975.798,547.736,265.736,925.488,525.717,360.436,925.41,452.154,355.238,899.241,498.756,363.133,1047.28,430.255,378.821,1149.55,436.376,310.298,1144.87,463.903,315.826,1212.92,592.847,-215.051,971.746,559.21,-354.352,927.205,526.183,-466.67,944.5,459.665,-465.703,910.419,477.049,-447.771,1062.45,393.102,-477.157,1155.74,408.996,-414.881,1151.7,425.674,-407.032,1216.74,620.81,-49.1026,986.204,501.522,-55.7693,967.312,438.461,-43.8048,871.468
33,0,566.758,95.374,975.768,547.744,265.675,925.464,525.719,360.414,925.393,452.142,355.206,899.229,498.729,362.869,1047.18,430.282,378.817,1149.55,436.434,310.284,1144.88,463.979,315.785,1212.92,592.834,-215.084,971.706,559.222,-354.395,927.158,526.22,-466.742,944.427,459.685,-465.734,910.36,477.059,-447.871,1062.38,393.103,-477.254,1155.65,408.976,-414.967,1151.63,425.67,-407.161,1216.7,620.779,-49.1349,986.21,501.472,-55.7673,967.325,438.47,-43.8463,871.413
34,0,566.754,95.3493,975.751,547.756,265.663,925.428,525.722,360.389,925.366,452.142,355.19,899.23,498.848,363.029,1047.26,430.366,378.773,1149.54,436.503,310.271,1144.86,464.066,315.779,1212.92,592.82,-215.112,971.671,559.227,-354.409,927.106,526.239,-466.775,944.359,459.701,-465.754,910.269,477.063,-447.941,1062.3,393.119,-477.367,1155.56,408.974,-415.06,1151.55,425.677,-407.283,1216.62,620.764,-49.1742,986.211,501.425,-55.7538,967.321,438.52,-43.8853,871.339
35,0,566.749,95.3112,975.714,547.74,265.629,925.382,525.745,360.358,925.331,452.14,355.162,899.203,498.821,362.82,1047.12,430.424,378.81,1149.51,436.585,310.238,1144.85,464.448,315.9,1213.06,592.817,-215.149,971.645,559.235,-354.45,927.036,526.183,-466.751,944.256,459.701,-465.81,910.192,477.062,-448.007,1062.23,393.112,-477.454,1155.49,408.968,-415.142,1151.48,425.658,-407.383,1216.58,620.732,-49.1909,986.2,501.367,-55.7118,967.336,438.597,-43.9334,871.246
36,0,566.743,95.2639,975.716,547.75,265.607,925.341,525.765,360.33,925.284,452.153,355.098,899.161,498.868,362.793,1047.09,430.474,378.787,1149.48,436.637,310.239,1144.83,464.561,315.856,1213.03,592.801,-215.205,971.641,559.238,-354.492,926.994,526.176,-466.789,944.18,459.703,-465.866,910.128,477.045,-448.08,1062.18,393.103,-477.554,1155.41,408.964,-415.228,1151.42,425.631,-407.491,1216.51,620.704,-49.2066,986.2,501.345,-55.7156,967.35,438.643,-43.9854,871.181
37,0,566.73,95.2639,975.709,547.767,265.581,925.319,525.795,360.301,925.241,452.176,355.066,899.122,498.92,362.768,1047.05,430.578,378.672,1149.44,436.688,310.241,1144.79,464.618,315.876,1213,592.789,-215.258,971.639,559.215,-354.531,926.963,526.117,-466.804,944.101,459.684,-465.906,910.058,477.03,-448.126,1062.13,393.081,-477.649,1155.36,408.928,-415.32,1151.37,425.598,-407.573,1216.47,620.688,-49.2306,986.214,501.301,-55.7655,967.348,438.692,-44.0504,871.12
38,0,566.716,95.1995,975.703,547.776,265.532,925.314,525.823,360.272,925.18,452.211,355,899.065,499.018,362.887,1047.11,430.634,378.673,1149.39,436.73,310.257,1144.74,464.653,315.906,1212.94,592.806,-215.355,971.675,559.183,-354.577,926.925,525.986,-466.777,943.976,459.644,-465.942,909.982,476.999,-448.2,1062.06,393.064,-477.736,1155.31,408.934,-415.418,1151.33,425.599,-407.654,1216.43,620.673,-49.2703,986.228,501.277,-55.7874,967.37,438.774,-44.1273,871.044
39,0,566.697,95.1409,975.675,547.78,265.503,925.287,525.848,360.219,925.112,452.247,354.983,898.993,498.964,362.756,1046.91,430.679,378.69,1149.3,436.751,310.276,1144.69,464.69,315.969,1212.87,592.8,-215.395,971.675,559.13,-354.611,926.892,525.944,-466.89,943.931,459.551,-465.971,909.896,476.979,-448.288,1061.97,393.071,-477.814,1155.26,408.922,-415.491,1151.29,425.586,-407.703,1216.39,620.653,-49.3037,986.212,501.241,-55.8102,967.37,438.842,-44.1806,870.956
40,0,566.646,95.1211,975.651,547.8,265.43,925.216,525.879,360.141,925.028,452.286,354.932,898.878,498.991,362.756,1046.82,430.734,378.741,1149.19,436.768,310.319,1144.61,464.743,315.997,1212.8,592.807,-215.458,971.678,559.089,-354.682,926.855,525.949,-467.093,943.905,459.431,-465.944,909.814,476.948,-448.37,1061.88,393.085,-477.889,1155.22,408.935,-415.588,1151.27,425.65,-407.805,1216.35,620.66,-49.3329,986.235,501.232,-55.839,967.348,438.89,-44.265,870.877
41,0,566.616,95.0722,975.638,547.788,265.412,925.204,525.893,360.131,924.921,452.286,354.933,898.799,499.01,362.752,1046.72,430.732,378.776,1149.08,436.775,310.367,1144.53,464.752,316.073,1212.75,592.828,-215.523,971.686,559.028,-354.741,926.825,525.824,-467.171,943.798,459.261,-465.895,909.737,476.888,-448.455,1061.8,393.08,-477.969,1155.19,408.948,-415.658,1151.24,425.755,-407.962,1216.34,620.668,-49.3572,986.227,501.232,-55.8875,967.293,438.953,-44.3162,870.788
42,0,566.625,95.0567,975.622,547.745,265.372,925.151,525.903,360.092,924.81,452.307,354.89,898.693,498.98,362.799,1046.61,430.734,378.853,1148.97,436.785,310.409,1144.46,464.745,316.14,1212.66,592.844,-215.585,971.691,558.939,-354.802,926.785,525.674,-467.208,943.688,459.082,-465.862,909.695,476.84,-448.534,1061.74,393.065,-478.039,1155.17,409.006,-415.752,1151.28,425.849,-408.119,1216.35,620.656,-49.3624,986.227,501.235,-55.8771,967.26,439.024,-44.3684,870.731
43,0,566.612,95.0042,975.616,547.786,265.317,925.079,525.89,360.055,924.729,452.297,354.827,898.557,499.002,362.817,1046.5,430.757,378.83,1148.86,436.755,310.469,1144.38,464.695,316.272,1212.63,592.852,-215.639,971.689,558.822,-354.835,926.738,525.453,-467.167,943.541,458.907,-465.8,909.639,476.785,-448.62,1061.72,393.039,-478.109,1155.16,409.029,-415.82,1151.34,425.97,-408.291,1216.4,620.666,-49.3663,986.214,501.27,-55.8857,967.25,439.07,-44.4047,870.698
44,0,566.631,94.9971,975.587,547.748,265.288,925.026,525.86,360.036,924.617,452.301,354.799,898.442,498.973,362.86,1046.4,430.697,379.02,1148.76,436.733,310.53,1144.31,464.718,316.379,1212.55,592.859,-215.694,971.689,558.721,-354.876,926.689,525.259,-467.126,943.442,458.716,-465.737,909.617,476.729,-448.664,1061.69,393.021,-478.167,1155.18,409.099,-415.897,1151.42,426.083,-408.447,1216.47,620.703,-49.3864,986.228,501.317,-55.903,967.236,439.119,-44.4357,870.664
45,0,566.666,94.9853,975.588,547.702,265.32,924.965,525.826,360.009,924.513,452.271,354.765,898.368,498.938,362.884,1046.29,430.661,379.024,1148.66,436.701,310.612,1144.23,464.707,316.474,1212.47,592.859,-215.728,971.668,558.593,-354.885,926.641,524.987,-466.974,943.29,458.533,-465.652,909.608,476.661,-448.67,1061.68,392.913,-478.38,1155.26,409.148,-415.961,1151.5,426.185,-408.57,1216.52,620.736,-49.4244,986.226,501.375,-55.8493,967.214,439.155,-44.4625,870.648
46,0,566.71,94.9832,975.578,547.68,265.303,924.872,525.784,360.022,924.416,452.211,354.669,898.265,498.904,362.918,1046.19,430.618,379.152,1148.58,436.674,310.66,1144.16,464.668,316.612,1212.41,592.865,-215.756,971.649,558.46,-354.875,926.604,524.828,-466.919,943.218,458.336,-465.617,909.656,476.6,-448.691,1061.68,392.895,-478.399,1155.3,409.169,-415.993,1151.57,426.136,-408.459,1216.32,620.768,-49.4356,986.21,501.423,-55.8891,967.185,439.201,-44.4734,870.622
47,0,566.771,94.9989,975.544,547.627,265.298,924.795,525.753,360.001,924.318,452.191,354.651,898.181,498.874,362.924,1046.1,430.554,379.224,1148.46,436.675,310.688,1144.09,464.654,316.693,1212.34,592.887,-215.776,971.634,558.328,-354.856,926.546,524.673,-466.87,943.173,458.143,-465.486,909.658,476.553,-448.709,1061.69,392.901,-478.413,1155.36,409.209,-416.034,1151.66,426.348,-408.539,1216.57,620.833,-49.4815,986.217,501.478,-55.915,967.168,439.259,-44.4777,870.586
48,0,566.795,95.0086,975.536,547.632,265.292,924.712,525.706,359.974,924.21,452.156,354.643,898.113,498.829,362.946,1045.99,430.513,379.243,1148.38,436.635,310.744,1144.03,464.621,316.772,1212.28,592.915,-215.792,971.608,558.218,-354.858,926.497,524.532,-466.827,943.155,457.981,-465.427,909.706,476.499,-448.712,1061.72,392.88,-478.434,1155.45,409.21,-416.042,1151.75,426.515,-408.746,1216.86,620.862,-49.4837,986.214,501.508,-55.9281,967.138,439.327,-44.4697,870.569
49,0,566.834,95.0312,975.523,547.633,265.304,924.639,525.666,359.983,924.127,452.132,354.605,898.048,498.792,362.97,1045.89,430.458,379.332,1148.3,436.571,310.829,1143.96,464.538,316.859,1212.19,592.945,-215.809,971.61,558.152,-354.859,926.465,524.422,-466.798,943.161,457.832,-465.37,909.784,476.448,-448.714,1061.8,392.856,-478.408,1155.53,409.201,-416.022,1151.86,426.42,-408.784,1216.79,620.896,-49.5014,986.226,501.562,-55.9227,967.14,439.365,-44.4673,870.549
50,0,566.86,95.0526,975.528,547.625,265.296,924.574,525.656,359.962,924.069,452.097,354.56,897.972,498.75,362.989,1045.84,430.395,379.375,1148.22,436.516,310.898,1143.91,464.48,316.905,1212.14,592.969,-215.819,971.603,558.091,-354.851,926.429,524.433,-466.902,943.271,457.734,-465.298,909.857,476.41,-448.702,1061.88,392.837,-478.398,1155.62,409.209,-416.001,1151.95,426.434,-408.76,1216.88,620.909,-49.5129,986.24,501.582,-55.8888,967.123,439.401,-44.4723,870.559
