Trajectories
100
,,ValidationHealthy017:Rdeltoid,,,ValidationHealthy017:RMidArm,,,ValidationHealthy017:RElbRadial,,,ValidationHealthy017:RElbUlna,,,ValidationHealthy017:RMidForeArm,,,ValidationHealthy017:RWrist1,,,ValidationHealthy017:RWrist2,,,ValidationHealthy017:RFingerJoint,,,ValidationHealthy017:LDeltoid,,,ValidationHealthy017:LMidArm,,,ValidationHealthy017:LElbRadial,,,ValidationHealthy017:LElbUlna,,,ValidationHealthy017:LMidForearm,,,ValidationHealthy017:Lwrist1,,,ValidationHealthy017:LWrist2,,,ValidationHealthy017:LFingerJoint,,,ValidationHealthy017:C7,,,ValidationHealthy017:Neck,,,ValidationHealthy017:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
12,0,445.034,83.3641,1039.85,440.624,246.663,1011.9,355.149,331.711,973.418,419.678,350.85,998.888,405.436,350.113,1085.11,347.755,371.809,1195.02,336.5,313.811,1202.4,351.986,328.675,1277.23,437.482,-138.773,1038.15,448.255,-286.81,990.778,372.652,-392.369,939.859,433.509,-387.684,976.741,400.259,-395.476,1063.54,344.865,-412.365,1161.79,317.699,-363.63,1149.43,344.735,-364.195,1226.86,473.323,-27.1047,1042.36,354.933,-16.2034,1024.61,340.802,-25.0845,894.008
13,0,445.091,83.3623,1039.83,440.757,246.649,1011.86,355.3,331.696,973.346,419.804,350.844,998.84,405.59,350.117,1085.07,348.212,371.611,1194.84,336.594,313.85,1202.36,352.081,328.722,1277.15,437.55,-138.789,1038.16,448.343,-286.836,990.78,372.751,-392.389,939.865,433.583,-387.808,976.875,400.32,-395.498,1063.57,344.917,-412.379,1161.83,317.749,-363.66,1149.41,344.754,-364.155,1226.87,473.343,-27.0844,1042.31,354.993,-16.146,1024.57,340.872,-25.0943,893.98
14,0,445.179,83.3632,1039.81,440.877,246.659,1011.83,355.442,331.69,973.271,419.969,350.837,998.788,405.728,350.106,1085.01,348.345,371.605,1194.75,336.72,313.846,1202.31,352.185,328.747,1277.07,437.632,-138.799,1038.18,448.426,-286.864,990.81,372.87,-392.445,939.874,433.683,-387.794,976.823,400.354,-395.49,1063.55,344.975,-412.38,1161.84,317.871,-363.696,1149.45,344.816,-364.141,1226.89,473.42,-27.1019,1042.34,355.083,-16.1322,1024.53,340.963,-25.098,893.963
15,0,445.26,83.3598,1039.78,440.993,246.664,1011.78,355.576,331.693,973.21,420.077,350.832,998.708,405.857,350.123,1084.94,348.464,371.624,1194.69,336.845,313.875,1202.22,352.283,328.745,1276.99,437.74,-138.811,1038.18,448.485,-286.885,990.83,372.926,-392.455,939.865,433.77,-387.831,976.823,400.451,-395.516,1063.59,345.036,-412.398,1161.85,317.932,-363.697,1149.45,344.879,-364.148,1226.9,473.505,-27.1315,1042.36,355.168,-16.1304,1024.48,341.043,-25.1111,893.961
16,0,445.351,83.355,1039.77,441.101,246.667,1011.75,355.701,331.691,973.146,420.198,350.831,998.646,406.006,350.139,1084.86,348.63,371.647,1194.63,336.96,313.937,1202.16,352.437,328.762,1276.97,437.839,-138.825,1038.16,448.556,-286.935,990.886,372.972,-392.468,939.859,433.81,-387.943,976.955,400.487,-395.516,1063.55,345.107,-412.409,1161.86,318,-363.663,1149.47,344.963,-364.139,1226.89,473.556,-27.1137,1042.32,355.25,-16.1122,1024.46,341.123,-25.1446,893.934
17,0,445.457,83.3411,1039.78,441.219,246.652,1011.7,355.807,331.687,973.083,420.307,350.81,998.576,406.137,350.135,1084.8,348.787,371.668,1194.55,337.099,313.955,1202.11,352.596,328.794,1276.91,437.97,-138.856,1038.15,448.601,-286.949,990.925,373.028,-392.496,939.858,433.845,-387.964,976.946,400.636,-395.601,1063.65,345.192,-412.42,1161.87,318.08,-363.648,1149.5,345.076,-364.164,1226.89,473.625,-27.0864,1042.3,355.358,-16.1563,1024.43,341.232,-25.1978,893.914
18,0,445.56,83.329,1039.77,441.321,246.656,1011.64,355.903,331.634,972.999,420.437,350.793,998.501,406.254,350.132,1084.72,348.952,371.688,1194.47,337.23,314.01,1202.05,352.781,328.785,1276.87,438.067,-138.86,1038.15,448.631,-286.966,990.924,373.072,-392.496,939.847,433.886,-387.992,976.933,400.655,-395.577,1063.55,345.471,-412.433,1161.94,318.185,-363.658,1149.51,345.184,-364.166,1226.88,473.717,-27.0979,1042.31,355.445,-16.1348,1024.42,341.368,-25.2271,893.914
19,0,445.64,83.335,1039.75,441.4,246.653,1011.6,356.008,331.614,972.955,420.536,350.773,998.422,406.38,350.139,1084.64,349.104,371.734,1194.41,337.379,314.042,1202,352.961,328.785,1276.83,438.175,-138.878,1038.17,448.69,-286.995,990.923,373.081,-392.466,939.801,433.916,-388.024,976.898,400.762,-395.652,1063.59,345.393,-412.439,1161.84,318.296,-363.676,1149.52,345.324,-364.19,1226.85,473.804,-27.1243,1042.32,355.533,-16.136,1024.39,341.477,-25.2328,893.917
20,0,445.729,83.3423,1039.73,441.503,246.648,1011.55,356.076,331.608,972.876,420.596,350.791,998.34,406.479,350.166,1084.59,349.261,371.787,1194.32,337.537,314.111,1201.95,353.123,328.936,1276.75,438.273,-138.874,1038.17,448.735,-287.017,990.878,373.063,-392.429,939.752,433.934,-388.036,976.846,400.811,-395.645,1063.51,345.501,-412.449,1161.82,318.412,-363.691,1149.49,345.531,-364.275,1226.86,473.879,-27.1231,1042.29,355.651,-16.148,1024.36,341.582,-25.2475,893.921
21,0,445.833,83.3548,1039.72,441.548,246.719,1011.48,356.122,331.537,972.773,420.709,350.797,998.221,406.604,350.183,1084.48,349.387,371.856,1194.26,337.672,314.173,1201.91,353.034,329.703,1276.51,438.388,-138.9,1038.14,448.791,-287.034,990.81,373.038,-392.381,939.683,433.961,-387.963,976.673,400.806,-395.617,1063.38,345.587,-412.467,1161.76,318.52,-363.649,1149.51,345.709,-364.329,1226.84,473.983,-27.1159,1042.3,355.733,-16.1463,1024.35,341.698,-25.2522,893.895
22,0,445.931,83.3302,1039.72,441.644,246.689,1011.42,356.204,331.531,972.714,420.774,350.787,998.115,406.718,350.214,1084.4,349.527,371.906,1194.18,337.821,314.227,1201.88,353.473,329.217,1276.56,438.511,-138.919,1038.17,448.826,-287.036,990.723,373.044,-392.369,939.66,433.966,-387.973,976.58,400.854,-395.639,1063.29,345.695,-412.507,1161.71,318.637,-363.649,1149.49,345.903,-364.378,1226.77,474.092,-27.1216,1042.32,355.829,-16.1727,1024.33,341.828,-25.2931,893.892
23,0,446.03,83.3394,1039.74,441.735,246.716,1011.37,356.285,331.505,972.653,420.844,350.772,998.011,406.797,350.218,1084.29,349.631,371.977,1194.11,337.963,314.285,1201.82,353.392,329.872,1276.34,438.602,-138.921,1038.15,448.904,-287.061,990.657,373.037,-392.296,939.563,434.004,-387.995,976.505,400.979,-395.687,1063.28,345.794,-412.549,1161.65,318.78,-363.705,1149.43,346.099,-364.426,1226.71,474.21,-27.137,1042.36,355.959,-16.2015,1024.31,341.96,-25.3052,893.897
24,0,446.152,83.3219,1039.76,441.813,246.697,1011.33,355.95,330.908,972.346,420.928,350.729,997.93,406.898,350.237,1084.21,349.749,372.062,1194.04,338.091,314.319,1201.77,353.514,330.006,1276.26,438.695,-138.936,1038.16,448.964,-287.07,990.545,373.045,-392.295,939.524,434.023,-387.999,976.413,401.061,-395.736,1063.25,346.061,-412.594,1161.67,318.866,-363.726,1149.43,346.276,-364.51,1226.67,474.322,-27.1744,1042.39,356.072,-16.2179,1024.29,342.073,-25.3341,893.906
25,0,446.25,83.3162,1039.77,441.939,246.67,1011.28,356.073,330.911,972.319,421.004,350.71,997.852,406.994,350.244,1084.12,349.874,372.131,1193.94,338.204,314.428,1201.73,353.847,329.641,1276.42,438.803,-138.957,1038.13,449.047,-287.074,990.444,373.055,-392.262,939.472,434.08,-388.019,976.345,401.142,-395.753,1063.18,346.179,-412.642,1161.62,319.002,-363.747,1149.41,346.413,-364.553,1226.62,474.394,-27.1678,1042.35,356.16,-16.2329,1024.28,342.184,-25.3192,893.901
26,0,446.348,83.3087,1039.8,442.048,246.683,1011.23,356.161,330.913,972.291,421.109,350.698,997.774,407.12,350.245,1084.06,349.99,372.208,1193.88,338.312,314.509,1201.69,353.974,329.641,1276.36,438.908,-138.975,1038.13,449.136,-287.097,990.341,373.089,-392.244,939.422,434.142,-388.016,976.251,401.194,-395.735,1063.07,346.261,-412.678,1161.57,319.085,-363.77,1149.36,346.543,-364.627,1226.58,474.507,-27.1914,1042.35,356.268,-16.3333,1024.28,342.294,-25.3049,893.92
27,0,446.447,83.3077,1039.79,442.173,246.657,1011.18,356.27,330.877,972.254,421.246,350.665,997.735,407.214,350.287,1084.01,350.088,372.292,1193.82,338.397,314.602,1201.66,353.816,330.319,1276.17,439.005,-138.983,1038.1,449.237,-287.094,990.235,373.148,-392.219,939.344,434.212,-388.014,976.182,401.298,-395.759,1063.03,346.347,-412.726,1161.51,319.18,-363.808,1149.32,346.628,-364.703,1226.55,474.602,-27.2077,1042.34,356.351,-16.3631,1024.23,342.434,-25.2951,893.908
28,0,446.552,83.2959,1039.79,442.309,246.591,1011.16,356.703,331.361,972.404,421.347,350.668,997.706,407.311,350.325,1084.01,350.182,372.336,1193.77,338.462,314.701,1201.64,353.874,330.45,1276.14,439.111,-138.995,1038.07,449.349,-287.109,990.151,373.232,-392.252,939.309,434.288,-388.014,976.133,401.342,-395.755,1062.94,346.428,-412.767,1161.46,319.25,-363.861,1149.27,346.684,-364.758,1226.53,474.704,-27.2173,1042.35,356.433,-16.3282,1024.23,342.519,-25.2755,893.87
29,0,446.678,83.2808,1039.81,442.425,246.598,1011.15,356.818,331.33,972.409,421.459,350.657,997.731,407.422,350.374,1084.01,350.259,372.404,1193.74,338.517,314.782,1201.64,354.139,329.971,1276.29,439.19,-139.008,1038.05,449.442,-287.095,990.081,373.323,-392.246,939.304,434.375,-388.002,976.079,401.481,-395.831,1062.98,346.478,-412.802,1161.39,319.33,-363.929,1149.21,346.726,-364.819,1226.52,474.756,-27.1825,1042.3,356.531,-16.3235,1024.25,342.625,-25.2684,893.879
30,0,446.748,83.27,1039.82,442.538,246.574,1011.17,356.942,331.358,972.424,421.603,350.662,997.743,407.527,350.387,1084.03,350.313,372.474,1193.74,338.566,314.856,1201.63,354.152,330.099,1276.29,439.282,-139.019,1038.03,449.545,-287.082,990.035,373.416,-392.25,939.248,434.47,-387.995,976.039,401.54,-395.827,1062.91,346.556,-412.855,1161.34,319.405,-363.987,1149.14,346.748,-364.868,1226.45,474.83,-27.1611,1042.28,356.616,-16.3571,1024.26,342.684,-25.2565,893.859
31,0,446.859,83.2706,1039.82,442.655,246.568,1011.19,357.09,331.361,972.414,421.738,350.664,997.777,407.623,350.44,1084.07,350.401,372.544,1193.74,338.6,314.946,1201.63,354.164,330.166,1276.3,439.37,-139.013,1038.04,449.648,-287.084,990.017,373.506,-392.218,939.187,434.577,-388.006,975.989,401.663,-395.898,1062.92,346.634,-412.89,1161.28,319.444,-364.025,1149.08,346.807,-364.942,1226.42,474.961,-27.2026,1042.31,356.717,-16.3685,1024.25,342.779,-25.2469,893.836
32,0,446.943,83.282,1039.81,442.768,246.529,1011.22,357.221,331.385,972.419,421.893,350.662,997.816,407.724,350.48,1084.11,350.458,372.622,1193.75,338.625,315.014,1201.63,354.158,330.243,1276.32,439.461,-139.022,1038,449.752,-287.075,990.005,373.618,-392.2,939.136,434.661,-388,975.937,401.72,-395.896,1062.82,346.707,-412.926,1161.21,319.483,-364.063,1149,346.809,-364.977,1226.36,475.025,-27.1804,1042.27,356.81,-16.3738,1024.25,342.855,-25.2272,893.822
33,0,447.038,83.2849,1039.79,442.884,246.517,1011.25,357.358,331.388,972.454,422.009,350.666,997.855,407.826,350.496,1084.14,350.525,372.646,1193.73,338.655,315.053,1201.66,354.165,330.274,1276.34,439.544,-139.019,1037.97,449.833,-287.07,989.985,373.705,-392.148,939.036,434.759,-388.003,975.907,401.731,-395.85,1062.67,346.754,-412.967,1161.14,319.54,-364.095,1148.92,346.846,-365.027,1226.3,475.128,-27.1955,1042.26,356.879,-16.3441,1024.27,342.917,-25.1882,893.785
34,0,447.11,83.2928,1039.8,443.216,246.033,1011.27,357.517,331.422,972.502,422.119,350.668,997.902,407.912,350.507,1084.18,350.57,372.707,1193.75,338.685,315.112,1201.67,354.189,330.279,1276.39,439.618,-139.034,1037.97,449.91,-287.078,990.003,373.819,-392.138,938.936,434.849,-387.986,975.856,401.825,-395.895,1062.65,346.832,-413.01,1161.08,319.595,-364.128,1148.85,346.888,-365.083,1226.24,475.199,-27.1926,1042.25,356.949,-16.308,1024.29,342.991,-25.1819,893.822
35,0,447.216,83.2708,1039.82,443.321,246.007,1011.32,357.66,331.461,972.547,422.25,350.674,997.966,408.006,350.504,1084.23,350.612,372.776,1193.79,338.705,315.143,1201.69,354.214,330.274,1276.44,439.673,-139.041,1037.97,449.958,-287.078,989.984,373.941,-392.174,938.884,434.909,-387.964,975.793,401.905,-395.894,1062.6,346.909,-413.038,1161.01,319.655,-364.123,1148.81,346.919,-365.104,1226.17,475.278,-27.1919,1042.24,357.041,-16.2771,1024.32,343.037,-25.1893,893.839
36,0,447.278,83.2644,1039.85,443.395,245.987,1011.41,357.812,331.454,972.556,422.368,350.681,998.011,408.077,350.502,1084.28,350.679,372.796,1193.8,338.734,315.181,1201.71,354.253,330.259,1276.46,439.752,-139.056,1037.97,450.008,-287.057,989.99,374.034,-392.152,938.746,434.979,-387.977,975.742,402.009,-395.94,1062.58,347.002,-413.071,1160.94,319.725,-364.147,1148.75,346.961,-365.124,1226.08,475.36,-27.2054,1042.25,357.115,-16.276,1024.34,343.104,-25.1692,893.852
37,0,447.365,83.2494,1039.84,443.453,245.979,1011.44,357.942,331.506,972.564,422.495,350.669,998.037,408.151,350.522,1084.31,350.73,372.81,1193.8,338.781,315.197,1201.72,354.289,330.252,1276.48,439.813,-139.069,1037.91,450.066,-287.069,989.976,374.14,-392.156,938.67,435.059,-387.977,975.692,401.998,-395.886,1062.38,347.075,-413.074,1160.85,319.807,-364.152,1148.66,347.039,-365.141,1226.01,475.447,-27.2236,1042.23,357.194,-16.26,1024.36,343.146,-25.1594,893.82
38,0,447.443,83.2366,1039.85,443.521,245.952,1011.48,358.071,331.506,972.537,422.59,350.656,998.073,408.228,350.504,1084.33,350.791,372.797,1193.79,338.822,315.183,1201.73,354.327,330.19,1276.47,439.879,-139.092,1037.87,450.113,-287.072,989.943,374.232,-392.191,938.64,435.143,-388.005,975.63,402.081,-395.894,1062.3,347.143,-413.067,1160.78,319.867,-364.14,1148.6,347.149,-365.164,1225.93,475.509,-27.2352,1042.21,357.271,-16.2763,1024.38,343.208,-25.1682,893.804
39,0,447.515,83.2224,1039.85,443.59,245.948,1011.49,358.169,331.51,972.533,422.669,350.65,998.071,408.297,350.495,1084.32,350.842,372.789,1193.79,338.879,315.172,1201.71,354.389,330.102,1276.49,439.951,-139.106,1037.85,450.178,-287.087,989.877,374.286,-392.196,938.557,435.198,-388.01,975.554,402.146,-395.899,1062.22,347.186,-413.074,1160.7,319.951,-364.164,1148.52,347.215,-365.165,1225.83,475.61,-27.2624,1042.22,357.356,-16.3566,1024.39,343.297,-25.1569,893.785
40,0,447.598,83.2012,1039.86,443.419,246.357,1011.51,358.261,331.498,972.534,422.718,350.632,998.092,408.348,350.469,1084.33,350.909,372.76,1193.79,338.928,315.138,1201.73,354.449,330.053,1276.52,440.014,-139.133,1037.84,450.234,-287.102,989.822,374.343,-392.207,938.512,435.272,-388.03,975.489,402.305,-395.973,1062.26,347.259,-413.083,1160.63,320.017,-364.186,1148.42,347.313,-365.173,1225.75,475.676,-27.2648,1042.18,357.436,-16.3344,1024.42,343.343,-25.1573,893.776
41,0,447.698,83.1704,1039.88,443.495,246.346,1011.5,358.335,331.493,972.551,422.757,350.594,998.107,408.415,350.443,1084.33,350.958,372.732,1193.81,338.984,315.13,1201.73,354.526,329.977,1276.55,440.094,-139.151,1037.83,450.304,-287.121,989.759,374.401,-392.224,938.466,435.325,-388.056,975.434,402.3,-395.945,1062.13,347.323,-413.09,1160.56,320.096,-364.142,1148.41,347.389,-365.172,1225.68,475.804,-27.3215,1042.21,357.53,-16.3687,1024.44,343.421,-25.1503,893.812
42,0,447.816,83.1479,1039.9,443.573,246.367,1011.49,358.391,331.481,972.584,422.793,350.574,998.106,408.464,350.409,1084.34,351.024,372.68,1193.83,339.074,315.076,1201.75,354.621,329.895,1276.57,440.182,-139.171,1037.81,450.392,-287.142,989.677,374.454,-392.258,938.472,435.395,-388.074,975.376,402.394,-395.98,1062.1,347.182,-413.093,1160.41,320.18,-364.16,1148.37,347.451,-365.163,1225.62,475.88,-27.3261,1042.16,357.633,-16.3859,1024.48,343.47,-25.148,893.842
43,0,447.932,83.1116,1039.89,443.647,246.33,1011.48,358.438,331.442,972.61,422.808,350.543,998.111,408.512,350.379,1084.35,351.066,372.645,1193.84,339.16,315.008,1201.75,354.708,329.817,1276.57,440.277,-139.213,1037.84,450.47,-287.137,989.58,374.472,-392.229,938.395,435.447,-388.077,975.287,402.513,-396.039,1062.1,347.279,-413.102,1160.36,320.25,-364.205,1148.29,347.517,-365.106,1225.55,475.999,-27.3654,1042.14,357.741,-16.4253,1024.52,343.537,-25.1453,893.867
44,0,448.046,83.0964,1039.89,443.73,246.319,1011.47,358.469,331.396,972.617,422.872,350.517,998.104,408.55,350.331,1084.37,351.108,372.613,1193.87,339.233,314.947,1201.76,354.779,329.816,1276.58,440.356,-139.237,1037.82,450.564,-287.171,989.503,374.501,-392.225,938.355,435.513,-388.104,975.199,402.588,-396.044,1062.04,347.379,-413.105,1160.33,320.327,-364.241,1148.25,347.597,-365.095,1225.48,476.1,-27.3652,1042.12,357.88,-16.4607,1024.56,343.594,-25.1312,893.908
45,0,448.15,83.0982,1039.9,443.795,246.319,1011.45,358.517,331.353,972.631,422.916,350.502,998.103,408.598,350.281,1084.36,351.186,372.556,1193.88,339.317,314.893,1201.78,354.819,329.823,1276.54,440.456,-139.246,1037.79,450.645,-287.176,989.425,374.527,-392.218,938.335,435.566,-388.142,975.141,402.644,-396.052,1061.97,347.474,-413.107,1160.29,320.387,-364.244,1148.2,347.693,-365.098,1225.44,476.234,-27.4171,1042.1,357.996,-16.4784,1024.6,343.655,-25.1341,893.94
46,0,448.268,83.0817,1039.89,443.885,246.307,1011.43,358.542,331.326,972.655,422.955,350.481,998.097,408.653,350.273,1084.38,351.232,372.504,1193.9,339.379,314.837,1201.77,354.909,329.734,1276.55,440.538,-139.255,1037.75,450.71,-287.197,989.368,374.538,-392.208,938.28,435.621,-388.179,975.094,402.709,-396.06,1061.95,347.547,-413.121,1160.27,320.479,-364.243,1148.2,347.78,-365.082,1225.4,476.265,-27.3506,1042,358.111,-16.5264,1024.63,343.75,-25.1079,893.951
47,0,448.382,83.0505,1039.9,443.95,246.275,1011.41,358.575,331.262,972.662,422.991,350.463,998.098,408.707,350.233,1084.39,351.297,372.43,1193.92,339.45,314.789,1201.79,354.972,329.697,1276.53,440.648,-139.298,1037.77,450.758,-287.198,989.32,374.577,-392.224,938.261,435.665,-388.208,975.058,402.814,-396.103,1061.96,347.78,-413.151,1160.32,320.569,-364.242,1148.22,347.67,-364.82,1225.11,476.546,-27.5373,1042.18,358.227,-16.5932,1024.66,343.836,-25.134,893.969
48,0,448.468,83.0598,1039.92,444.24,245.796,1011.39,358.623,331.245,972.695,423.037,350.44,998.101,408.752,350.185,1084.4,351.367,372.332,1193.93,339.534,314.707,1201.81,355.115,329.473,1276.58,440.729,-139.319,1037.77,450.82,-287.235,989.316,374.574,-392.2,938.22,435.704,-388.231,975.028,402.798,-396.096,1061.87,347.847,-413.161,1160.29,320.669,-364.24,1148.23,347.976,-365.109,1225.35,476.672,-27.5714,1042.18,358.355,-16.6156,1024.7,343.934,-25.1309,894.004
49,0,448.579,83.0457,1039.93,444.093,246.21,1011.4,358.677,331.233,972.725,423.089,350.411,998.107,408.807,350.156,1084.4,351.425,372.265,1193.96,339.595,314.651,1201.82,355.158,329.506,1276.54,440.841,-139.345,1037.75,450.872,-287.269,989.312,374.567,-392.158,938.194,435.729,-388.248,975.011,402.855,-396.103,1061.82,347.889,-413.185,1160.27,320.814,-364.283,1148.26,348.118,-365.173,1225.35,476.754,-27.5732,1042.13,358.443,-16.6597,1024.73,344.004,-25.1701,894.008
