Trajectories
100
,,ValidationHealthy007:Rdeltoid,,,ValidationHealthy007:RMidArm,,,ValidationHealthy007:RElbRadial,,,ValidationHealthy007:RElbUlna,,,ValidationHealthy007:RMidForeArm,,,ValidationHealthy007:RWrist1,,,ValidationHealthy007:RWrist2,,,ValidationHealthy007:RFingerJoint,,,ValidationHealthy007:LDeltoid,,,ValidationHealthy007:LMidArm,,,ValidationHealthy007:LElbRadial,,,ValidationHealthy007:LElbUlna,,,ValidationHealthy007:LMidForearm,,,ValidationHealthy007:Lwrist1,,,ValidationHealthy007:LWrist2,,,ValidationHealthy007:LFingerJoint,,,ValidationHealthy007:C7,,,ValidationHealthy007:Neck,,,ValidationHealthy007:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,244.824,142.924,1074.47,231.685,299.893,1079.54,131.983,396.392,1048.39,215.678,406.207,1087.58,194.06,417.81,1180.56,160.176,464.664,1273.98,138.944,411.339,1272.86,171.103,425.403,1347.04,255.268,-122.046,1059.07,239.582,-301.065,1060.16,154.791,-396.23,1036.93,213.902,-392.003,1071.52,199.161,-400.786,1161.55,107.296,-424.576,1273.87,126.512,-361.144,1278.67,149.327,-371.676,1342.45,273.851,13.1808,1102.79,152.467,14.038,1088.61,105.204,21.661,975.319
2,0,244.942,142.893,1074.45,231.758,299.87,1079.54,132.037,396.347,1048.43,215.721,406.154,1087.63,194.11,417.749,1180.61,160.232,464.59,1274.03,138.993,411.289,1272.89,171.129,425.317,1347.09,255.403,-122.121,1059.08,239.704,-301.128,1060.32,154.805,-396.222,1037.16,213.942,-391.996,1071.74,199.212,-400.746,1161.79,107.53,-424.367,1274.08,126.617,-361.016,1278.88,149.448,-371.512,1342.66,273.95,13.1791,1102.77,152.583,14.0405,1088.62,105.305,21.6282,975.327
3,0,245.064,142.849,1074.46,231.843,299.821,1079.57,132.133,396.313,1048.47,215.799,406.089,1087.7,194.168,417.681,1180.67,160.265,464.492,1274.09,138.987,411.287,1272.89,171.14,425.184,1347.14,255.512,-122.101,1059.16,239.779,-301.135,1060.44,154.645,-396.516,1037.87,214.009,-391.988,1071.93,199.29,-400.669,1161.99,107.642,-424.278,1274.32,126.709,-360.905,1279.1,149.245,-371.314,1342.68,274.051,13.1832,1102.77,152.686,14.0317,1088.62,105.407,21.592,975.346
4,0,245.189,142.843,1074.47,231.947,299.78,1079.63,132.229,396.235,1048.52,215.886,406.003,1087.78,194.221,417.616,1180.73,160.307,464.394,1274.15,139.02,411.132,1272.97,171.125,425.053,1347.19,255.651,-122.139,1059.22,239.836,-301.115,1060.55,154.956,-395.961,1037.6,214.083,-391.978,1072.14,199.363,-400.586,1162.17,107.61,-424.285,1274.6,126.836,-360.83,1279.33,149.372,-371.229,1342.9,274.153,13.1787,1102.79,152.802,14.0213,1088.64,105.53,21.5608,975.368
5,0,245.309,142.815,1074.46,232.023,299.75,1079.69,132.364,396.182,1048.52,215.976,405.918,1087.86,194.27,417.528,1180.8,160.329,464.298,1274.21,139.026,411.026,1272.98,171.102,424.907,1347.24,255.755,-122.141,1059.26,239.905,-301.097,1060.67,154.965,-396.156,1037.82,214.151,-391.957,1072.3,199.43,-400.497,1162.34,107.903,-424.123,1274.75,126.954,-360.757,1279.52,149.485,-371.168,1343.09,274.263,13.1791,1102.81,152.903,14.0144,1088.66,105.622,21.57,975.394
6,0,245.41,142.827,1074.45,232.111,299.725,1079.73,132.498,396.181,1048.54,216.083,405.892,1087.94,194.33,417.43,1180.87,160.35,464.186,1274.27,139.06,410.924,1272.99,171.073,424.781,1347.29,255.816,-122.134,1059.18,240.04,-301.165,1060.81,155.014,-396.165,1038,214.246,-391.942,1072.46,199.52,-400.424,1162.47,108.031,-424.027,1274.89,127.112,-360.677,1279.69,149.605,-371.128,1343.27,274.36,13.1785,1102.82,153.015,14.0104,1088.68,105.718,21.5759,975.399
7,0,245.542,142.79,1074.44,232.202,299.701,1079.77,132.65,396.195,1048.55,216.187,405.873,1088,194.403,417.336,1180.92,160.368,464.049,1274.32,139.089,410.776,1273.04,171.041,424.628,1347.35,255.899,-122.112,1059.23,240.116,-301.127,1060.87,155.098,-396.169,1038.14,214.32,-391.923,1072.56,199.634,-400.382,1162.59,108.171,-423.939,1275.01,127.302,-360.623,1279.81,149.744,-371.087,1343.41,274.46,13.1618,1102.85,153.133,13.9921,1088.69,105.802,21.5816,975.429
8,0,245.676,142.783,1074.43,232.314,299.662,1079.79,132.765,396.182,1048.53,216.307,405.834,1088.05,194.467,417.272,1180.96,160.396,463.926,1274.38,139.121,410.632,1273.03,171.037,424.447,1347.4,256.092,-122.162,1059.44,240.299,-301.219,1060.93,155.175,-396.132,1038.22,214.41,-391.925,1072.63,199.744,-400.352,1162.65,108.33,-423.865,1275.1,127.506,-360.596,1279.9,149.91,-371.033,1343.51,274.567,13.1674,1102.88,153.258,13.9593,1088.7,105.908,21.5806,975.443
9,0,245.813,142.796,1074.43,232.44,299.627,1079.83,132.904,396.164,1048.51,216.434,405.806,1088.1,194.558,417.188,1181,160.423,463.785,1274.45,139.167,410.466,1273.06,171.02,424.249,1347.45,256.148,-122.09,1059.38,240.387,-301.183,1060.92,155.281,-396.14,1038.29,214.488,-391.951,1072.66,199.844,-400.316,1162.66,108.49,-423.816,1275.17,127.664,-360.535,1279.96,150.089,-370.966,1343.56,274.659,13.169,1102.89,153.371,13.9206,1088.73,106.004,21.5984,975.481
