Trajectories
100
,,ValidationHealth004:Rdeltoid,,,ValidationHealth004:RMidArm,,,ValidationHealth004:RElbRadial,,,ValidationHealth004:RElbUlna,,,ValidationHealth004:RMidForeArm,,,ValidationHealth004:RWrist1,,,ValidationHealth004:RWrist2,,,ValidationHealth004:RFingerJoint,,,ValidationHealth004:LDeltoid,,,ValidationHealth004:LMidArm,,,ValidationHealth004:LElbRadial,,,ValidationHealth004:LElbUlna,,,ValidationHealth004:LMidForearm,,,ValidationHealth004:Lwrist1,,,ValidationHealth004:LWrist2,,,ValidationHealth004:LFingerJoint,,,ValidationHealth004:C7,,,ValidationHealth004:Neck,,,ValidationHealth004:MidSternum,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
11,0,482.436,132.545,1169.12,505.86,310.547,1139.63,429.963,429.308,1067.49,522.511,443.373,1100.16,492.066,424.081,1222.03,409.641,446.143,1337.76,394.871,367.214,1329.28,423.501,365.802,1419.61,432.974,-180.032,1180.94,452.802,-358.308,1140.69,384.752,-490.49,1056.16,466.615,-470.576,1108.08,393.845,-414.061,1205.18,313.335,-468.296,1311.68,335.227,-395.831,1316.92,338.679,-416.558,1404.01,,,,361.666,-15.1116,1140.81,346.346,-7.27742,1039.09
12,0,482.433,132.485,1169.14,505.834,310.489,1139.65,429.944,429.197,1067.5,522.447,443.3,1100.18,492.041,424.004,1222.03,409.622,446.064,1337.79,394.851,367.143,1329.29,423.457,365.724,1419.62,432.995,-180.105,1180.93,452.836,-358.361,1140.71,384.724,-490.55,1056.21,466.589,-470.645,1108.19,393.786,-414.045,1205.24,313.324,-468.257,1311.78,335.177,-395.764,1316.95,338.628,-416.4,1404.04,,,,361.667,-15.1578,1140.79,346.317,-7.3415,1039.1
13,0,482.443,132.426,1169.14,505.821,310.443,1139.64,430.048,428.578,1067.37,522.4,443.245,1100.18,491.983,423.962,1222,409.587,445.99,1337.78,394.821,367.037,1329.3,423.429,365.642,1419.62,433.01,-180.142,1180.91,452.734,-358.341,1140.72,384.7,-490.59,1056.27,466.578,-470.713,1108.3,393.727,-414.027,1205.29,313.263,-468.214,1311.87,335.134,-395.719,1316.96,338.58,-416.301,1404.08,,,,361.684,-15.2066,1140.77,346.329,-7.36741,1039.1
14,0,482.432,132.37,1169.14,505.811,310.421,1139.64,430.015,428.528,1067.38,522.308,443.205,1100.17,491.951,423.889,1222,409.553,445.891,1337.78,394.774,366.999,1329.29,423.404,365.579,1419.61,433.013,-180.18,1180.9,452.727,-358.375,1140.75,384.679,-490.624,1056.31,466.552,-470.773,1108.38,393.756,-414.082,1205.35,313.21,-468.163,1311.91,335.079,-395.661,1316.99,338.524,-416.242,1404.13,,,,361.685,-15.2712,1140.75,346.321,-7.4052,1039.07
15,0,482.437,132.334,1169.13,505.801,310.35,1139.64,429.959,428.466,1067.39,522.296,443.186,1100.18,491.924,423.843,1222,409.521,445.823,1337.79,394.744,366.948,1329.28,423.389,365.504,1419.63,433.005,-180.207,1180.88,452.726,-358.402,1140.79,384.661,-490.655,1056.39,466.539,-470.824,1108.45,393.716,-414.056,1205.35,313.121,-468.115,1311.93,335.067,-395.657,1317.02,338.443,-416.219,1404.16,,,,361.69,-15.3433,1140.75,346.359,-7.45424,1039.03
16,0,482.432,132.302,1169.12,505.769,310.321,1139.64,429.937,428.417,1067.4,522.255,443.146,1100.2,491.88,423.778,1222.01,409.494,445.768,1337.81,394.74,366.882,1329.3,423.366,365.435,1419.65,432.999,-180.221,1180.87,452.715,-358.425,1140.84,384.657,-490.737,1056.52,466.511,-470.833,1108.5,393.723,-414.067,1205.44,313.042,-468.075,1311.95,335.015,-395.624,1317.05,338.373,-416.207,1404.2,,,,361.66,-15.3677,1140.75,346.352,-7.51583,1039.02
17,0,482.431,132.26,1169.11,505.749,310.281,1139.64,429.928,428.381,1067.43,522.243,443.114,1100.21,491.858,423.74,1222.02,409.447,445.686,1337.83,394.731,366.797,1329.32,423.35,365.364,1419.66,432.998,-180.248,1180.89,452.705,-358.441,1140.89,384.664,-490.757,1056.54,466.494,-470.874,1108.57,393.725,-414.084,1205.48,312.975,-468.059,1311.97,334.983,-395.635,1317.09,338.301,-416.212,1404.23,,,,361.646,-15.4324,1140.77,346.376,-7.55397,1039.02
18,0,482.434,132.223,1169.13,505.742,310.213,1139.66,429.889,428.351,1067.45,522.218,443.056,1100.23,491.834,423.69,1222.05,409.406,445.616,1337.84,394.718,366.741,1329.33,423.333,365.285,1419.68,432.986,-180.264,1180.89,452.689,-358.465,1140.94,384.658,-490.775,1056.55,466.471,-470.908,1108.63,393.686,-414.313,1205.56,312.922,-468.055,1311.98,334.958,-395.648,1317.11,338.22,-416.198,1404.25,,,,361.621,-15.4318,1140.76,346.385,-7.58847,1039.03
19,0,482.402,132.184,1169.12,505.72,310.205,1139.67,429.879,428.338,1067.47,522.208,443.024,1100.24,491.798,423.655,1222.06,409.351,445.568,1337.84,394.696,366.693,1329.33,423.292,365.223,1419.68,432.997,-180.292,1180.87,452.687,-358.492,1140.97,384.641,-490.839,1056.59,466.452,-470.943,1108.67,393.666,-414.342,1205.6,312.862,-468.065,1312.01,334.916,-395.664,1317.12,338.144,-416.183,1404.27,,,,361.623,-15.5046,1140.77,346.402,-7.61365,1039.02
20,0,482.382,132.163,1169.13,505.709,310.166,1139.68,429.864,428.293,1067.48,522.193,442.988,1100.26,491.756,423.638,1222.06,409.298,445.526,1337.84,394.661,366.655,1329.32,423.255,365.143,1419.68,433.016,-180.337,1180.88,452.68,-358.524,1140.96,384.626,-490.843,1056.59,466.428,-470.995,1108.7,393.672,-414.171,1205.57,312.8,-468.079,1312.01,334.821,-395.652,1317.13,338.077,-416.191,1404.26,,,,361.605,-15.5416,1140.77,346.398,-7.64177,1039.03
